|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.097858   |  -92.362727  |  14.699993   |  14.699985   |   0.001060   |   0.068027   |
|      1       |  -0.097858   |  92.362727   |  14.699993   |  14.699985   |   0.001060   |   0.068027   |
|      2       |  -3.713512   | -307.048420  |  48.871848   |  48.868274   |   0.012093   |   0.020463   |
|      3       |  -3.713512   |  307.048420  |  48.871848   |  48.868274   |   0.012093   |   0.020463   |
|      4       |  -6.306333   | 1729.487706  |  275.258347  |  275.256517  |   0.003646   |   0.003633   |
|      5       |  -6.306333   | -1729.487706 |  275.258347  |  275.256517  |   0.003646   |   0.003633   |
|      6       |  -6.918522   | -1028.834104 |  163.747735  |  163.744033  |   0.006724   |   0.006107   |
|      7       |  -6.918522   | 1028.834104  |  163.747735  |  163.744033  |   0.006724   |   0.006107   |
|      8       |  -8.060449   |  503.032303  |  80.070355   |  80.060078   |   0.016022   |   0.012491   |
|      9       |  -8.060449   | -503.032303  |  80.070355   |  80.060078   |   0.016022   |   0.012491   |
|      10      |  -10.493693  |  173.006728  |  27.585480   |  27.534876   |   0.060544   |   0.036318   |
|      11      |  -10.493693  | -173.006728  |  27.585480   |  27.534876   |   0.060544   |   0.036318   |
|      12      |  -12.779804  | -1216.917128 |  193.689056  |  193.678376  |   0.010501   |   0.005163   |
|      13      |  -12.779804  | 1216.917128  |  193.689056  |  193.678376  |   0.010501   |   0.005163   |
|      14      |  -13.994588  |  41.565809   |   6.980292   |   6.615404   |   0.319085   |   0.151162   |
|      15      |  -13.994588  |  -41.565809  |   6.980292   |   6.615404   |   0.319085   |   0.151162   |
|      16      | -173.384701  |   0.000000   |  27.595032   |   0.000000   |   1.000000   |     inf      |
|      17      | -193.973226  |   0.000000   |  30.871798   |   0.000000   |   1.000000   |     inf      |
|      18      | -220.749936  |   0.000000   |  35.133444   |   0.000000   |   1.000000   |     inf      |
|      19      | -230.345529  | -263.104266  |  55.654851   |  41.874344   |   0.658714   |   0.023881   |
|      20      | -230.345529  |  263.104266  |  55.654851   |  41.874344   |   0.658714   |   0.023881   |
|      21      | -277.710708  | -191.204434  |  53.661980   |  30.431131   |   0.823656   |   0.032861   |
|      22      | -277.710708  |  191.204434  |  53.661980   |  30.431131   |   0.823656   |   0.032861   |
|      23      | -314.369886  |  110.946304  |  53.057949   |  17.657653   |   0.942998   |   0.056633   |
|      24      | -314.369886  | -110.946304  |  53.057949   |  17.657653   |   0.942998   |   0.056633   |
|      25      | -340.413857  |  212.283086  |  63.849842   |  33.785902   |   0.848531   |   0.029598   |
|      26      | -340.413857  | -212.283086  |  63.849842   |  33.785902   |   0.848531   |   0.029598   |
|      27      | -346.002848  |   0.000000   |  55.068064   |   0.000000   |   1.000000   |     inf      |
|      28      | -445.239810  |   0.000000   |  70.862117   |   0.000000   |   1.000000   |     inf      |
|      29      | -582.673993  |  -0.000000   |  92.735446   |   0.000000   |   1.000000   |     inf      |
|      30      | -694.271231  |  -0.000000   |  110.496698  |   0.000000   |   1.000000   |     inf      |
|      31      | -799.074491  |  -0.000000   |  127.176655  |   0.000000   |   1.000000   |     inf      |
|      32      | -882.104622  |   0.000000   |  140.391311  |   0.000000   |   1.000000   |     inf      |
|      33      | -1060.969852 |  -0.000000   |  168.858596  |   0.000000   |   1.000000   |     inf      |
|      34      | -1450.550294 |   0.000000   |  230.862250  |   0.000000   |   1.000000   |     inf      |
|      35      | -1483.076152 |  -0.000000   |  236.038901  |   0.000000   |   1.000000   |     inf      |
|      36      | -1999.314705 |  -0.000000   |  318.200818  |   0.000000   |   1.000000   |     inf      |
|      37      | -2294.799814 |   0.000000   |  365.228734  |   0.000000   |   1.000000   |     inf      |
|      38      | -2669.993878 |  -0.000000   |  424.942724  |   0.000000   |   1.000000   |     inf      |
|      39      | -3190.832025 |   0.000000   |  507.836689  |   0.000000   |   1.000000   |     inf      |
|      40      | -6894.687108 |  -0.000000   | 1097.323534  |   0.000000   |   1.000000   |     inf      |
|      41      | -9426.616220 |   0.000000   | 1500.292568  |   0.000000   |   1.000000   |     inf      |
|      42      |-10834.545707 |  -0.000000   | 1724.371505  |   0.000000   |   1.000000   |     inf      |
|      43      |-17348.178669 |  -0.000000   | 2761.048389  |   0.000000   |   1.000000   |     inf      |
|      44      |-18133.170294 |-35037.151435 | 6278.887104  | 5576.335843  |   0.459633   |   0.000179   |
|      45      |-18133.170294 | 35037.151435 | 6278.887104  | 5576.335843  |   0.459633   |   0.000179   |
|      46      |-20158.550443 |-26140.577139 | 5253.793455  | 4160.402067  |   0.610670   |   0.000240   |
|      47      |-20158.550443 | 26140.577139 | 5253.793455  | 4160.402067  |   0.610670   |   0.000240   |
