|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  25.730589   |   4.095150   |   4.095150   |  -0.000000   |   0.244191   |
|      1       |   0.000000   |  26.672301   |   4.245028   |   4.245028   |  -0.000000   |   0.235570   |
|      2       |   0.000000   |  65.288723   |  10.391023   |  10.391023   |  -0.000000   |   0.096237   |
|      3       |   0.000000   |  66.042828   |  10.511042   |  10.511042   |  -0.000000   |   0.095138   |
|      4       |   0.000000   |  150.889997  |  24.014889   |  24.014889   |  -0.000000   |   0.041641   |
|      5       |   0.000000   |  151.448407  |  24.103763   |  24.103763   |  -0.000000   |   0.041487   |
|      6       |   0.000000   |  318.829297  |  50.743259   |  50.743259   |  -0.000000   |   0.019707   |
|      7       |   0.000000   |  319.327310  |  50.822520   |  50.822520   |  -0.000000   |   0.019676   |
|      8       |   0.000000   |  432.788907  |  68.880494   |  68.880494   |  -0.000000   |   0.014518   |
|      9       |   0.000000   |  433.472738  |  68.989329   |  68.989329   |  -0.000000   |   0.014495   |
|      10      |   0.000000   |  871.636302  |  138.725226  |  138.725226  |  -0.000000   |   0.007208   |
|      11      |   0.000000   |  871.889655  |  138.765548  |  138.765548  |  -0.000000   |   0.007206   |
|      12      |   0.000000   |  968.877738  |  154.201681  |  154.201681  |  -0.000000   |   0.006485   |
|      13      |   0.000000   |  969.514519  |  154.303028  |  154.303028  |  -0.000000   |   0.006481   |
|      14      |   0.000000   | 1670.644138  |  265.891273  |  265.891273  |  -0.000000   |   0.003761   |
|      15      |   0.000000   | 1671.238535  |  265.985874  |  265.985874  |  -0.000000   |   0.003760   |
|      16      |   0.000000   | 2009.025760  |  319.746381  |  319.746381  |  -0.000000   |   0.003127   |
|      17      |   0.000000   | 2009.119039  |  319.761226  |  319.761226  |  -0.000000   |   0.003127   |
|      18      |   0.000000   | 2538.289770  |  403.981364  |  403.981364  |  -0.000000   |   0.002475   |
|      19      |   0.000000   | 2538.851895  |  404.070829  |  404.070829  |  -0.000000   |   0.002475   |
|==============|==============|==============|==============|==============|==============|==============|
