|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.592091   |   4.391418   |   4.391418   |  -0.000000   |   0.227717   |
|      1       |   0.000000   |  27.848057   |   4.432156   |   4.432156   |  -0.000000   |   0.225624   |
|      2       |   0.000000   |  103.414619  |  16.458948   |  16.458948   |  -0.000000   |   0.060757   |
|      3       |   0.000000   |  103.853620  |  16.528817   |  16.528817   |  -0.000000   |   0.060500   |
|      4       |   0.000000   |  173.298979  |  27.581389   |  27.581389   |  -0.000000   |   0.036256   |
|      5       |   0.000000   |  173.534179  |  27.618822   |  27.618822   |  -0.000000   |   0.036207   |
|      6       |   0.000000   |  335.497964  |  53.396159   |  53.396159   |  -0.000000   |   0.018728   |
|      7       |   0.000000   |  335.631345  |  53.417388   |  53.417388   |  -0.000000   |   0.018720   |
|      8       |   0.000000   |  478.531230  |  76.160611   |  76.160611   |  -0.000000   |   0.013130   |
|      9       |   0.000000   |  478.761528  |  76.197264   |  76.197264   |  -0.000000   |   0.013124   |
|      10      |   0.000000   |  986.911643  |  157.071866  |  157.071866  |  -0.000000   |   0.006367   |
|      11      |   0.000000   |  987.138036  |  157.107898  |  157.107898  |  -0.000000   |   0.006365   |
|      12      |   0.000000   | 1171.129767  |  186.391091  |  186.391091  |  -0.000000   |   0.005365   |
|      13      |   0.000000   | 1171.368527  |  186.429091  |  186.429091  |  -0.000000   |   0.005364   |
|      14      |   0.000000   | 1661.054257  |  264.364996  |  264.364996  |  -0.000000   |   0.003783   |
|      15      |   0.000000   | 1661.274904  |  264.400113  |  264.400113  |  -0.000000   |   0.003782   |
|      16      |   0.000000   | 2122.283241  |  337.771868  |  337.771868  |  -0.000000   |   0.002961   |
|      17      |   0.000000   | 2122.353610  |  337.783068  |  337.783068  |  -0.000000   |   0.002960   |
|      18      |   0.000000   | 2489.402845  |  396.200768  |  396.200768  |  -0.000000   |   0.002524   |
|      19      |   0.000000   | 2489.615295  |  396.234581  |  396.234581  |  -0.000000   |   0.002524   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.285478   |   4.342619   |   4.342619   |  -0.000000   |   0.230276   |
|      1       |   0.000000   |  27.537811   |   4.382779   |   4.382779   |  -0.000000   |   0.228166   |
|      2       |   0.000000   |  104.742362  |  16.670265   |  16.670265   |  -0.000000   |   0.059987   |
|      3       |   0.000000   |  105.160259  |  16.736775   |  16.736775   |  -0.000000   |   0.059749   |
|      4       |   0.000000   |  173.482977  |  27.610673   |  27.610673   |  -0.000000   |   0.036218   |
|      5       |   0.000000   |  173.704549  |  27.645938   |  27.645938   |  -0.000000   |   0.036172   |
|      6       |   0.000000   |  335.768525  |  53.439220   |  53.439220   |  -0.000000   |   0.018713   |
|      7       |   0.000000   |  335.898653  |  53.459931   |  53.459931   |  -0.000000   |   0.018706   |
|      8       |   0.000000   |  479.542825  |  76.321611   |  76.321611   |  -0.000000   |   0.013102   |
|      9       |   0.000000   |  479.743407  |  76.353535   |  76.353535   |  -0.000000   |   0.013097   |
|      10      |   0.000000   |  987.970831  |  157.240441  |  157.240441  |  -0.000000   |   0.006360   |
|      11      |   0.000000   |  988.171130  |  157.272320  |  157.272320  |  -0.000000   |   0.006358   |
|      12      |   0.000000   | 1178.373964  |  187.544041  |  187.544041  |  -0.000000   |   0.005332   |
|      13      |   0.000000   | 1178.475972  |  187.560276  |  187.560276  |  -0.000000   |   0.005332   |
|      14      |   0.000000   | 1662.254187  |  264.555971  |  264.555971  |  -0.000000   |   0.003780   |
|      15      |   0.000000   | 1662.448779  |  264.586941  |  264.586941  |  -0.000000   |   0.003779   |
|      16      |   0.000000   | 2127.536921  |  338.608018  |  338.608018  |  -0.000000   |   0.002953   |
|      17      |   0.000000   | 2127.546773  |  338.609586  |  338.609586  |  -0.000000   |   0.002953   |
|      18      |   0.000000   | 2490.606599  |  396.392351  |  396.392351  |  -0.000000   |   0.002523   |
|      19      |   0.000000   | 2490.794443  |  396.422248  |  396.422248  |  -0.000000   |   0.002523   |
|==============|==============|==============|==============|==============|==============|==============|
