1.271840977976910914e+01 5.148640877937280891e+01
1.271840977976088283e+01 -5.148640877937738480e+01
-1.904868854814868229e+00 -2.464209481769052275e+02
-1.904868854817148849e+00 2.464209481768886860e+02
-8.313443639708964383e+00 -9.393320461302188278e+02
-8.313443639740663471e+00 9.393320461302042759e+02
-9.337677012936277166e+00 -1.609772746283598053e+03
-9.337677012986306480e+00 1.609772746283593960e+03
-9.810299472308948054e+00 1.359313297529819522e+02
-9.810299472335774595e+00 -1.359313297529788258e+02
-1.063027339419982553e+01 4.297032804521570029e+02
-1.063027339424115247e+01 -4.297032804521534217e+02
-1.317609943943394413e+01 8.912087951500137706e+02
-1.317609943946345119e+01 -8.912087951500011513e+02
-2.082690465342924213e+01 0.000000000000000000e+00
-8.883805596607227528e+01 0.000000000000000000e+00
-2.714512647590531174e+02 -1.601812077014739507e-11
-3.362864441260240369e+02 9.380380952524691907e+01
-3.362864441260513217e+02 -9.380380952523199767e+01
-3.446978772007292946e+02 9.231372080880294153e-12
-3.862973366966160711e+02 -3.465348881539121635e+02
-3.862973366966248250e+02 3.465348881538940304e+02
-4.609605031190445175e+02 -3.520058943236429627e+02
-4.609605031190674822e+02 3.520058943236585947e+02
-5.207395837570652475e+02 -3.059731609792601859e+01
-5.207395837570717276e+02 3.059731609790873819e+01
-6.013155283690002761e+02 1.388504642717611262e+02
-6.013155283690279020e+02 -1.388504642717691127e+02
-6.519672314112925733e+02 7.895381414399682311e-12
-8.762103421970977024e+02 -2.346399069406091087e+02
-8.762103421971195303e+02 2.346399069405946989e+02
-9.713532561503054694e+02 9.614544407643608556e-12
-1.248746437991518178e+03 9.809448916073968888e-12
-1.500778596672232425e+03 -7.735419713007052837e-12
-2.138854028126952471e+03 2.247809277056252313e+02
-2.138854028126954745e+03 -2.247809277056397832e+02
-2.844096782629981590e+03 4.352942090669482086e-12
-3.213853853902171977e+03 9.559789053930673271e-12
-4.131856996871289994e+03 -4.854339756189260129e+02
-4.131856996871302727e+03 4.854339756189237960e+02
-1.002256328706409295e+04 3.961479472294746195e-13
-1.473682137778494507e+04 4.088592263738388476e-13
-1.521510660702834321e+04 1.749409292882815189e-13
-1.951200780089954060e+04 -3.472835326388923692e-13
-2.641439086914635118e+04 3.320178414037219458e-14
-2.738078231836646592e+04 5.830795965062653704e+04
-2.883425055497487483e+04 5.830795965062652976e+04
-2.948031177493103314e+04 5.689421343981719799e-13
-3.184300301876583035e+04 4.576122956742411043e+04
-3.184300301876586673e+04 -4.576122956742408860e+04
-3.334452877546167292e+04 -4.228409702587784705e+04
-3.334452877546168747e+04 4.228409702587781067e+04
-3.471097394795816217e+04 4.031677659637519282e-13
-3.608275417369431671e+04 -4.881858188384325331e+04
-3.608275417369433126e+04 4.881858188384324603e+04
-3.702323966751405533e+04 -3.984744657585358073e+04
-3.702323966751409898e+04 3.984744657585358073e+04
-3.763171123519460525e+04 4.471549510039712186e+04
-3.763171123519464891e+04 -4.471549510039712186e+04
-3.927143531714646087e+04 -5.830795965062655159e+04
-4.302543659406827646e+04 -5.107070677637486369e+03
-4.302543659406828374e+04 5.107070677637487279e+03
-6.080209508578828536e+04 -7.209139251651191531e-12
-6.694771208778023720e+04 5.830795965062655159e+04
