|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  23.563056   | 1136.663469  |  180.944476  |  180.905610  |  -0.020726   |   0.005528   |
|      1       |  23.563056   | -1136.663469 |  180.944476  |  180.905610  |  -0.020726   |   0.005528   |
|      2       |   6.366127   | -247.148564  |  39.347963   |  39.334916   |  -0.025750   |   0.025423   |
|      3       |   6.366127   |  247.148564  |  39.347963   |  39.334916   |  -0.025750   |   0.025423   |
|      4       |   1.027974   | -586.377076  |  93.324954   |  93.324810   |  -0.001753   |   0.010715   |
|      5       |   1.027974   |  586.377076  |  93.324954   |  93.324810   |  -0.001753   |   0.010715   |
|      6       |  -0.920804   | 1695.092919  |  269.782457  |  269.782417  |   0.000543   |   0.003707   |
|      7       |  -0.920804   | -1695.092919 |  269.782457  |  269.782417  |   0.000543   |   0.003707   |
|      8       |  -1.176177   | -1038.836401 |  165.336054  |  165.335948  |   0.001132   |   0.006048   |
|      9       |  -1.176177   | 1038.836401  |  165.336054  |  165.335948  |   0.001132   |   0.006048   |
|      10      |  -1.411050   | -529.120037  |  84.212369   |  84.212069   |   0.002667   |   0.011875   |
|      11      |  -1.411050   |  529.120037  |  84.212369   |  84.212069   |   0.002667   |   0.011875   |
|      12      |  -3.015493   | -187.199856  |  29.797648   |  29.793782   |   0.016106   |   0.033564   |
|      13      |  -3.015493   |  187.199856  |  29.797648   |  29.793782   |   0.016106   |   0.033564   |
|      14      |  -3.525745   |  28.361077   |   4.548551   |   4.513806   |   0.123367   |   0.221543   |
|      15      |  -3.525745   |  -28.361077  |   4.548551   |   4.513806   |   0.123367   |   0.221543   |
|      16      |  -69.077799  |   0.000000   |  10.994073   |   0.000000   |   1.000000   |     inf      |
|      17      |  -70.793803  |  -0.000000   |  11.267184   |   0.000000   |   1.000000   |     inf      |
|      18      |  -81.716938  |  -85.319120  |  18.802532   |  13.578960   |   0.691697   |   0.073643   |
|      19      |  -81.716938  |  85.319120   |  18.802532   |  13.578960   |   0.691697   |   0.073643   |
|      20      | -112.368644  |  -30.897190  |  18.547765   |   4.917441   |   0.964215   |   0.203358   |
|      21      | -112.368644  |  30.897190   |  18.547765   |   4.917441   |   0.964215   |   0.203358   |
|      22      | -127.524107  |   7.716948   |  20.333219   |   1.228190   |   0.998174   |   0.814206   |
|      23      | -127.524107  |  -7.716948   |  20.333219   |   1.228190   |   0.998174   |   0.814206   |
|      24      | -143.883152  |  -88.886446  |  26.917031   |  14.146717   |   0.850752   |   0.070688   |
|      25      | -143.883152  |  88.886446   |  26.917031   |  14.146717   |   0.850752   |   0.070688   |
|      26      | -212.014150  |  -20.989702  |  33.908060   |   3.340615   |   0.995135   |   0.299346   |
|      27      | -212.014150  |  20.989702   |  33.908060   |   3.340615   |   0.995135   |   0.299346   |
|      28      | -270.938279  |  -0.000000   |  43.121166   |   0.000000   |   1.000000   |     inf      |
|      29      | -340.757785  |  -0.000000   |  54.233286   |   0.000000   |   1.000000   |     inf      |
|      30      | -448.899336  |  12.523281   |  71.472345   |   1.993142   |   0.999611   |   0.501720   |
|      31      | -448.899336  |  -12.523281  |  71.472345   |   1.993142   |   0.999611   |   0.501720   |
|      32      | -559.542060  |  -0.000000   |  89.053885   |   0.000000   |   1.000000   |     inf      |
|      33      | -638.599494  |   0.000000   |  101.636266  |   0.000000   |   1.000000   |     inf      |
|      34      | -718.079667  |  77.382066   |  114.947601  |  12.315738   |   0.994244   |   0.081197   |
|      35      | -718.079667  |  -77.382066  |  114.947601  |  12.315738   |   0.994244   |   0.081197   |
|      36      | -828.038946  |  -0.000000   |  131.786491  |   0.000000   |   1.000000   |     inf      |
|      37      | -1057.738398 |  45.388562   |  168.499214  |   7.223814   |   0.999081   |   0.138431   |
|      38      | -1057.738398 |  -45.388562  |  168.499214  |   7.223814   |   0.999081   |   0.138431   |
|      39      | -1246.408928 |  -0.000000   |  198.372142  |   0.000000   |   1.000000   |     inf      |
|      40      | -2445.079123 |  12.824194   |  389.151781  |   2.041034   |   0.999986   |   0.489948   |
|      41      | -2445.079123 |  -12.824194  |  389.151781  |   2.041034   |   0.999986   |   0.489948   |
|      42      | -2937.085341 |   0.000000   |  467.451650  |   0.000000   |   1.000000   |     inf      |
|      43      | -3049.553331 |  -0.000000   |  485.351487  |   0.000000   |   1.000000   |     inf      |
|      44      | -3616.215790 |  -0.000000   |  575.538618  |   0.000000   |   1.000000   |     inf      |
|      45      | -4644.948279 |  -0.000000   |  739.266479  |   0.000000   |   1.000000   |     inf      |
|      46      | -5679.800010 | -8165.225697 | 1583.020053  | 1299.536031  |   0.571040   |   0.000770   |
|      47      | -5679.800010 | 8165.225697  | 1583.020053  | 1299.536031  |   0.571040   |   0.000770   |
