|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.565178   | -222.351591  |  35.388469   |  35.388355   |   0.002542   |   0.028258   |
|      1       |  -0.565178   |  222.351591  |  35.388469   |  35.388355   |   0.002542   |   0.028258   |
|      2       |  -0.686179   |  651.923734  |  103.756942  |  103.756885  |   0.001053   |   0.009638   |
|      3       |  -0.686179   | -651.923734  |  103.756942  |  103.756885  |   0.001053   |   0.009638   |
|      4       |  -8.625836   | -1735.551174 |  276.224960  |  276.221548  |   0.004970   |   0.003620   |
|      5       |  -8.625836   | 1735.551174  |  276.224960  |  276.221548  |   0.004970   |   0.003620   |
|      6       |  -8.756570   | 1083.103029  |  172.386835  |  172.381201  |   0.008084   |   0.005801   |
|      7       |  -8.756570   | -1083.103029 |  172.386835  |  172.381201  |   0.008084   |   0.005801   |
|      8       |  -9.049601   | -550.991107  |  87.704785   |  87.692958   |   0.016422   |   0.011403   |
|      9       |  -9.049601   |  550.991107  |  87.704785   |  87.692958   |   0.016422   |   0.011403   |
|      10      |  -16.104406  | -1029.998474 |  163.949385  |  163.929348  |   0.015633   |   0.006100   |
|      11      |  -16.104406  | 1029.998474  |  163.949385  |  163.929348  |   0.015633   |   0.006100   |
|      12      |  -16.595697  |  -24.892921  |   4.761566   |   3.961831   |   0.554710   |   0.252409   |
|      13      |  -16.595697  |  24.892921   |   4.761566   |   3.961831   |   0.554710   |   0.252409   |
|      14      |  -17.121459  | -167.490456  |  26.795850   |  26.656934   |   0.101694   |   0.037514   |
|      15      |  -17.121459  |  167.490456  |  26.795850   |  26.656934   |   0.101694   |   0.037514   |
|      16      | -241.726747  |  -0.000000   |  38.472007   |   0.000000   |   1.000000   |     inf      |
|      17      | -402.937309  |  76.248870   |  65.267571   |  12.135385   |   0.982562   |   0.082404   |
|      18      | -402.937309  |  -76.248870  |  65.267571   |  12.135385   |   0.982562   |   0.082404   |
|      19      | -411.072667  | -658.284051  |  123.518861  |  104.769161  |   0.529670   |   0.009545   |
|      20      | -411.072667  |  658.284051  |  123.518861  |  104.769161  |   0.529670   |   0.009545   |
|      21      | -446.357536  |  436.384720  |  99.349747   |  69.452785   |   0.715050   |   0.014398   |
|      22      | -446.357536  | -436.384720  |  99.349747   |  69.452785   |   0.715050   |   0.014398   |
|      23      | -462.493780  |  356.315254  |  92.919920   |  56.709334   |   0.792168   |   0.017634   |
|      24      | -462.493780  | -356.315254  |  92.919920   |  56.709334   |   0.792168   |   0.017634   |
|      25      | -521.270979  |   0.000000   |  82.962853   |   0.000000   |   1.000000   |     inf      |
|      26      | -657.188704  |   0.000000   |  104.594831  |   0.000000   |   1.000000   |     inf      |
|      27      | -892.764035  |   0.000000   |  142.087809  |   0.000000   |   1.000000   |     inf      |
|      28      | -1062.033891 |  -0.000000   |  169.027943  |   0.000000   |   1.000000   |     inf      |
|      29      | -1213.952105 |  -0.000000   |  193.206478  |   0.000000   |   1.000000   |     inf      |
|      30      | -1411.908433 |  -0.000000   |  224.712206  |   0.000000   |   1.000000   |     inf      |
|      31      | -1601.985432 |   0.000000   |  254.963900  |   0.000000   |   1.000000   |     inf      |
|      32      | -1819.726756 |  14.193130   |  289.627317  |   2.258907   |   0.999970   |   0.442692   |
|      33      | -1819.726756 |  -14.193130  |  289.627317  |   2.258907   |   0.999970   |   0.442692   |
|      34      | -2323.385065 |   0.000000   |  369.778218  |   0.000000   |   1.000000   |     inf      |
|      35      | -2950.938133 |  160.722271  |  470.352473  |  25.579744   |   0.998520   |   0.039093   |
|      36      | -2950.938133 | -160.722271  |  470.352473  |  25.579744   |   0.998520   |   0.039093   |
|      37      | -3505.303210 |  -0.000000   |  557.886333  |   0.000000   |   1.000000   |     inf      |
|      38      | -3614.076427 |  189.270117  |  575.986370  |  30.123275   |   0.998631   |   0.033197   |
|      39      | -3614.076427 | -189.270117  |  575.986370  |  30.123275   |   0.998631   |   0.033197   |
|      40      | -5037.542550 | 5427.294687  | 1178.524488  |  863.780777  |   0.680300   |   0.001158   |
|      41      | -5037.542550 | -5427.294687 | 1178.524488  |  863.780777  |   0.680300   |   0.001158   |
|      42      | -5052.352882 | 5459.331750  | 1183.866454  |  868.879634  |   0.679221   |   0.001151   |
|      43      | -5052.352882 | -5459.331750 | 1183.866454  |  868.879634  |   0.679221   |   0.001151   |
|      44      | -5225.435040 | -5459.205838 | 1202.732333  |  868.859594  |   0.691470   |   0.001151   |
|      45      | -5225.435040 | 5459.205838  | 1202.732333  |  868.859594  |   0.691470   |   0.001151   |
|      46      | -5499.361086 | -5433.796575 | 1230.434653  |  864.815585  |   0.711334   |   0.001156   |
|      47      | -5499.361086 | 5433.796575  | 1230.434653  |  864.815585  |   0.711334   |   0.001156   |
