#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
    21,5.221730e-04,0.000000e+00,-2.582128e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.450851e-04,0.000000e+00
    22,5.470384e-04,0.000000e+00,-3.013537e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.266471e-04,0.000000e+00
    23,5.719038e-04,0.000000e+00,-3.466477e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.267996e-03,0.000000e+00
    24,5.967692e-04,0.000000e+00,-3.940755e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.056786e-03,0.000000e+00
    25,6.216346e-04,0.000000e+00,-4.441329e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.508747e-03,0.000000e+00
    26,6.465000e-04,0.000000e+00,-4.977599e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.349457e-03,0.000000e+00
    27,6.713653e-04,0.000000e+00,-5.564456e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.569087e-03,0.000000e+00
    28,6.962307e-04,0.000000e+00,-6.215752e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.677033e-04,0.000000e+00
    29,7.210961e-04,0.000000e+00,-6.931632e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.479319e-04,0.000000e+00
    30,7.459615e-04,0.000000e+00,-7.697327e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.865567e-04,0.000000e+00
    31,7.708269e-04,0.000000e+00,-8.492891e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.144245e-05,0.000000e+00
    32,7.956922e-04,0.000000e+00,-9.301828e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.355850e-03,0.000000e+00
    33,8.205576e-04,0.000000e+00,-1.011659e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.866984e-03,0.000000e+00
    34,8.454230e-04,0.000000e+00,-1.094406e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.777618e-03,0.000000e+00
    35,8.702884e-04,0.000000e+00,-1.180961e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.541199e-03,0.000000e+00
    36,8.951538e-04,0.000000e+00,-1.274702e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.101535e-03,0.000000e+00
    37,9.200192e-04,0.000000e+00,-1.377842e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.569228e-06,0.000000e+00
    38,9.448845e-04,0.000000e+00,-1.490287e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.820332e-03,0.000000e+00
    39,9.697499e-04,0.000000e+00,-1.609682e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.392309e-03,0.000000e+00
    40,9.946153e-04,0.000000e+00,-1.732212e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.238892e-03,0.000000e+00
    41,1.019481e-03,0.000000e+00,-1.853850e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.330986e-03,0.000000e+00
    42,1.044346e-03,0.000000e+00,-1.972308e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-4.251590e-03,0.000000e+00
    43,1.069211e-03,0.000000e+00,-2.088829e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.117120e-03,0.000000e+00
    44,1.094077e-03,0.000000e+00,-2.207921e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.832347e-03,0.000000e+00
    45,1.118942e-03,0.000000e+00,-2.335160e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.208637e-03,0.000000e+00
    46,1.143808e-03,0.000000e+00,-2.474600e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.018521e-04,0.000000e+00
    47,1.168673e-03,0.000000e+00,-2.626812e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.406226e-03,0.000000e+00
    48,1.193538e-03,0.000000e+00,-2.787988e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.737819e-03,0.000000e+00
    49,1.218404e-03,0.000000e+00,-2.950690e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.778625e-03,0.000000e+00
    50,1.243269e-03,0.000000e+00,-3.107097e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.000631e-03,0.000000e+00
    51,1.268135e-03,0.000000e+00,-3.253354e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-6.645252e-03,0.000000e+00
    52,1.293000e-03,0.000000e+00,-3.392070e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.046504e-02,0.000000e+00
    53,1.317865e-03,0.000000e+00,-3.531730e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.026604e-02,0.000000e+00
    54,1.342731e-03,0.000000e+00,-3.683350e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.524699e-03,0.000000e+00
    55,1.367596e-03,0.000000e+00,-3.855666e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.091450e-03,0.000000e+00
    56,1.392461e-03,0.000000e+00,-4.050430e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.218358e-03,0.000000e+00
    57,1.417327e-03,0.000000e+00,-4.260049e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.221548e-02,0.000000e+00
    58,1.442192e-03,0.000000e+00,-4.469953e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,8.943637e-03,0.000000e+00
    59,1.467058e-03,0.000000e+00,-4.665188e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,6.737304e-05,0.000000e+00
    60,1.491923e-03,0.000000e+00,-4.837823e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.084149e-02,0.000000e+00
    61,1.516788e-03,0.000000e+00,-4.991636e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.863997e-02,0.000000e+00
    62,1.541654e-03,0.000000e+00,-5.142250e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.894349e-02,0.000000e+00
    63,1.566519e-03,0.000000e+00,-5.311763e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.043569e-02,0.000000e+00
    64,1.591384e-03,0.000000e+00,-5.518715e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.996148e-03,0.000000e+00
    65,1.616250e-03,0.000000e+00,-5.768311e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.805125e-02,0.000000e+00
    66,1.641115e-03,0.000000e+00,-6.047946e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.464023e-02,0.000000e+00
    67,1.665981e-03,0.000000e+00,-6.330519e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.930805e-02,0.000000e+00
    68,1.690846e-03,0.000000e+00,-6.586154e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,2.869690e-03,0.000000e+00
    69,1.715711e-03,0.000000e+00,-6.796751e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.817190e-02,0.000000e+00
    70,1.740577e-03,0.000000e+00,-6.965832e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.399750e-02,0.000000e+00
    71,1.765442e-03,0.000000e+00,-7.120598e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.587589e-02,0.000000e+00
    72,1.790308e-03,0.000000e+00,-7.302165e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.069354e-02,0.000000e+00
    73,1.815173e-03,0.000000e+00,-7.545615e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.608189e-03,0.000000e+00
    74,1.840038e-03,0.000000e+00,-7.863180e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.424063e-02,0.000000e+00
    75,1.864904e-03,0.000000e+00,-8.235801e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.842202e-02,0.000000e+00
    76,1.889769e-03,0.000000e+00,-8.614239e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.996036e-02,0.000000e+00
    77,1.914634e-03,0.000000e+00,-8.940716e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,9.551470e-03,0.000000e+00
    78,1.939500e-03,0.000000e+00,-9.179171e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.098487e-02,0.000000e+00
    79,1.964365e-03,0.000000e+00,-9.330689e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-6.290152e-02,0.000000e+00
    80,1.989231e-03,0.000000e+00,-9.440833e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.887590e-02,0.000000e+00
    81,2.014096e-03,0.000000e+00,-9.587791e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.184968e-02,0.000000e+00
    82,2.038961e-03,0.000000e+00,-9.839296e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.802484e-03,0.000000e+00
    83,2.063827e-03,0.000000e+00,-1.022624e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.398337e-02,0.000000e+00
    84,2.088692e-03,0.000000e+00,-1.073183e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.392931e-02,0.000000e+00
    85,2.113558e-03,0.000000e+00,-1.127037e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,8.085893e-02,0.000000e+00
    86,2.138423e-03,0.000000e+00,-1.172957e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,2.451891e-02,0.000000e+00
    87,2.163288e-03,0.000000e+00,-1.204170e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-5.353735e-02,0.000000e+00
    88,2.188154e-03,0.000000e+00,-1.218203e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.174604e-01,0.000000e+00
    89,2.213019e-03,0.000000e+00,-1.219776e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.330490e-01,0.000000e+00
