#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
    64,    0.006366,    0.000987,    0.000977,    0.000020,    0.000000,   -0.000000,    0.000000,    0.000000,    0.000020,    0.000020
    65,    0.006465,    0.000987,    0.000979,    0.000017,    0.000000,   -0.000000,    0.000000,    0.000000,    0.000017,    0.000017
    66,    0.006564,    0.000987,    0.000980,    0.000014,    0.000000,   -0.000000,    0.000000,    0.000000,    0.000014,    0.000014
    67,    0.006664,    0.000987,    0.000982,    0.000010,    0.000000,   -0.000000,    0.000000,    0.000000,    0.000010,    0.000010
    68,    0.006763,    0.000987,    0.000983,    0.000007,    0.000000,   -0.000000,    0.000000,    0.000000,    0.000007,    0.000007
    69,    0.006863,    0.000987,    0.000985,    0.000003,    0.000000,   -0.000000,    0.000000,    0.000000,    0.000003,    0.000003
    70,    0.006962,    0.000987,    0.000987,   -0.000000,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000000,   -0.000000
    71,    0.007062,    0.000987,    0.000989,   -0.000004,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000004,   -0.000004
    72,    0.007161,    0.000987,    0.000991,   -0.000008,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000008,   -0.000008
    73,    0.007261,    0.000987,    0.000993,   -0.000012,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000012,   -0.000012
    74,    0.007360,    0.000987,    0.000995,   -0.000016,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000016,   -0.000016
    75,    0.007460,    0.000987,    0.000997,   -0.000020,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000020,   -0.000020
    76,    0.007559,    0.000987,    0.000999,   -0.000024,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000024,   -0.000024
    77,    0.007659,    0.000987,    0.001001,   -0.000028,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000028,   -0.000028
    78,    0.007758,    0.000987,    0.001003,   -0.000032,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000032,   -0.000032
    79,    0.007857,    0.000987,    0.001005,   -0.000035,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000035,   -0.000035
    80,    0.007957,    0.000987,    0.001006,   -0.000039,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000039,   -0.000039
    81,    0.008056,    0.000987,    0.001008,   -0.000042,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000042,   -0.000042
    82,    0.008156,    0.000987,    0.001010,   -0.000046,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000046,   -0.000046
    83,    0.008255,    0.000987,    0.001012,   -0.000049,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000049,   -0.000049
    84,    0.008355,    0.000987,    0.001013,   -0.000052,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000052,   -0.000052
    85,    0.008454,    0.000987,    0.001015,   -0.000056,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000056,   -0.000056
    86,    0.008554,    0.000987,    0.001016,   -0.000059,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000059,   -0.000059
    87,    0.008653,    0.000987,    0.001018,   -0.000061,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000061,   -0.000061
    88,    0.008753,    0.000987,    0.001019,   -0.000064,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000064,   -0.000064
    89,    0.008852,    0.000987,    0.001020,   -0.000067,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000067,   -0.000067
    90,    0.008952,    0.000987,    0.001022,   -0.000069,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000069,   -0.000069
    91,    0.009051,    0.000987,    0.001023,   -0.000071,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000071,   -0.000071
    92,    0.009150,    0.000987,    0.001024,   -0.000074,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000074,   -0.000074
    93,    0.009250,    0.000987,    0.001025,   -0.000075,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000075,   -0.000075
    94,    0.009349,    0.000987,    0.001026,   -0.000077,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000077,   -0.000077
    95,    0.009449,    0.000987,    0.001026,   -0.000079,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
    96,    0.009548,    0.000987,    0.001027,   -0.000080,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000080,   -0.000080
    97,    0.009648,    0.000987,    0.001028,   -0.000081,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000081,   -0.000081
    98,    0.009747,    0.000987,    0.001028,   -0.000083,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000083,   -0.000083
    99,    0.009847,    0.000987,    0.001029,   -0.000083,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000083,   -0.000083
   100,    0.009946,    0.000987,    0.001029,   -0.000084,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000084,   -0.000084
   101,    0.010046,    0.000987,    0.001029,   -0.000085,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000085,   -0.000085
   102,    0.010145,    0.000987,    0.001029,   -0.000085,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000085,   -0.000085
   103,    0.010245,    0.000987,    0.001029,   -0.000085,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000085,   -0.000085
   104,    0.010344,    0.000987,    0.001029,   -0.000085,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000085,   -0.000085
   105,    0.010443,    0.000987,    0.001029,   -0.000085,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000085,   -0.000085
   106,    0.010543,    0.000987,    0.001029,   -0.000084,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000084,   -0.000084
   107,    0.010642,    0.000987,    0.001029,   -0.000084,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000084,   -0.000084
   108,    0.010742,    0.000987,    0.001029,   -0.000083,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000083,   -0.000083
   109,    0.010841,    0.000987,    0.001028,   -0.000083,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000083,   -0.000083
   110,    0.010941,    0.000987,    0.001028,   -0.000082,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000082,   -0.000082
   111,    0.011040,    0.000987,    0.001028,   -0.000082,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000082,   -0.000082
   112,    0.011140,    0.000987,    0.001027,   -0.000081,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000081,   -0.000081
   113,    0.011239,    0.000987,    0.001027,   -0.000080,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000080,   -0.000080
   114,    0.011339,    0.000987,    0.001027,   -0.000080,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000080,   -0.000080
   115,    0.011438,    0.000987,    0.001027,   -0.000080,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000080,   -0.000080
   116,    0.011538,    0.000987,    0.001027,   -0.000079,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   117,    0.011637,    0.000987,    0.001027,   -0.000079,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   118,    0.011736,    0.000987,    0.001027,   -0.000079,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   119,    0.011836,    0.000987,    0.001026,   -0.000079,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   120,    0.011935,    0.000987,    0.001026,   -0.000079,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   121,    0.012035,    0.000987,    0.001026,   -0.000079,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   122,    0.012134,    0.000987,    0.001026,   -0.000079,    0.000000,    0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   123,    0.012234,    0.000987,    0.001026,   -0.000079,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   124,    0.012333,    0.000987,    0.001027,   -0.000079,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   125,    0.012433,    0.000987,    0.001027,   -0.000079,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000079,   -0.000079
   126,    0.012532,    0.000987,    0.001027,   -0.000080,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000080,   -0.000080
   127,    0.012632,    0.000987,    0.001027,   -0.000080,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000080,   -0.000080
   128,    0.012731,    0.000987,    0.001027,   -0.000081,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000081,   -0.000081
   129,    0.012831,    0.000987,    0.001028,   -0.000081,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000081,   -0.000081
   130,    0.012930,    0.000987,    0.001028,   -0.000082,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000082,   -0.000082
   131,    0.013029,    0.000987,    0.001028,   -0.000083,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000083,   -0.000083
   132,    0.013129,    0.000987,    0.001029,   -0.000083,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000083,   -0.000083
   133,    0.013228,    0.000987,    0.001029,   -0.000084,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000084,   -0.000084
   134,    0.013328,    0.000987,    0.001029,   -0.000085,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000085,   -0.000085
   135,    0.013427,    0.000987,    0.001030,   -0.000086,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000086,   -0.000086
   136,    0.013527,    0.000987,    0.001030,   -0.000087,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000087,   -0.000087
   137,    0.013626,    0.000987,    0.001031,   -0.000088,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000088,   -0.000088
   138,    0.013726,    0.000987,    0.001031,   -0.000089,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000089,   -0.000089
   139,    0.013825,    0.000987,    0.001032,   -0.000090,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000090,   -0.000090
   140,    0.013925,    0.000987,    0.001032,   -0.000091,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000091,   -0.000091
   141,    0.014024,    0.000987,    0.001033,   -0.000092,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000092,   -0.000092
   142,    0.014124,    0.000987,    0.001033,   -0.000093,    0.000000,   -0.000000,    0.000000,    0.000000,   -0.000093,   -0.000093
