|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.603852   |  651.176276  |  103.637968  |  103.637923  |   0.000927   |   0.009649   |
|      1       |  -0.603852   | -651.176276  |  103.637968  |  103.637923  |   0.000927   |   0.009649   |
|      2       |  -1.323930   | -228.039923  |  36.294293   |  36.293681   |   0.005806   |   0.027553   |
|      3       |  -1.323930   |  228.039923  |  36.294293   |  36.293681   |   0.005806   |   0.027553   |
|      4       |  -7.835842   |  550.334756  |  87.597375   |  87.588497   |   0.014237   |   0.011417   |
|      5       |  -7.835842   | -550.334756  |  87.597375   |  87.588497   |   0.014237   |   0.011417   |
|      6       |  -8.232112   | -1079.868768 |  171.871446  |  171.866452  |   0.007623   |   0.005818   |
|      7       |  -8.232112   | 1079.868768  |  171.871446  |  171.866452  |   0.007623   |   0.005818   |
|      8       |  -8.480279   | -1719.624866 |  273.690126  |  273.686798  |   0.004931   |   0.003654   |
|      9       |  -8.480279   | 1719.624866  |  273.690126  |  273.686798  |   0.004931   |   0.003654   |
|      10      |  -12.104058  |  -26.786921  |   4.678309   |   4.263271   |   0.411777   |   0.234562   |
|      11      |  -12.104058  |  26.786921   |   4.678309   |   4.263271   |   0.411777   |   0.234562   |
|      12      |  -14.246816  | -1032.698968 |  164.374785  |  164.359145  |   0.013794   |   0.006084   |
|      13      |  -14.246816  | 1032.698968  |  164.374785  |  164.359145  |   0.013794   |   0.006084   |
|      14      |  -14.810888  |  177.491344  |  28.346804   |  28.248625   |   0.083157   |   0.035400   |
|      15      |  -14.810888  | -177.491344  |  28.346804   |  28.248625   |   0.083157   |   0.035400   |
|      16      | -218.038660  |   0.000000   |  34.701931   |   0.000000   |   1.000000   |     inf      |
|      17      | -355.679821  |  -68.104510  |  57.636586   |  10.839169   |   0.982157   |   0.092258   |
|      18      | -355.679821  |  68.104510   |  57.636586   |  10.839169   |   0.982157   |   0.092258   |
|      19      | -362.455181  |  580.890298  |  108.972600  |  92.451562   |   0.529367   |   0.010816   |
|      20      | -362.455181  | -580.890298  |  108.972600  |  92.451562   |   0.529367   |   0.010816   |
|      21      | -394.017415  |  384.448345  |  87.614797   |  61.186854   |   0.715745   |   0.016343   |
|      22      | -394.017415  | -384.448345  |  87.614797   |  61.186854   |   0.715745   |   0.016343   |
|      23      | -408.111731  | -314.465575  |  81.998595   |  50.048751   |   0.792123   |   0.019981   |
|      24      | -408.111731  |  314.465575  |  81.998595   |  50.048751   |   0.792123   |   0.019981   |
|      25      | -460.061861  |  -0.000000   |  73.221119   |   0.000000   |   1.000000   |     inf      |
|      26      | -580.169547  |   0.000000   |  92.336851   |   0.000000   |   1.000000   |     inf      |
|      27      | -787.713616  |  -0.000000   |  125.368516  |   0.000000   |   1.000000   |     inf      |
|      28      | -937.444996  |   0.000000   |  149.199005  |   0.000000   |   1.000000   |     inf      |
|      29      | -1071.510731 |  -0.000000   |  170.536229  |   0.000000   |   1.000000   |     inf      |
|      30      | -1245.971816 |   0.000000   |  198.302574  |   0.000000   |   1.000000   |     inf      |
|      31      | -1413.425110 |   0.000000   |  224.953593  |   0.000000   |   1.000000   |     inf      |
|      32      | -1605.708190 |  12.691189   |  255.564378  |   2.019865   |   0.999969   |   0.495082   |
|      33      | -1605.708190 |  -12.691189  |  255.564378  |   2.019865   |   0.999969   |   0.495082   |
|      34      | -2050.661906 |   0.000000   |  326.372979  |   0.000000   |   1.000000   |     inf      |
|      35      | -2602.926156 | -140.982564  |  414.875777  |  22.438072   |   0.998536   |   0.044567   |
|      36      | -2602.926156 |  140.982564  |  414.875777  |  22.438072   |   0.998536   |   0.044567   |
|      37      | -3092.862353 |  -0.000000   |  492.244332  |   0.000000   |   1.000000   |     inf      |
|      38      | -3191.081165 |  169.142553  |  508.589282  |  26.919873   |   0.998598   |   0.037147   |
|      39      | -3191.081165 | -169.142553  |  508.589282  |  26.919873   |   0.998598   |   0.037147   |
|      40      | -4444.843945 | -4790.461884 | 1040.064618  |  762.425689  |   0.680168   |   0.001312   |
|      41      | -4444.843945 | 4790.461884  | 1040.064618  |  762.425689  |   0.680168   |   0.001312   |
|      42      | -4459.033804 | 4816.238222  | 1044.608629  |  766.528120  |   0.679371   |   0.001305   |
|      43      | -4459.033804 | -4816.238222 | 1044.608629  |  766.528120  |   0.679371   |   0.001305   |
|      44      | -4617.308969 | -4814.010524 | 1061.627172  |  766.173571  |   0.692209   |   0.001305   |
|      45      | -4617.308969 | 4814.010524  | 1061.627172  |  766.173571  |   0.692209   |   0.001305   |
|      46      | -4857.455888 |   0.000000   |  773.088115  |   0.000000   |   1.000000   |     inf      |
|      47      | -4871.831241 | -4785.785472 | 1086.906875  |  761.681414  |   0.713379   |   0.001313   |
