|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965611   |   4.450865   |   4.450865   |  -0.000000   |   0.224675   |
|      1       |   0.000000   |  27.965614   |   4.450866   |   4.450866   |  -0.000000   |   0.224675   |
|      2       |   0.000000   |  185.539016  |  29.529452   |  29.529452   |  -0.000000   |   0.033864   |
|      3       |   0.000000   |  185.539019  |  29.529452   |  29.529452   |  -0.000000   |   0.033864   |
|      4       |   0.000000   |  261.048012  |  41.547081   |  41.547081   |  -0.000000   |   0.024069   |
|      5       |   0.000000   |  261.048028  |  41.547084   |  41.547084   |  -0.000000   |   0.024069   |
|      6       |   0.000000   |  531.346382  |  84.566403   |  84.566403   |  -0.000000   |   0.011825   |
|      7       |   0.000000   |  531.346387  |  84.566404   |  84.566404   |  -0.000000   |   0.011825   |
|      8       |   0.000000   |  714.143733  |  113.659505  |  113.659505  |  -0.000000   |   0.008798   |
|      9       |   0.000000   |  714.143741  |  113.659507  |  113.659507  |  -0.000000   |   0.008798   |
|      10      |   0.000000   | 1008.131749  |  160.449151  |  160.449151  |  -0.000000   |   0.006233   |
|      11      |   0.000000   | 1008.131763  |  160.449153  |  160.449153  |  -0.000000   |   0.006233   |
|      12      |   0.000000   | 1048.853869  |  166.930278  |  166.930278  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.853870  |  166.930278  |  166.930278  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.154339  |  274.885151  |  274.885151  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.154339  |  274.885151  |  274.885151  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1861.966601  |  296.341188  |  296.341188  |  -0.000000   |   0.003374   |
|      17      |   0.000000   | 1861.966603  |  296.341189  |  296.341189  |  -0.000000   |   0.003374   |
|      18      |   0.000000   | 2556.300494  |  406.847860  |  406.847860  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.300497  |  406.847860  |  406.847860  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
