|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -2.013387   |  348.513715  |  55.468606   |  55.467680   |   0.005777   |   0.018029   |
|      1       |  -2.013387   | -348.513715  |  55.468606   |  55.467680   |   0.005777   |   0.018029   |
|      2       |  -5.038547   | -157.968357  |  25.154230   |  25.141445   |   0.031880   |   0.039775   |
|      3       |  -5.038547   |  157.968357  |  25.154230   |  25.141445   |   0.031880   |   0.039775   |
|      4       |  -5.495385   | 1066.769444  |  169.783883  |  169.781630  |   0.005151   |   0.005890   |
|      5       |  -5.495385   | -1066.769444 |  169.783883  |  169.781630  |   0.005151   |   0.005890   |
|      6       |  -5.532028   | -1767.006147 |  281.229141  |  281.227763  |   0.003131   |   0.003556   |
|      7       |  -5.532028   | 1767.006147  |  281.229141  |  281.227763  |   0.003131   |   0.003556   |
|      8       |  -5.722387   | -187.933815  |  29.924458   |  29.910596   |   0.030435   |   0.033433   |
|      9       |  -5.722387   |  187.933815  |  29.924458   |  29.910596   |   0.030435   |   0.033433   |
|      10      |  -6.427682   | -535.915836  |  85.299789   |  85.293654   |   0.011993   |   0.011724   |
|      11      |  -6.427682   |  535.915836  |  85.299789   |  85.293654   |   0.011993   |   0.011724   |
|      12      |  -8.201545   |  32.147899   |   5.280378   |   5.116497   |   0.247201   |   0.195446   |
|      13      |  -8.201545   |  -32.147899  |   5.280378   |   5.116497   |   0.247201   |   0.195446   |
|      14      |  -12.580131  | -1348.944220 |  214.700476  |  214.691140  |   0.009326   |   0.004658   |
|      15      |  -12.580131  | 1348.944220  |  214.700476  |  214.691140  |   0.009326   |   0.004658   |
|      16      | -138.479142  |  -0.000000   |  22.039640   |   0.000000   |   1.000000   |     inf      |
|      17      | -164.431539  |  186.782670  |  39.605444   |  29.727385   |   0.660770   |   0.033639   |
|      18      | -164.431539  | -186.782670  |  39.605444   |  29.727385   |   0.660770   |   0.033639   |
|      19      | -193.291638  |   0.000000   |  30.763320   |   0.000000   |   1.000000   |     inf      |
|      20      | -224.155019  | -105.267718  |  39.413514   |  16.753878   |   0.905156   |   0.059688   |
|      21      | -224.155019  |  105.267718  |  39.413514   |  16.753878   |   0.905156   |   0.059688   |
|      22      | -237.484381  |  -72.848026  |  39.535083   |  11.594123   |   0.956032   |   0.086251   |
|      23      | -237.484381  |  72.848026   |  39.535083   |  11.594123   |   0.956032   |   0.086251   |
|      24      | -258.077307  | -166.376517  |  48.869909   |  26.479645   |   0.840482   |   0.037765   |
|      25      | -258.077307  |  166.376517  |  48.869909   |  26.479645   |   0.840482   |   0.037765   |
|      26      | -307.946857  |   0.000000   |  49.011265   |   0.000000   |   1.000000   |     inf      |
|      27      | -430.420591  |  26.327486   |  68.631594   |   4.190150   |   0.998135   |   0.238655   |
|      28      | -430.420591  |  -26.327486  |  68.631594   |   4.190150   |   0.998135   |   0.238655   |
|      29      | -532.511770  |  24.948106   |  84.844841   |   3.970614   |   0.998904   |   0.251850   |
|      30      | -532.511770  |  -24.948106  |  84.844841   |   3.970614   |   0.998904   |   0.251850   |
|      31      | -634.330099  |   0.000000   |  100.956771  |   0.000000   |   1.000000   |     inf      |
|      32      | -694.682593  |   0.000000   |  110.562169  |   0.000000   |   1.000000   |     inf      |
|      33      | -849.764389  |  -0.000000   |  135.244203  |   0.000000   |   1.000000   |     inf      |
|      34      | -992.160888  |   6.379967   |  157.910574  |   1.015403   |   0.999979   |   0.984830   |
|      35      | -992.160888  |  -6.379967   |  157.910574  |   1.015403   |   0.999979   |   0.984830   |
|      36      | -1635.076624 |   0.000000   |  260.230527  |   0.000000   |   1.000000   |     inf      |
|      37      | -1789.259977 |  -0.000000   |  284.769570  |   0.000000   |   1.000000   |     inf      |
|      38      | -2017.174439 |   0.000000   |  321.043283  |   0.000000   |   1.000000   |     inf      |
|      39      | -2739.606909 |   0.000000   |  436.021982  |   0.000000   |   1.000000   |     inf      |
|      40      | -6197.332390 |  -0.000000   |  986.336084  |   0.000000   |   1.000000   |     inf      |
|      41      | -7747.120908 |  -0.000000   | 1232.992587  |   0.000000   |   1.000000   |     inf      |
|      42      | -9046.193236 |   0.000000   | 1439.746370  |   0.000000   |   1.000000   |     inf      |
|      43      |-12870.522685 | 25635.396053 | 4565.344728  | 4080.000000  |   0.448686   |   0.000245   |
|      44      |-13974.147591 |  -0.000000   | 2224.054665  |   0.000000   |   1.000000   |     inf      |
|      45      |-13986.262176 | 25635.396053 | 4647.730548  | 4080.000000  |   0.478940   |   0.000245   |
|      46      |-14302.781619 | 19041.017406 | 3790.193707  | 3030.472042  |   0.600592   |   0.000330   |
|      47      |-14302.781619 |-19041.017406 | 3790.193707  | 3030.472042  |   0.600592   |   0.000330   |
