#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
     0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     1,1.776099e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     2,3.552198e-04,0.000000e+00,1.080612e-07,-2.445209e-09,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.099596e-06,-2.445209e-09
     3,5.328296e-04,0.000000e+00,5.435223e-07,-2.831609e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.699306e-06,-2.831609e-08
     4,7.104395e-04,0.000000e+00,1.361646e-06,-1.609422e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,4.422685e-06,-1.609422e-07
     5,8.880494e-04,0.000000e+00,2.476597e-06,-6.221580e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.115101e-06,-6.221580e-07
     6,1.065659e-03,0.000000e+00,3.861515e-06,-1.834118e-06,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.043713e-05,-1.834118e-06
     7,1.243269e-03,0.000000e+00,5.466150e-06,-4.391124e-06,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.628013e-05,-4.391124e-06
     8,1.420879e-03,0.000000e+00,7.240477e-06,-8.941516e-06,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-7.065600e-05,-8.941516e-06
     9,1.598489e-03,0.000000e+00,9.163238e-06,-1.604362e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.149044e-04,-1.604362e-05
    10,1.776099e-03,0.000000e+00,1.117382e-05,-2.608520e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.621965e-04,-2.608520e-05
    11,1.953709e-03,0.000000e+00,1.324440e-05,-3.572571e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.933824e-04,-3.572571e-05
    12,2.131319e-03,0.000000e+00,1.533928e-05,-4.648923e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.195786e-04,-4.648923e-05
    13,2.308928e-03,0.000000e+00,1.741499e-05,-5.811594e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.413538e-04,-5.811594e-05
    14,2.486538e-03,0.000000e+00,1.946662e-05,-7.036147e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.580748e-04,-7.036147e-05
    15,2.664148e-03,0.000000e+00,2.145312e-05,-8.299110e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.667320e-04,-8.299110e-05
