#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
     0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     1,1.776099e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     2,3.552198e-04,0.000000e+00,1.778468e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.099596e-06,0.000000e+00
     3,5.328296e-04,0.000000e+00,1.021359e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.699306e-06,0.000000e+00
     4,7.104395e-04,0.000000e+00,3.079894e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,4.422685e-06,0.000000e+00
     5,8.880494e-04,0.000000e+00,6.793285e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.115101e-06,0.000000e+00
     6,1.065659e-03,0.000000e+00,1.252826e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.043713e-05,0.000000e+00
     7,1.243269e-03,0.000000e+00,2.059019e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.628013e-05,0.000000e+00
     8,1.420879e-03,0.000000e+00,3.121628e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-7.065600e-05,0.000000e+00
     9,1.598489e-03,0.000000e+00,4.455501e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.149044e-04,0.000000e+00
    10,1.776099e-03,0.000000e+00,6.068362e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.621965e-04,0.000000e+00
    11,1.953709e-03,0.000000e+00,7.958704e-08,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.933824e-04,0.000000e+00
    12,2.131319e-03,0.000000e+00,1.011344e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.195786e-04,0.000000e+00
    13,2.308928e-03,0.000000e+00,1.251639e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.413538e-04,0.000000e+00
    14,2.486538e-03,0.000000e+00,1.515124e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.580748e-04,0.000000e+00
    15,2.664148e-03,0.000000e+00,1.800010e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.667320e-04,0.000000e+00
