#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
     0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     1,1.776099e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     2,3.552198e-04,0.000000e+00,1.216808e-03,-1.101357e-07,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.099596e-06,-1.101357e-07
     3,5.328296e-04,0.000000e+00,3.686758e-03,-9.450062e-07,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.699306e-06,-9.450062e-07
     4,7.104395e-04,0.000000e+00,5.525846e-03,-4.288633e-06,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,4.422685e-06,-4.288633e-06
     5,8.880494e-04,0.000000e+00,7.029211e-03,-1.360116e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.115101e-06,-1.360116e-05
     6,1.065659e-03,0.000000e+00,8.565849e-03,-3.266356e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.043713e-05,-3.266356e-05
     7,1.243269e-03,0.000000e+00,9.503368e-03,-6.329764e-05,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.628013e-05,-6.329764e-05
     8,1.420879e-03,0.000000e+00,1.047667e-02,-1.043657e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.065600e-05,-1.043657e-04
     9,1.598489e-03,0.000000e+00,1.117485e-02,-1.521418e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.149044e-04,-1.521418e-04
    10,1.776099e-03,0.000000e+00,1.146560e-02,-2.029583e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.621965e-04,-2.029583e-04
    11,1.953709e-03,0.000000e+00,1.185042e-02,-2.312745e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.933824e-04,-2.312745e-04
    12,2.131319e-03,0.000000e+00,1.173922e-02,-2.535419e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.195786e-04,-2.535419e-04
    13,2.308928e-03,0.000000e+00,1.163460e-02,-2.701550e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.413538e-04,-2.701550e-04
    14,2.486538e-03,0.000000e+00,1.146812e-02,-2.814144e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.580748e-04,-2.814144e-04
    15,2.664148e-03,0.000000e+00,1.090110e-02,-2.874567e-04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.667320e-04,-2.874567e-04
