#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
    29,    0.006972,    0.493480,    0.572982,   -0.119252,    0.001065,   -0.000000,    0.000000,    0.000000,   -0.118188,   -0.118188
    30,    0.007213,    0.493480,    0.578859,   -0.128068,   -0.000988,   -0.000000,    0.000000,    0.000000,   -0.129056,   -0.129056
    31,    0.007453,    0.493480,    0.585409,   -0.137893,   -0.003198,   -0.000000,    0.000000,    0.000000,   -0.141091,   -0.141091
    32,    0.007694,    0.493480,    0.592372,   -0.148338,   -0.005576,   -0.000000,    0.000000,    0.000000,   -0.153914,   -0.153914
    33,    0.007934,    0.493480,    0.599583,   -0.159154,   -0.008127,   -0.000000,    0.000000,    0.000000,   -0.167281,   -0.167281
    34,    0.008174,    0.493480,    0.606763,   -0.169924,   -0.010851,   -0.000000,    0.000000,    0.000000,   -0.180774,   -0.180774
    35,    0.008415,    0.493480,    0.613783,   -0.180454,   -0.013743,   -0.000000,    0.000000,    0.000000,   -0.194197,   -0.194197
    36,    0.008655,    0.493480,    0.620581,   -0.190651,   -0.016799,   -0.000000,    0.000000,    0.000000,   -0.207450,   -0.207450
    37,    0.008896,    0.493480,    0.627005,   -0.200287,   -0.020009,   -0.000000,    0.000000,    0.000000,   -0.220296,   -0.220296
    38,    0.009136,    0.493480,    0.633085,   -0.209407,   -0.023365,   -0.000000,    0.000000,    0.000000,   -0.232773,   -0.232773
    39,    0.009377,    0.493480,    0.638750,   -0.217905,   -0.026858,   -0.000000,    0.000000,    0.000000,   -0.244763,   -0.244763
    40,    0.009617,    0.493480,    0.644005,   -0.225787,   -0.030477,   -0.000000,    0.000000,    0.000000,   -0.256264,   -0.256264
    41,    0.009857,    0.493480,    0.648738,   -0.232886,   -0.034210,   -0.000000,    0.000000,    0.000000,   -0.267096,   -0.267096
    42,    0.010098,    0.493480,    0.652885,   -0.239108,   -0.038042,   -0.000000,    0.000000,    0.000000,   -0.277150,   -0.277150
    43,    0.010338,    0.493480,    0.656421,   -0.244411,   -0.041960,   -0.000000,    0.000000,    0.000000,   -0.286371,   -0.286371
    44,    0.010579,    0.493480,    0.659255,   -0.248661,   -0.045946,   -0.000000,    0.000000,    0.000000,   -0.294607,   -0.294607
    45,    0.010819,    0.493480,    0.661571,   -0.252137,   -0.049987,   -0.000000,    0.000000,    0.000000,   -0.302124,   -0.302124
    46,    0.011060,    0.493480,    0.663396,   -0.254874,   -0.054072,   -0.000000,    0.000000,    0.000000,   -0.308946,   -0.308946
    47,    0.011300,    0.493480,    0.664907,   -0.257141,   -0.058194,   -0.000000,    0.000000,    0.000000,   -0.315334,   -0.315334
    48,    0.011540,    0.493480,    0.666362,   -0.259322,   -0.062350,   -0.000000,    0.000000,    0.000000,   -0.321673,   -0.321673
    49,    0.011781,    0.493480,    0.667807,   -0.261491,   -0.066542,   -0.000000,    0.000000,    0.000000,   -0.328032,   -0.328032
    50,    0.012021,    0.493480,    0.669298,   -0.263726,   -0.070769,   -0.000000,    0.000000,    0.000000,   -0.334495,   -0.334495
    51,    0.012262,    0.493480,    0.670678,   -0.265797,   -0.075029,   -0.000000,    0.000000,    0.000000,   -0.340826,   -0.340826
    52,    0.012502,    0.493480,    0.671902,   -0.267633,   -0.079319,   -0.000000,    0.000000,    0.000000,   -0.346952,   -0.346952
    53,    0.012743,    0.493480,    0.672968,   -0.269231,   -0.083634,   -0.000000,    0.000000,    0.000000,   -0.352865,   -0.352865
    54,    0.012983,    0.493480,    0.673972,   -0.270737,   -0.087974,   -0.000000,    0.000000,    0.000000,   -0.358711,   -0.358711
    55,    0.013223,    0.493480,    0.674968,   -0.272232,   -0.092337,   -0.000000,    0.000000,    0.000000,   -0.364569,   -0.364569
    56,    0.013464,    0.493480,    0.675901,   -0.273631,   -0.096723,   -0.000000,    0.000000,    0.000000,   -0.370354,   -0.370354
    57,    0.013704,    0.493480,    0.676965,   -0.275228,   -0.101134,   -0.000000,    0.000000,    0.000000,   -0.376362,   -0.376362
    58,    0.013945,    0.493480,    0.678179,   -0.277048,   -0.105575,   -0.000000,    0.000000,    0.000000,   -0.382623,   -0.382623
    59,    0.014185,    0.493480,    0.679476,   -0.278994,   -0.110047,   -0.000000,    0.000000,    0.000000,   -0.389040,   -0.389040
    60,    0.014426,    0.493480,    0.680740,   -0.280889,   -0.114549,   -0.000000,    0.000000,    0.000000,   -0.395438,   -0.395438
    61,    0.014666,    0.493480,    0.682458,   -0.283467,   -0.119092,   -0.000000,    0.000000,    0.000000,   -0.402560,   -0.402560
    62,    0.014906,    0.493480,    0.683116,   -0.284454,   -0.123652,   -0.000000,    0.000000,    0.000000,   -0.408106,   -0.408106
    63,    0.015147,    0.493480,    0.683617,   -0.285206,   -0.128223,   -0.000000,    0.000000,    0.000000,   -0.413429,   -0.413429
    64,    0.015387,    0.493480,    0.684473,   -0.286489,   -0.132815,   -0.000000,    0.000000,    0.000000,   -0.419304,   -0.419304
    65,    0.015628,    0.493480,    0.684374,   -0.286340,   -0.137405,    0.000000,    0.000000,    0.000000,   -0.423745,   -0.423745
    66,    0.015868,    0.493480,    0.684374,   -0.286341,   -0.141994,   -0.000000,    0.000000,    0.000000,   -0.428336,   -0.428336
    67,    0.016109,    0.493480,    0.684183,   -0.286054,   -0.146579,    0.000000,    0.000000,    0.000000,   -0.432633,   -0.432633
    68,    0.016349,    0.493480,    0.683822,   -0.285512,   -0.151156,    0.000000,    0.000000,    0.000000,   -0.436668,   -0.436668
    69,    0.016589,    0.493480,    0.683403,   -0.284884,   -0.155722,    0.000000,    0.000000,    0.000000,   -0.440606,   -0.440606
    70,    0.016830,    0.493480,    0.682850,   -0.284055,   -0.160275,    0.000000,    0.000000,    0.000000,   -0.444329,   -0.444329
    71,    0.017070,    0.493480,    0.681959,   -0.282718,   -0.164806,    0.000000,    0.000000,    0.000000,   -0.447524,   -0.447524
    72,    0.017311,    0.493480,    0.680755,   -0.280912,   -0.169309,    0.000000,    0.000000,    0.000000,   -0.450221,   -0.450221
    73,    0.017551,    0.493480,    0.679262,   -0.278672,   -0.173776,    0.000000,    0.000000,    0.000000,   -0.452448,   -0.452448
    74,    0.017792,    0.493480,    0.677644,   -0.276245,   -0.178203,    0.000000,    0.000000,    0.000000,   -0.454449,   -0.454449
    75,    0.018032,    0.493480,    0.676085,   -0.273907,   -0.182594,    0.000000,    0.000000,    0.000000,   -0.456501,   -0.456501
    76,    0.018272,    0.493480,    0.674698,   -0.271826,   -0.186951,    0.000000,    0.000000,    0.000000,   -0.458777,   -0.458777
    77,    0.018513,    0.493480,    0.673370,   -0.269835,   -0.191276,    0.000000,    0.000000,    0.000000,   -0.461110,   -0.461110
    78,    0.018753,    0.493480,    0.672063,   -0.267875,   -0.195569,    0.000000,    0.000000,    0.000000,   -0.463444,   -0.463444
    79,    0.018994,    0.493480,    0.670886,   -0.266108,   -0.199834,    0.000000,    0.000000,    0.000000,   -0.465943,   -0.465943
    80,    0.019234,    0.493480,    0.669651,   -0.264256,   -0.204070,    0.000000,    0.000000,    0.000000,   -0.468326,   -0.468326
    81,    0.019475,    0.493480,    0.668276,   -0.262193,   -0.208273,    0.000000,    0.000000,    0.000000,   -0.470466,   -0.470466
    82,    0.019715,    0.493480,    0.666842,   -0.260043,   -0.212441,    0.000000,    0.000000,    0.000000,   -0.472484,   -0.472484
    83,    0.019955,    0.493480,    0.665431,   -0.257927,   -0.216575,    0.000000,    0.000000,    0.000000,   -0.474502,   -0.474502
    84,    0.020196,    0.493480,    0.664361,   -0.256320,   -0.220683,    0.000000,    0.000000,    0.000000,   -0.477004,   -0.477004
    85,    0.020436,    0.493480,    0.663103,   -0.254433,   -0.224761,    0.000000,    0.000000,    0.000000,   -0.479195,   -0.479195
    86,    0.020677,    0.493480,    0.662069,   -0.252883,   -0.228815,    0.000000,    0.000000,    0.000000,   -0.481698,   -0.481698
    87,    0.020917,    0.493480,    0.661091,   -0.251416,   -0.232844,    0.000000,    0.000000,    0.000000,   -0.484261,   -0.484261
    88,    0.021157,    0.493480,    0.660285,   -0.250207,   -0.236855,    0.000000,    0.000000,    0.000000,   -0.487062,   -0.487062
    89,    0.021398,    0.493480,    0.659407,   -0.248890,   -0.240844,    0.000000,    0.000000,    0.000000,   -0.489734,   -0.489734
    90,    0.021638,    0.493480,    0.658379,   -0.247348,   -0.244809,    0.000000,    0.000000,    0.000000,   -0.492157,   -0.492157
    91,    0.021879,    0.493480,    0.657226,   -0.245619,   -0.248746,    0.000000,    0.000000,    0.000000,   -0.494364,   -0.494364
    92,    0.022119,    0.493480,    0.655916,   -0.243654,   -0.252651,    0.000000,    0.000000,    0.000000,   -0.496305,   -0.496305
    93,    0.022360,    0.493480,    0.654684,   -0.241806,   -0.256527,    0.000000,    0.000000,    0.000000,   -0.498333,   -0.498333
    94,    0.022600,    0.493480,    0.653580,   -0.240149,   -0.260376,    0.000000,    0.000000,    0.000000,   -0.500525,   -0.500525
    95,    0.022840,    0.493480,    0.652571,   -0.238636,   -0.264201,    0.000000,    0.000000,    0.000000,   -0.502837,   -0.502837
    96,    0.023081,    0.493480,    0.651572,   -0.237138,   -0.268002,    0.000000,    0.000000,    0.000000,   -0.505140,   -0.505140
    97,    0.023321,    0.493480,    0.648821,   -0.233012,   -0.271737,    0.000000,    0.000000,    0.000000,   -0.504749,   -0.504749
    98,    0.023562,    0.493480,    0.647830,   -0.231525,   -0.275448,    0.000000,    0.000000,    0.000000,   -0.506972,   -0.506972
    99,    0.023802,    0.493480,    0.646405,   -0.229388,   -0.279124,    0.000000,    0.000000,    0.000000,   -0.508512,   -0.508512
   100,    0.024043,    0.493480,    0.644820,   -0.227010,   -0.282763,    0.000000,    0.000000,    0.000000,   -0.509773,   -0.509773
   101,    0.024283,    0.493480,    0.643142,   -0.224492,   -0.286361,    0.000000,    0.000000,    0.000000,   -0.510853,   -0.510853
   102,    0.024523,    0.493480,    0.641418,   -0.221906,   -0.289918,    0.000000,    0.000000,    0.000000,   -0.511824,   -0.511824
   103,    0.024764,    0.493480,    0.639718,   -0.219356,   -0.293434,    0.000000,    0.000000,    0.000000,   -0.512790,   -0.512790
   104,    0.025004,    0.493480,    0.638032,   -0.216828,   -0.296909,    0.000000,    0.000000,    0.000000,   -0.513737,   -0.513737
   105,    0.025245,    0.493480,    0.636421,   -0.214410,   -0.300346,    0.000000,    0.000000,    0.000000,   -0.514756,   -0.514756
   106,    0.025485,    0.493480,    0.634809,   -0.211993,   -0.303744,    0.000000,    0.000000,    0.000000,   -0.515737,   -0.515737
   107,    0.025726,    0.493480,    0.633089,   -0.209413,   -0.307100,    0.000000,    0.000000,    0.000000,   -0.516513,   -0.516513
   108,    0.025966,    0.493480,    0.631118,   -0.206457,   -0.310410,    0.000000,    0.000000,    0.000000,   -0.516866,   -0.516866
   109,    0.026206,    0.493480,    0.628820,   -0.203010,   -0.313664,    0.000000,    0.000000,    0.000000,   -0.516673,   -0.516673
   110,    0.026447,    0.493480,    0.626315,   -0.199252,   -0.316857,    0.000000,    0.000000,    0.000000,   -0.516110,   -0.516110
   111,    0.026687,    0.493480,    0.623389,   -0.194863,   -0.319981,    0.000000,    0.000000,    0.000000,   -0.514844,   -0.514844
   112,    0.026928,    0.493480,    0.620570,   -0.190634,   -0.323036,    0.000000,    0.000000,    0.000000,   -0.513671,   -0.513671
   113,    0.027168,    0.493480,    0.617553,   -0.186109,   -0.326019,    0.000000,    0.000000,    0.000000,   -0.512128,   -0.512128
   114,    0.027409,    0.493480,    0.613898,   -0.180626,   -0.328914,    0.000000,    0.000000,    0.000000,   -0.509540,   -0.509540
   115,    0.027649,    0.493480,    0.610831,   -0.176027,   -0.331736,    0.000000,    0.000000,    0.000000,   -0.507762,   -0.507762
   116,    0.027889,    0.493480,    0.607684,   -0.171306,   -0.334482,    0.000000,    0.000000,    0.000000,   -0.505788,   -0.505788
   117,    0.028130,    0.493480,    0.604176,   -0.166044,   -0.337143,    0.000000,    0.000000,    0.000000,   -0.503187,   -0.503187
   118,    0.028370,    0.493480,    0.600399,   -0.160379,   -0.339714,    0.000000,    0.000000,    0.000000,   -0.500092,   -0.500092
   119,    0.028611,    0.493480,    0.596469,   -0.154484,   -0.342190,    0.000000,    0.000000,    0.000000,   -0.496673,   -0.496673
   120,    0.028851,    0.493480,    0.592280,   -0.148199,   -0.344565,    0.000000,    0.000000,    0.000000,   -0.492765,   -0.492765
   121,    0.029092,    0.493480,    0.587939,   -0.141688,   -0.346836,    0.000000,    0.000000,    0.000000,   -0.488524,   -0.488524
   122,    0.029332,    0.493480,    0.583388,   -0.134862,   -0.348998,    0.000000,    0.000000,    0.000000,   -0.483860,   -0.483860
   123,    0.029572,    0.493480,    0.579026,   -0.128319,   -0.351054,    0.000000,    0.000000,    0.000000,   -0.479373,   -0.479373
   124,    0.029813,    0.493480,    0.574161,   -0.121021,   -0.352994,    0.000000,    0.000000,    0.000000,   -0.474015,   -0.474015
   125,    0.030053,    0.493480,    0.569873,   -0.114589,   -0.354831,    0.000000,    0.000000,    0.000000,   -0.469420,   -0.469420
   126,    0.030294,    0.493480,    0.565436,   -0.107933,   -0.356561,    0.000000,    0.000000,    0.000000,   -0.464494,   -0.464494
   127,    0.030534,    0.493480,    0.560666,   -0.100778,   -0.358176,    0.000000,    0.000000,    0.000000,   -0.458954,   -0.458954
   128,    0.030775,    0.493480,    0.555919,   -0.093658,   -0.359677,    0.000000,    0.000000,    0.000000,   -0.453336,   -0.453336
   129,    0.031015,    0.493480,    0.551113,   -0.086450,   -0.361063,    0.000000,    0.000000,    0.000000,   -0.447513,   -0.447513
   130,    0.031255,    0.493480,    0.547049,   -0.080353,   -0.362351,    0.000000,    0.000000,    0.000000,   -0.442704,   -0.442704
   131,    0.031496,    0.493480,    0.542400,   -0.073380,   -0.363527,    0.000000,    0.000000,    0.000000,   -0.436907,   -0.436907
   132,    0.031736,    0.493480,    0.539594,   -0.069170,   -0.364636,    0.000000,    0.000000,    0.000000,   -0.433806,   -0.433806
   133,    0.031977,    0.493480,    0.544537,   -0.076585,   -0.365863,   -0.000000,    0.000000,    0.000000,   -0.442448,   -0.442448
   134,    0.032217,    0.493480,    0.549510,   -0.084045,   -0.367211,   -0.000000,    0.000000,    0.000000,   -0.451256,   -0.451256
   135,    0.032458,    0.493480,    0.547581,   -0.081151,   -0.368511,    0.000000,    0.000000,    0.000000,   -0.449662,   -0.449662
   136,    0.032698,    0.493480,    0.553638,   -0.090237,   -0.369958,   -0.000000,    0.000000,    0.000000,   -0.460195,   -0.460195
   137,    0.032938,    0.493480,    0.561086,   -0.101409,   -0.371583,   -0.000000,    0.000000,    0.000000,   -0.472992,   -0.472992
   138,    0.033179,    0.493480,    0.552303,   -0.088235,   -0.372997,    0.000000,    0.000000,    0.000000,   -0.461232,   -0.461232
   139,    0.033419,    0.493480,    0.546274,   -0.079190,   -0.374267,    0.000000,    0.000000,    0.000000,   -0.453457,   -0.453457
   140,    0.033660,    0.493480,    0.532561,   -0.058621,   -0.375206,    0.000000,    0.000000,    0.000000,   -0.433828,   -0.433828
   141,    0.033900,    0.493480,    0.522962,   -0.044222,   -0.375915,    0.000000,    0.000000,    0.000000,   -0.420137,   -0.420137
   142,    0.034140,    0.493480,    0.512600,   -0.028679,   -0.376375,    0.000000,    0.000000,    0.000000,   -0.405054,   -0.405054
   143,    0.034381,    0.493480,    0.502664,   -0.013776,   -0.376595,    0.000000,    0.000000,    0.000000,   -0.390371,   -0.390371
   144,    0.034621,    0.493480,    0.492850,    0.000946,   -0.376580,    0.000000,    0.000000,    0.000000,   -0.375635,   -0.375635
   145,    0.034862,    0.493480,    0.483482,    0.014997,   -0.376340,    0.000000,    0.000000,    0.000000,   -0.361343,   -0.361343
   146,    0.035102,    0.493480,    0.474739,    0.028111,   -0.375889,    0.000000,    0.000000,    0.000000,   -0.347778,   -0.347778
   147,    0.035343,    0.493480,    0.466776,    0.040057,   -0.375247,    0.000000,    0.000000,    0.000000,   -0.335191,   -0.335191
   148,    0.035583,    0.493480,    0.459720,    0.050641,   -0.374436,    0.000000,    0.000000,    0.000000,   -0.323795,   -0.323795
   149,    0.035823,    0.493480,    0.453494,    0.059979,   -0.373474,    0.000000,    0.000000,    0.000000,   -0.313496,   -0.313496
   150,    0.036064,    0.493480,    0.448145,    0.068003,   -0.372384,    0.000000,    0.000000,    0.000000,   -0.304381,   -0.304381
   151,    0.036304,    0.493480,    0.443705,    0.074663,   -0.371188,    0.000000,    0.000000,    0.000000,   -0.296524,   -0.296524
   152,    0.036545,    0.493480,    0.439872,    0.080412,   -0.369899,    0.000000,    0.000000,    0.000000,   -0.289487,   -0.289487
   153,    0.036785,    0.493480,    0.436494,    0.085479,   -0.368529,    0.000000,    0.000000,    0.000000,   -0.283050,   -0.283050
   154,    0.037026,    0.493480,    0.433581,    0.089849,   -0.367088,    0.000000,    0.000000,    0.000000,   -0.277240,   -0.277240
   155,    0.037266,    0.493480,    0.430846,    0.093951,   -0.365583,    0.000000,    0.000000,    0.000000,   -0.271632,   -0.271632
   156,    0.037506,    0.493480,    0.428283,    0.097795,   -0.364015,    0.000000,    0.000000,    0.000000,   -0.266220,   -0.266220
   157,    0.037747,    0.493480,    0.425887,    0.101390,   -0.362390,    0.000000,    0.000000,    0.000000,   -0.261000,   -0.261000
   158,    0.037987,    0.493480,    0.423536,    0.104916,   -0.360708,    0.000000,    0.000000,    0.000000,   -0.255792,   -0.255792
   159,    0.038228,    0.493480,    0.421348,    0.108198,   -0.358974,    0.000000,    0.000000,    0.000000,   -0.250776,   -0.250776
   160,    0.038468,    0.493480,    0.419227,    0.111380,   -0.357189,    0.000000,    0.000000,    0.000000,   -0.245809,   -0.245809
   161,    0.038709,    0.493480,    0.417264,    0.114324,   -0.355356,    0.000000,    0.000000,    0.000000,   -0.241033,   -0.241033
   162,    0.038949,    0.493480,    0.415612,    0.116803,   -0.353484,    0.000000,    0.000000,    0.000000,   -0.236682,   -0.236682
   163,    0.039189,    0.493480,    0.414265,    0.118823,   -0.351580,    0.000000,    0.000000,    0.000000,   -0.232757,   -0.232757
   164,    0.039430,    0.493480,    0.413377,    0.120155,   -0.349654,    0.000000,    0.000000,    0.000000,   -0.229499,   -0.229499
   165,    0.039670,    0.493480,    0.413013,    0.120701,   -0.347719,    0.000000,    0.000000,    0.000000,   -0.227018,   -0.227018
   166,    0.039911,    0.493480,    0.413190,    0.120435,   -0.345789,   -0.000000,    0.000000,    0.000000,   -0.225353,   -0.225353
   167,    0.040151,    0.493480,    0.414018,    0.119193,   -0.343878,   -0.000000,    0.000000,    0.000000,   -0.224685,   -0.224685
   168,    0.040392,    0.493480,    0.415555,    0.116888,   -0.342005,   -0.000000,    0.000000,    0.000000,   -0.225116,   -0.225116
   169,    0.040632,    0.493480,    0.417809,    0.113506,   -0.340185,   -0.000000,    0.000000,    0.000000,   -0.226679,   -0.226679
   170,    0.040872,    0.493480,    0.420876,    0.108906,   -0.338440,   -0.000000,    0.000000,    0.000000,   -0.229534,   -0.229534
   171,    0.041113,    0.493480,    0.424674,    0.103210,   -0.336786,   -0.000000,    0.000000,    0.000000,   -0.233576,   -0.233576
   172,    0.041353,    0.493480,    0.429054,    0.096640,   -0.335237,   -0.000000,    0.000000,    0.000000,   -0.238597,   -0.238597
   173,    0.041594,    0.493480,    0.434072,    0.089113,   -0.333808,   -0.000000,    0.000000,    0.000000,   -0.244696,   -0.244696
   174,    0.041834,    0.493480,    0.439756,    0.080586,   -0.332517,   -0.000000,    0.000000,    0.000000,   -0.251931,   -0.251931
   175,    0.042075,    0.493480,    0.445995,    0.071228,   -0.331375,   -0.000000,    0.000000,    0.000000,   -0.260147,   -0.260147
   176,    0.042315,    0.493480,    0.452745,    0.061103,   -0.330396,   -0.000000,    0.000000,    0.000000,   -0.269292,   -0.269292
   177,    0.042555,    0.493480,    0.459931,    0.050324,   -0.329589,   -0.000000,    0.000000,    0.000000,   -0.279264,   -0.279264
   178,    0.042796,    0.493480,    0.467414,    0.039100,   -0.328962,   -0.000000,    0.000000,    0.000000,   -0.289862,   -0.289862
   179,    0.043036,    0.493480,    0.475218,    0.027393,   -0.328523,   -0.000000,    0.000000,    0.000000,   -0.301130,   -0.301130
   180,    0.043277,    0.493480,    0.483211,    0.015404,   -0.328276,   -0.000000,    0.000000,    0.000000,   -0.312872,   -0.312872
   181,    0.043517,    0.493480,    0.491206,    0.003411,   -0.328222,   -0.000000,    0.000000,    0.000000,   -0.324810,   -0.324810
   182,    0.043758,    0.493480,    0.499281,   -0.008701,   -0.328361,   -0.000000,    0.000000,    0.000000,   -0.337062,   -0.337062
   183,    0.043998,    0.493480,    0.507361,   -0.020821,   -0.328695,   -0.000000,    0.000000,    0.000000,   -0.349515,   -0.349515
   184,    0.044238,    0.493480,    0.515494,   -0.033021,   -0.329224,   -0.000000,    0.000000,    0.000000,   -0.362245,   -0.362245
   185,    0.044479,    0.493480,    0.523669,   -0.045283,   -0.329950,   -0.000000,    0.000000,    0.000000,   -0.375233,   -0.375233
   186,    0.044719,    0.493480,    0.531782,   -0.057452,   -0.330871,   -0.000000,    0.000000,    0.000000,   -0.388323,   -0.388323
   187,    0.044960,    0.493480,    0.539949,   -0.069704,   -0.331988,   -0.000000,    0.000000,    0.000000,   -0.401692,   -0.401692
   188,    0.045200,    0.493480,    0.548093,   -0.081920,   -0.333301,   -0.000000,    0.000000,    0.000000,   -0.415221,   -0.415221
   189,    0.045441,    0.493480,    0.556118,   -0.093956,   -0.334807,   -0.000000,    0.000000,    0.000000,   -0.428763,   -0.428763
   190,    0.045681,    0.493480,    0.564138,   -0.105986,   -0.336506,   -0.000000,    0.000000,    0.000000,   -0.442492,   -0.442492
   191,    0.045921,    0.493480,    0.572050,   -0.117854,   -0.338395,   -0.000000,    0.000000,    0.000000,   -0.456249,   -0.456249
   192,    0.046162,    0.493480,    0.579940,   -0.129689,   -0.340473,   -0.000000,    0.000000,    0.000000,   -0.470163,   -0.470163
   193,    0.046402,    0.493480,    0.587939,   -0.141688,   -0.342745,   -0.000000,    0.000000,    0.000000,   -0.484433,   -0.484433
   194,    0.046643,    0.493480,    0.595805,   -0.153488,   -0.345205,   -0.000000,    0.000000,    0.000000,   -0.498692,   -0.498692
   195,    0.046883,    0.493480,    0.603578,   -0.165146,   -0.347852,   -0.000000,    0.000000,    0.000000,   -0.512998,   -0.512998
   196,    0.047123,    0.493480,    0.611380,   -0.176849,   -0.350686,   -0.000000,    0.000000,   -1.000000,   -0.527535,   -0.523599
   197,    0.047364,    0.493480,    0.620498,   -0.190526,   -0.353740,   -0.000000,    0.000000,   -1.000000,   -0.544267,   -0.523599
   198,    0.047604,    0.493480,    0.633982,   -0.210753,   -0.357118,   -0.000000,    0.000000,   -1.000000,   -0.567872,   -0.523599
   199,    0.047845,    0.493480,    0.649326,   -0.233769,   -0.360865,   -0.000000,    0.000000,   -1.000000,   -0.594634,   -0.523599
   200,    0.048085,    0.493480,    0.665568,   -0.258131,   -0.365003,   -0.000000,    0.000000,   -1.000000,   -0.623134,   -0.523599
   201,    0.048326,    0.493480,    0.682355,   -0.283312,   -0.369544,   -0.000000,    0.000000,   -1.000000,   -0.652856,   -0.523599
   202,    0.048566,    0.493480,    0.699354,   -0.308810,   -0.374493,   -0.000000,    0.000000,   -1.000000,   -0.683303,   -0.523599
   203,    0.048806,    0.493480,    0.716173,   -0.334040,   -0.379847,   -0.000000,    0.000000,   -1.000000,   -0.713887,   -0.523599
   204,    0.049047,    0.493480,    0.732593,   -0.358669,   -0.385596,   -0.000000,    0.000000,   -1.000000,   -0.744265,   -0.523599
   205,    0.049287,    0.493480,    0.748292,   -0.382217,   -0.391723,   -0.000000,    0.000000,   -1.000000,   -0.773940,   -0.523599
   206,    0.049528,    0.493480,    0.763131,   -0.404476,   -0.398206,   -0.000000,    0.000000,   -1.000000,   -0.802681,   -0.523599
