|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.326181   |   4.508252   |   4.508252   |  -0.000000   |   0.221815   |
|      1       |   0.000000   |  28.342433   |   4.510838   |   4.510838   |  -0.000000   |   0.221688   |
|      2       |   0.000000   |  189.638896  |  30.181968   |  30.181968   |  -0.000000   |   0.033132   |
|      3       |   0.000000   |  189.656199  |  30.184721   |  30.184721   |  -0.000000   |   0.033129   |
|      4       |   0.000000   |  232.170084  |  36.951016   |  36.951016   |  -0.000000   |   0.027063   |
|      5       |   0.000000   |  232.248128  |  36.963438   |  36.963438   |  -0.000000   |   0.027054   |
|      6       |   0.000000   |  437.390627  |  69.612880   |  69.612880   |  -0.000000   |   0.014365   |
|      7       |   0.000000   |  437.391291  |  69.612986   |  69.612986   |  -0.000000   |   0.014365   |
|      8       |   0.000000   |  549.158534  |  87.401295   |  87.401295   |  -0.000000   |   0.011441   |
|      9       |   0.000000   |  549.174116  |  87.403775   |  87.403775   |  -0.000000   |   0.011441   |
|      10      |   0.000000   | 1087.299440  |  173.049080  |  173.049080  |  -0.000000   |   0.005779   |
|      11      |   0.000000   | 1087.313684  |  173.051348  |  173.051348  |  -0.000000   |   0.005779   |
|      12      |   0.000000   | 1333.714158  |  212.267201  |  212.267201  |  -0.000000   |   0.004711   |
|      13      |   0.000000   | 1333.715278  |  212.267379  |  212.267379  |  -0.000000   |   0.004711   |
|      14      |   0.000000   | 1796.941923  |  285.992189  |  285.992189  |  -0.000000   |   0.003497   |
|      15      |   0.000000   | 1796.956096  |  285.994445  |  285.994445  |  -0.000000   |   0.003497   |
|      16      |   0.000000   | 2299.309860  |  365.946530  |  365.946530  |  -0.000000   |   0.002733   |
|      17      |   0.000000   | 2299.312370  |  365.946929  |  365.946929  |  -0.000000   |   0.002733   |
|      18      |   0.000000   | 2661.505850  |  423.591812  |  423.591812  |  -0.000000   |   0.002361   |
|      19      |   0.000000   | 2661.520982  |  423.594220  |  423.594220  |  -0.000000   |   0.002361   |
|==============|==============|==============|==============|==============|==============|==============|
