|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.102167   |   4.313444   |   4.313444   |  -0.000000   |   0.231833   |
|      1       |   0.000000   |  27.545137   |   4.383945   |   4.383945   |  -0.000000   |   0.228105   |
|      2       |   0.000000   |  84.273520   |  13.412547   |  13.412547   |  -0.000000   |   0.074557   |
|      3       |   0.000000   |  84.824015   |  13.500161   |  13.500161   |  -0.000000   |   0.074073   |
|      4       |   0.000000   |  165.433337  |  26.329533   |  26.329533   |  -0.000000   |   0.037980   |
|      5       |   0.000000   |  165.793620  |  26.386874   |  26.386874   |  -0.000000   |   0.037898   |
|      6       |   0.000000   |  330.244699  |  52.560076   |  52.560076   |  -0.000000   |   0.019026   |
|      7       |   0.000000   |  330.470879  |  52.596074   |  52.596074   |  -0.000000   |   0.019013   |
|      8       |   0.000000   |  453.636397  |  72.198475   |  72.198475   |  -0.000000   |   0.013851   |
|      9       |   0.000000   |  453.991963  |  72.255065   |  72.255065   |  -0.000000   |   0.013840   |
|      10      |   0.000000   |  961.708125  |  153.060602  |  153.060602  |  -0.000000   |   0.006533   |
|      11      |   0.000000   |  962.063002  |  153.117082  |  153.117082  |  -0.000000   |   0.006531   |
|      12      |   0.000000   | 1053.171935  |  167.617519  |  167.617519  |  -0.000000   |   0.005966   |
|      13      |   0.000000   | 1053.455374  |  167.662630  |  167.662630  |  -0.000000   |   0.005964   |
|      14      |   0.000000   | 1635.239879  |  260.256510  |  260.256510  |  -0.000000   |   0.003842   |
|      15      |   0.000000   | 1635.584233  |  260.311316  |  260.311316  |  -0.000000   |   0.003842   |
|      16      |   0.000000   | 2029.542060  |  323.011651  |  323.011651  |  -0.000000   |   0.003096   |
|      17      |   0.000000   | 2029.586641  |  323.018746  |  323.018746  |  -0.000000   |   0.003096   |
|      18      |   0.000000   | 2463.739869  |  392.116379  |  392.116379  |  -0.000000   |   0.002550   |
|      19      |   0.000000   | 2464.071338  |  392.169134  |  392.169134  |  -0.000000   |   0.002550   |
|==============|==============|==============|==============|==============|==============|==============|
