|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.793296   |   4.423440   |   4.423440   |  -0.000000   |   0.226068   |
|      1       |   0.000000   |  27.955212   |   4.449210   |   4.449210   |  -0.000000   |   0.224759   |
|      2       |   0.000000   |  123.894120  |  19.718362   |  19.718362   |  -0.000000   |   0.050714   |
|      3       |   0.000000   |  124.263196  |  19.777102   |  19.777102   |  -0.000000   |   0.050564   |
|      4       |   0.000000   |  177.785109  |  28.295379   |  28.295379   |  -0.000000   |   0.035341   |
|      5       |   0.000000   |  177.944714  |  28.320781   |  28.320781   |  -0.000000   |   0.035310   |
|      6       |   0.000000   |  341.024715  |  54.275769   |  54.275769   |  -0.000000   |   0.018424   |
|      7       |   0.000000   |  341.098384  |  54.287494   |  54.287494   |  -0.000000   |   0.018420   |
|      8       |   0.000000   |  495.218206  |  78.816425   |  78.816425   |  -0.000000   |   0.012688   |
|      9       |   0.000000   |  495.377247  |  78.841738   |  78.841738   |  -0.000000   |   0.012684   |
|      10      |   0.000000   | 1004.747397  |  159.910515  |  159.910515  |  -0.000000   |   0.006253   |
|      11      |   0.000000   | 1004.903412  |  159.935345  |  159.935345  |  -0.000000   |   0.006253   |
|      12      |   0.000000   | 1244.739166  |  198.106391  |  198.106391  |  -0.000000   |   0.005048   |
|      13      |   0.000000   | 1244.914132  |  198.134238  |  198.134238  |  -0.000000   |   0.005047   |
|      14      |   0.000000   | 1679.520063  |  267.303920  |  267.303920  |  -0.000000   |   0.003741   |
|      15      |   0.000000   | 1679.673062  |  267.328271  |  267.328271  |  -0.000000   |   0.003741   |
|      16      |   0.000000   | 2200.062796  |  350.150869  |  350.150869  |  -0.000000   |   0.002856   |
|      17      |   0.000000   | 2200.152132  |  350.165087  |  350.165087  |  -0.000000   |   0.002856   |
|      18      |   0.000000   | 2507.790389  |  399.127237  |  399.127237  |  -0.000000   |   0.002505   |
|      19      |   0.000000   | 2507.937925  |  399.150718  |  399.150718  |  -0.000000   |   0.002505   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.557553   |   4.385921   |   4.385921   |  -0.000000   |   0.228002   |
|      1       |   0.000000   |  27.711145   |   4.410366   |   4.410366   |  -0.000000   |   0.226739   |
|      2       |   0.000000   |  127.156517  |  20.237588   |  20.237588   |  -0.000000   |   0.049413   |
|      3       |   0.000000   |  127.489242  |  20.290543   |  20.290543   |  -0.000000   |   0.049284   |
|      4       |   0.000000   |  178.168171  |  28.356345   |  28.356345   |  -0.000000   |   0.035265   |
|      5       |   0.000000   |  178.312548  |  28.379323   |  28.379323   |  -0.000000   |   0.035237   |
|      6       |   0.000000   |  341.731682  |  54.388286   |  54.388286   |  -0.000000   |   0.018386   |
|      7       |   0.000000   |  341.796242  |  54.398562   |  54.398562   |  -0.000000   |   0.018383   |
|      8       |   0.000000   |  496.921887  |  79.087575   |  79.087575   |  -0.000000   |   0.012644   |
|      9       |   0.000000   |  497.048893  |  79.107788   |  79.107788   |  -0.000000   |   0.012641   |
|      10      |   0.000000   | 1006.567681  |  160.200222  |  160.200222  |  -0.000000   |   0.006242   |
|      11      |   0.000000   | 1006.693251  |  160.220207  |  160.220207  |  -0.000000   |   0.006241   |
|      12      |   0.000000   | 1253.824784  |  199.552412  |  199.552412  |  -0.000000   |   0.005011   |
|      13      |   0.000000   | 1253.889757  |  199.562753  |  199.562753  |  -0.000000   |   0.005011   |
|      14      |   0.000000   | 1681.511679  |  267.620896  |  267.620896  |  -0.000000   |   0.003737   |
|      15      |   0.000000   | 1681.634031  |  267.640368  |  267.640368  |  -0.000000   |   0.003736   |
|      16      |   0.000000   | 2209.529651  |  351.657566  |  351.657566  |  -0.000000   |   0.002844   |
|      17      |   0.000000   | 2209.540084  |  351.659226  |  351.659226  |  -0.000000   |   0.002844   |
|      18      |   0.000000   | 2509.779704  |  399.443846  |  399.443846  |  -0.000000   |   0.002503   |
|      19      |   0.000000   | 2509.897853  |  399.462650  |  399.462650  |  -0.000000   |   0.002503   |
|==============|==============|==============|==============|==============|==============|==============|
