|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965389   |   4.450830   |   4.450830   |  -0.000000   |   0.224677   |
|      1       |   0.000000   |  27.973939   |   4.452191   |   4.452191   |  -0.000000   |   0.224609   |
|      2       |   0.000000   |  185.534666  |  29.528759   |  29.528759   |  -0.000000   |   0.033865   |
|      3       |   0.000000   |  185.542729  |  29.530042   |  29.530042   |  -0.000000   |   0.033864   |
|      4       |   0.000000   |  260.942366  |  41.530267   |  41.530267   |  -0.000000   |   0.024079   |
|      5       |   0.000000   |  260.944071  |  41.530539   |  41.530539   |  -0.000000   |   0.024079   |
|      6       |   0.000000   |  531.309993  |  84.560612   |  84.560612   |  -0.000000   |   0.011826   |
|      7       |   0.000000   |  531.318435  |  84.561955   |  84.561955   |  -0.000000   |   0.011826   |
|      8       |   0.000000   |  709.398526  |  112.904282  |  112.904282  |  -0.000000   |   0.008857   |
|      9       |   0.000000   |  709.405196  |  112.905344  |  112.905344  |  -0.000000   |   0.008857   |
|      10      |   0.000000   | 1013.627592  |  161.323842  |  161.323842  |  -0.000000   |   0.006199   |
|      11      |   0.000000   | 1013.635055  |  161.325030  |  161.325030  |  -0.000000   |   0.006199   |
|      12      |   0.000000   | 1048.755402  |  166.914606  |  166.914606  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.764176  |  166.916003  |  166.916003  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.158507  |  274.885814  |  274.885814  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.167427  |  274.887234  |  274.887234  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1864.120794  |  296.684039  |  296.684039  |  -0.000000   |   0.003371   |
|      17      |   0.000000   | 1864.123298  |  296.684437  |  296.684437  |  -0.000000   |   0.003371   |
|      18      |   0.000000   | 2556.275151  |  406.843826  |  406.843826  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.284201  |  406.845266  |  406.845266  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.981597   |   4.453409   |   4.453409   |  -0.000000   |   0.224547   |
|      1       |   0.000000   |  27.981740   |   4.453432   |   4.453432   |  -0.000000   |   0.224546   |
|      2       |   0.000000   |  185.532451  |  29.528407   |  29.528407   |  -0.000000   |   0.033866   |
|      3       |   0.000000   |  185.532675  |  29.528442   |  29.528442   |  -0.000000   |   0.033866   |
|      4       |   0.000000   |  260.489139  |  41.458134   |  41.458134   |  -0.000000   |   0.024121   |
|      5       |   0.000000   |  260.490403  |  41.458335   |  41.458335   |  -0.000000   |   0.024121   |
|      6       |   0.000000   |  531.283249  |  84.556355   |  84.556355   |  -0.000000   |   0.011826   |
|      7       |   0.000000   |  531.283426  |  84.556384   |  84.556384   |  -0.000000   |   0.011826   |
|      8       |   0.000000   |  696.452347  |  110.843834  |  110.843834  |  -0.000000   |   0.009022   |
|      9       |   0.000000   |  696.452806  |  110.843907  |  110.843907  |  -0.000000   |   0.009022   |
|      10      |   0.000000   | 1028.893943  |  163.753557  |  163.753557  |  -0.000000   |   0.006107   |
|      11      |   0.000000   | 1028.895051  |  163.753733  |  163.753733  |  -0.000000   |   0.006107   |
|      12      |   0.000000   | 1049.986256  |  167.110503  |  167.110503  |  -0.000000   |   0.005984   |
|      13      |   0.000000   | 1049.986631  |  167.110563  |  167.110563  |  -0.000000   |   0.005984   |
|      14      |   0.000000   | 1727.016437  |  274.863203  |  274.863203  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.016505  |  274.863214  |  274.863214  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1869.501358  |  297.540382  |  297.540382  |  -0.000000   |   0.003361   |
|      17      |   0.000000   | 1869.501759  |  297.540446  |  297.540446  |  -0.000000   |   0.003361   |
|      18      |   0.000000   | 2556.203620  |  406.832442  |  406.832442  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.203688  |  406.832453  |  406.832453  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
