|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.386357   |   4.358674   |   4.358674   |  -0.000000   |   0.229428   |
|      1       |   0.000000   |  27.729102   |   4.413224   |   4.413224   |  -0.000000   |   0.226592   |
|      2       |   0.000000   |  92.661124   |  14.747476   |  14.747476   |  -0.000000   |   0.067808   |
|      3       |   0.000000   |  93.155697   |  14.826190   |  14.826190   |  -0.000000   |   0.067448   |
|      4       |   0.000000   |  169.545848  |  26.984060   |  26.984060   |  -0.000000   |   0.037059   |
|      5       |   0.000000   |  169.843534  |  27.031438   |  27.031438   |  -0.000000   |   0.036994   |
|      6       |   0.000000   |  332.647724  |  52.942530   |  52.942530   |  -0.000000   |   0.018888   |
|      7       |   0.000000   |  332.834828  |  52.972308   |  52.972308   |  -0.000000   |   0.018878   |
|      8       |   0.000000   |  465.988796  |  74.164420   |  74.164420   |  -0.000000   |   0.013484   |
|      9       |   0.000000   |  466.280002  |  74.210767   |  74.210767   |  -0.000000   |   0.013475   |
|      10      |   0.000000   |  974.070060  |  155.028065  |  155.028065  |  -0.000000   |   0.006450   |
|      11      |   0.000000   |  974.358285  |  155.073937  |  155.073937  |  -0.000000   |   0.006449   |
|      12      |   0.000000   | 1112.594197  |  177.074866  |  177.074866  |  -0.000000   |   0.005647   |
|      13      |   0.000000   | 1112.862850  |  177.117624  |  177.117624  |  -0.000000   |   0.005646   |
|      14      |   0.000000   | 1647.896323  |  262.270846  |  262.270846  |  -0.000000   |   0.003813   |
|      15      |   0.000000   | 1648.176612  |  262.315455  |  262.315455  |  -0.000000   |   0.003812   |
|      16      |   0.000000   | 2072.683763  |  329.877866  |  329.877866  |  -0.000000   |   0.003031   |
|      17      |   0.000000   | 2072.739006  |  329.886659  |  329.886659  |  -0.000000   |   0.003031   |
|      18      |   0.000000   | 2476.339581  |  394.121685  |  394.121685  |  -0.000000   |   0.002537   |
|      19      |   0.000000   | 2476.609447  |  394.164636  |  394.164636  |  -0.000000   |   0.002537   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.027730   |   4.301597   |   4.301597   |  -0.000000   |   0.232472   |
|      1       |   0.000000   |  27.371453   |   4.356302   |   4.356302   |  -0.000000   |   0.229552   |
|      2       |   0.000000   |  93.242548   |  14.840012   |  14.840012   |  -0.000000   |   0.067385   |
|      3       |   0.000000   |  93.724360   |  14.916695   |  14.916695   |  -0.000000   |   0.067039   |
|      4       |   0.000000   |  169.559179  |  26.986182   |  26.986182   |  -0.000000   |   0.037056   |
|      5       |   0.000000   |  169.845229  |  27.031708   |  27.031708   |  -0.000000   |   0.036994   |
|      6       |   0.000000   |  332.824634  |  52.970686   |  52.970686   |  -0.000000   |   0.018878   |
|      7       |   0.000000   |  333.010982  |  53.000344   |  53.000344   |  -0.000000   |   0.018868   |
|      8       |   0.000000   |  466.482182  |  74.242945   |  74.242945   |  -0.000000   |   0.013469   |
|      9       |   0.000000   |  466.748170  |  74.285278   |  74.285278   |  -0.000000   |   0.013462   |
|      10      |   0.000000   |  974.628250  |  155.116904  |  155.116904  |  -0.000000   |   0.006447   |
|      11      |   0.000000   |  974.895576  |  155.159450  |  155.159450  |  -0.000000   |   0.006445   |
|      12      |   0.000000   | 1117.580570  |  177.868472  |  177.868472  |  -0.000000   |   0.005622   |
|      13      |   0.000000   | 1117.710512  |  177.889153  |  177.889153  |  -0.000000   |   0.005621   |
|      14      |   0.000000   | 1648.595787  |  262.382169  |  262.382169  |  -0.000000   |   0.003811   |
|      15      |   0.000000   | 1648.855030  |  262.423429  |  262.423429  |  -0.000000   |   0.003811   |
|      16      |   0.000000   | 2075.656463  |  330.350986  |  330.350986  |  -0.000000   |   0.003027   |
|      17      |   0.000000   | 2075.661138  |  330.351730  |  330.351730  |  -0.000000   |   0.003027   |
|      18      |   0.000000   | 2477.061051  |  394.236511  |  394.236511  |  -0.000000   |   0.002537   |
|      19      |   0.000000   | 2477.311166  |  394.276318  |  394.276318  |  -0.000000   |   0.002536   |
|==============|==============|==============|==============|==============|==============|==============|
