|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300814   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      1       |   0.000000   |  28.300818   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      2       |   0.000000   |  190.499688  |  30.318967   |  30.318967   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.499690  |  30.318967   |  30.318967   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.756880  |  41.023282   |  41.023282   |  -0.000000   |   0.024376   |
|      5       |   0.000000   |  257.756891  |  41.023283   |  41.023283   |  -0.000000   |   0.024376   |
|      6       |   0.000000   |  553.337236  |  88.066356   |  88.066356   |  -0.000000   |   0.011355   |
|      7       |   0.000000   |  553.337239  |  88.066357   |  88.066357   |  -0.000000   |   0.011355   |
|      8       |   0.000000   |  684.558646  |  108.950892  |  108.950892  |  -0.000000   |   0.009178   |
|      9       |   0.000000   |  684.558655  |  108.950894  |  108.950894  |  -0.000000   |   0.009178   |
|      10      |   0.000000   | 1038.110520  |  165.220421  |  165.220421  |  -0.000000   |   0.006053   |
|      11      |   0.000000   | 1038.110528  |  165.220422  |  165.220422  |  -0.000000   |   0.006053   |
|      12      |   0.000000   | 1099.862818  |  175.048604  |  175.048604  |  -0.000000   |   0.005713   |
|      13      |   0.000000   | 1099.862821  |  175.048605  |  175.048605  |  -0.000000   |   0.005713   |
|      14      |   0.000000   | 1800.488343  |  286.556620  |  286.556620  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.488345  |  286.556620  |  286.556620  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1944.379917  |  309.457675  |  309.457675  |  -0.000000   |   0.003231   |
|      17      |   0.000000   | 1944.379919  |  309.457675  |  309.457675  |  -0.000000   |   0.003231   |
|      18      |   0.000000   | 2666.085970  |  424.320761  |  424.320761  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.085973  |  424.320761  |  424.320761  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
