|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -1.001017   |  99.220236   |  15.792195   |  15.791391   |   0.010088   |   0.063326   |
|      1       |  -1.001017   |  -99.220236  |  15.792195   |  15.791391   |   0.010088   |   0.063326   |
|      2       |  -4.744196   | -316.855773  |  50.434815   |  50.429163   |   0.014971   |   0.019830   |
|      3       |  -4.744196   |  316.855773  |  50.434815   |  50.429163   |   0.014971   |   0.019830   |
|      4       |  -5.868631   | 1659.693153  |  264.150021  |  264.148369  |   0.003536   |   0.003786   |
|      5       |  -5.868631   | -1659.693153 |  264.150021  |  264.148369  |   0.003536   |   0.003786   |
|      6       |  -6.474135   |  990.601709  |  157.662526  |  157.659159  |   0.006535   |   0.006343   |
|      7       |  -6.474135   | -990.601709  |  157.662526  |  157.659159  |   0.006535   |   0.006343   |
|      8       |  -7.052016   | -484.786652  |  77.164355   |  77.156192   |   0.014545   |   0.012961   |
|      9       |  -7.052016   |  484.786652  |  77.164355   |  77.156192   |   0.014545   |   0.012961   |
|      10      |  -10.005128  |  170.222592  |  27.138524   |  27.091767   |   0.058675   |   0.036912   |
|      11      |  -10.005128  | -170.222592  |  27.138524   |  27.091767   |   0.058675   |   0.036912   |
|      12      |  -11.973388  | 1187.727029  |  189.042233  |  189.032628  |   0.010080   |   0.005290   |
|      13      |  -11.973388  | -1187.727029 |  189.042233  |  189.032628  |   0.010080   |   0.005290   |
|      14      |  -12.485503  |  38.162693   |   6.390579   |   6.073781   |   0.310947   |   0.164642   |
|      15      |  -12.485503  |  -38.162693  |   6.390579   |   6.073781   |   0.310947   |   0.164642   |
|      16      | -142.050829  |   0.000000   |  22.608092   |   0.000000   |   1.000000   |     inf      |
|      17      | -179.556664  |   0.000000   |  28.577331   |   0.000000   |   1.000000   |     inf      |
|      18      | -213.101948  |  244.511842  |  51.620816   |  38.915268   |   0.657026   |   0.025697   |
|      19      | -213.101948  | -244.511842  |  51.620816   |  38.915268   |   0.657026   |   0.025697   |
|      20      | -213.809433  |   0.000000   |  34.028828   |   0.000000   |   1.000000   |     inf      |
|      21      | -257.047872  | -178.171982  |  49.777312   |  28.356952   |   0.821869   |   0.035265   |
|      22      | -257.047872  |  178.171982  |  49.777312   |  28.356952   |   0.821869   |   0.035265   |
|      23      | -294.818554  |  -99.946773  |  49.544844   |  15.907023   |   0.947058   |   0.062865   |
|      24      | -294.818554  |  99.946773   |  49.544844   |  15.907023   |   0.947058   |   0.062865   |
|      25      | -314.727593  | -197.137347  |  59.105567   |  31.375383   |   0.847474   |   0.031872   |
|      26      | -314.727593  |  197.137347  |  59.105567   |  31.375383   |   0.847474   |   0.031872   |
|      27      | -326.260857  |   0.000000   |  51.926028   |   0.000000   |   1.000000   |     inf      |
|      28      | -416.097569  |  -0.000000   |  66.223985   |   0.000000   |   1.000000   |     inf      |
|      29      | -555.760591  |   0.000000   |  88.452045   |   0.000000   |   1.000000   |     inf      |
|      30      | -634.130867  |  -0.000000   |  100.925062  |   0.000000   |   1.000000   |     inf      |
|      31      | -748.013553  |  -0.000000   |  119.050054  |   0.000000   |   1.000000   |     inf      |
|      32      | -818.460979  |   0.000000   |  130.262111  |   0.000000   |   1.000000   |     inf      |
|      33      | -995.075298  |  -0.000000   |  158.371152  |   0.000000   |   1.000000   |     inf      |
|      34      | -1317.122075 |   0.000000   |  209.626489  |   0.000000   |   1.000000   |     inf      |
|      35      | -1554.326817 |  -0.000000   |  247.378796  |   0.000000   |   1.000000   |     inf      |
|      36      | -1849.765440 |   0.000000   |  294.399313  |   0.000000   |   1.000000   |     inf      |
|      37      | -2113.957767 |  -0.000000   |  336.446828  |   0.000000   |   1.000000   |     inf      |
|      38      | -2471.063663 |   0.000000   |  393.281997  |   0.000000   |   1.000000   |     inf      |
|      39      | -3052.598554 |  -0.000000   |  485.836149  |   0.000000   |   1.000000   |     inf      |
|      40      | -6675.768820 |   0.000000   | 1062.481607  |   0.000000   |   1.000000   |     inf      |
|      41      | -8942.908556 |   0.000000   | 1423.308102  |   0.000000   |   1.000000   |     inf      |
|      42      |-10106.493408 |  -0.000000   | 1608.498383  |   0.000000   |   1.000000   |     inf      |
|      43      |-16264.006691 |  -0.000000   | 2588.497059  |   0.000000   |   1.000000   |     inf      |
|      44      |-16947.530438 | 32648.157835 | 5854.481641  | 5196.115702  |   0.460721   |   0.000192   |
|      45      |-16947.530438 |-32648.157835 | 5854.481641  | 5196.115702  |   0.460721   |   0.000192   |
|      46      |-18889.415372 | 23883.587033 | 4846.354892  | 3801.190935  |   0.620331   |   0.000263   |
|      47      |-18889.415372 |-23883.587033 | 4846.354892  | 3801.190935  |   0.620331   |   0.000263   |
