-5.097563852599992611e-03 7.136611706937642339e+02
-5.097563866519444140e-03 -7.136611706937740109e+02
-4.216953930528051231e+00 -2.443030307940289845e+02
-4.216953930542248763e+00 2.443030307940298371e+02
-4.655485612277564300e+00 -1.041591104267534774e+03
-4.655485612280562790e+00 1.041591104267529772e+03
-5.110544293996243326e+00 5.287958418516707297e+02
-5.110544293996745147e+00 -5.287958418516560641e+02
-5.149408089521757326e+00 -1.709630590553972979e+03
-5.149408089538038524e+00 1.709630590553970023e+03
-6.630371593862561141e+00 2.714585278047747607e+01
-6.630371593883227277e+00 -2.714585278046843797e+01
-7.522932404373354309e+00 1.854223042287929388e+02
-7.522932404377426607e+00 -1.854223042287997600e+02
-1.085739955311784755e+01 -9.925991085673690577e+02
-1.085739955313569993e+01 9.925991085673700809e+02
-1.083232220725910366e+02 -7.108474728645851261e-12
-1.132832087604255662e+02 7.763070094244613832e-12
-1.331045350292851595e+02 1.417127169949416441e+02
-1.331045350292901901e+02 -1.417127169949444010e+02
-1.488918349078592769e+02 5.331963856062883167e+01
-1.488918349078738288e+02 -5.331963856063013196e+01
-1.718237560365118100e+02 0.000000000000000000e+00
-2.068265099401923806e+02 -1.540957179227784479e+02
-2.068265099401936311e+02 1.540957179227884808e+02
-2.800166712064498711e+02 4.492955791922130742e-13
-3.982578054277311139e+02 -2.386974669540362841e-13
-4.471679726177197267e+02 1.006572941436800629e-12
-5.736833913944059304e+02 5.300868954945980676e-13
-5.954098138011742094e+02 -1.034227333494395256e-12
-7.250292957699977023e+02 2.484110188156253626e-12
-7.884024024581965477e+02 4.928806339842321629e-13
-8.539208651025646759e+02 1.495924957786438899e-12
-1.072538786065536215e+03 -1.142597892003894826e-12
-1.318943676788423772e+03 4.383225233534849963e+01
-1.318943676788437642e+03 -4.383225233534212606e+01
-2.088120483922421045e+03 -2.374317095889045248e+01
-2.088120483922426502e+03 2.374317095889668749e+01
-2.676724198508587051e+03 2.773271345746358125e-12
-2.987985590114521983e+03 -4.200015441662852977e-12
-4.400808520248169771e+03 8.064407918850913183e-13
-9.981709349175385796e+03 -2.010619298297467321e+04
-1.067255622115011829e+04 1.422777116513951550e-13
-1.098958168767483767e+04 1.510132957133154741e+04
-1.098958168767484676e+04 -1.510132957133154741e+04
-1.111182164077956804e+04 -2.010619298297467685e+04
-1.131819030439790004e+04 1.046437692119826148e-12
-1.140348322785446908e+04 2.010619298297467321e+04
-1.226231983931608374e+04 -1.307027978933518352e+04
-1.226231983931608374e+04 1.307027978933519444e+04
-1.247143501989636934e+04 -1.770354174990130591e-12
-1.329178877869206008e+04 -4.597085571658591015e-12
-1.366980228527013787e+04 4.169534627233928404e+03
-1.366980228527014333e+04 -4.169534627233933861e+03
-1.400682210320595186e+04 -1.349030591850062956e+04
-1.400682210320596278e+04 1.349030591850062410e+04
-1.412086772539165395e+04 -5.480599881225297293e-12
-1.473891497316756977e+04 -2.976729544816825182e+03
-1.473891497316758796e+04 2.976729544816827911e+03
-1.529237077802316708e+04 1.452591511243603054e+04
-1.529237077802317253e+04 -1.452591511243602508e+04
-1.622784740581054393e+04 1.642650412584720470e+04
-1.622784740581054939e+04 -1.642650412584718651e+04
-2.224091728910813254e+04 1.664307221765883564e-12
