|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.026342   |  684.047447  |  108.869533  |  108.869532  |   0.000039   |   0.009185   |
|      1       |  -0.026342   | -684.047447  |  108.869533  |  108.869532  |   0.000039   |   0.009185   |
|      2       |  -2.971414   | -212.567424  |  33.834461   |  33.831156   |   0.013977   |   0.029559   |
|      3       |  -2.971414   |  212.567424  |  33.834461   |  33.831156   |   0.013977   |   0.029559   |
|      4       |  -4.807020   | -121.861075  |  19.409876   |  19.394793   |   0.039416   |   0.051560   |
|      5       |  -4.807020   |  121.861075  |  19.409876   |  19.394793   |   0.039416   |   0.051560   |
|      6       |  -8.759880   | 1790.594910  |  284.985441  |  284.982031  |   0.004892   |   0.003509   |
|      7       |  -8.759880   | -1790.594910 |  284.985441  |  284.982031  |   0.004892   |   0.003509   |
|      8       |  -9.786760   | -1091.789300 |  173.770645  |  173.763664  |   0.008964   |   0.005755   |
|      9       |  -9.786760   | 1091.789300  |  173.770645  |  173.763664  |   0.008964   |   0.005755   |
|      10      |  -11.574055  |  -0.000000   |   1.842068   |   0.000000   |   1.000000   |     inf      |
|      11      |  -12.325420  |  551.344105  |  87.771064   |  87.749140   |   0.022350   |   0.011396   |
|      12      |  -12.325420  | -551.344105  |  87.771064   |  87.749140   |   0.022350   |   0.011396   |
|      13      |  -24.622500  |  987.409425  |  157.199944  |  157.151091  |   0.024929   |   0.006363   |
|      14      |  -24.622500  | -987.409425  |  157.199944  |  157.151091  |   0.024929   |   0.006363   |
|      15      |  -97.868269  |   0.000000   |  15.576219   |   0.000000   |   1.000000   |     inf      |
|      16      | -179.306100  |  -0.000000   |  28.537452   |   0.000000   |   1.000000   |     inf      |
|      17      | -286.564154  | -311.963338  |  67.418631   |  49.650507   |   0.676491   |   0.020141   |
|      18      | -286.564154  |  311.963338  |  67.418631   |  49.650507   |   0.676491   |   0.020141   |
|      19      | -312.001545  |  156.607578  |  55.561011   |  24.924870   |   0.893731   |   0.040121   |
|      20      | -312.001545  | -156.607578  |  55.561011   |  24.924870   |   0.893731   |   0.040121   |
|      21      | -355.437116  |  -0.000000   |  56.569574   |   0.000000   |   1.000000   |     inf      |
|      22      | -380.511188  |  -0.000000   |  60.560237   |   0.000000   |   1.000000   |     inf      |
|      23      | -451.800984  |  338.130972  |  89.814264   |  53.815216   |   0.800612   |   0.018582   |
|      24      | -451.800984  | -338.130972  |  89.814264   |  53.815216   |   0.800612   |   0.018582   |
|      25      | -606.986948  |   0.000000   |  96.604973   |   0.000000   |   1.000000   |     inf      |
|      26      | -835.346586  |   0.000000   |  132.949538  |   0.000000   |   1.000000   |     inf      |
|      27      | -940.542298  |  -0.000000   |  149.691956  |   0.000000   |   1.000000   |     inf      |
|      28      | -1231.295917 |   0.000000   |  195.966832  |   0.000000   |   1.000000   |     inf      |
|      29      | -1295.408422 |   0.000000   |  206.170654  |   0.000000   |   1.000000   |     inf      |
|      30      | -1568.938642 |  -0.000000   |  249.704340  |   0.000000   |   1.000000   |     inf      |
|      31      | -1596.129540 |  -0.000000   |  254.031906  |   0.000000   |   1.000000   |     inf      |
|      32      | -1820.441749 |   0.000000   |  289.732303  |   0.000000   |   1.000000   |     inf      |
|      33      | -2320.243570 |  -0.000000   |  369.278233  |   0.000000   |   1.000000   |     inf      |
|      34      | -2838.664331 |   0.000000   |  451.787460  |   0.000000   |   1.000000   |     inf      |
|      35      | -3662.172024 |   0.000000   |  582.852780  |   0.000000   |   1.000000   |     inf      |
|      36      | -4702.487349 |  51.965369   |  748.469802  |   8.270545   |   0.999939   |   0.120911   |
|      37      | -4702.487349 |  -51.965369  |  748.469802  |   8.270545   |   0.999939   |   0.120911   |
|      38      | -6079.134015 |   0.000000   |  967.524228  |   0.000000   |   1.000000   |     inf      |
|      39      | -6349.788943 |   0.000000   | 1010.600298  |   0.000000   |   1.000000   |     inf      |
|      40      | -9643.168189 |   0.000000   | 1534.757884  |   0.000000   |   1.000000   |     inf      |
|      41      |-21846.668339 |-42628.972596 | 7623.681629  | 6784.611708  |   0.456080   |   0.000147   |
|      42      |-21846.668339 | 42628.972596 | 7623.681629  | 6784.611708  |   0.456080   |   0.000147   |
|      43      |-22200.564952 |   0.000000   | 3533.329652  |   0.000000   |   1.000000   |     inf      |
|      44      |-22947.276715 | 43730.969738 | 7860.023162  | 6960.000000  |   0.464652   |   0.000144   |
|      45      |-23947.008379 | 32847.357914 | 6469.620310  | 5227.819380  |   0.589105   |   0.000191   |
|      46      |-23947.008379 |-32847.357914 | 6469.620310  | 5227.819380  |   0.589105   |   0.000191   |
|      47      |-26474.956489 |-28589.636831 | 6201.512039  | 4550.182023  |   0.679450   |   0.000220   |
