|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -1.233733   | -117.771167  |  18.744892   |  18.743863   |   0.010475   |   0.053351   |
|      1       |  -1.233733   |  117.771167  |  18.744892   |  18.743863   |   0.010475   |   0.053351   |
|      2       |  -3.063581   | -326.394426  |  51.949575   |  51.947286   |   0.009386   |   0.019250   |
|      3       |  -3.063581   |  326.394426  |  51.949575   |  51.947286   |   0.009386   |   0.019250   |
|      4       |  -6.210980   | -992.305712  |  157.933453  |  157.930359  |   0.006259   |   0.006332   |
|      5       |  -6.210980   |  992.305712  |  157.933453  |  157.930359  |   0.006259   |   0.006332   |
|      6       |  -6.508012   |  496.964086  |  79.101073   |  79.094291   |   0.013094   |   0.012643   |
|      7       |  -6.508012   | -496.964086  |  79.101073   |  79.094291   |   0.013094   |   0.012643   |
|      8       |  -7.272611   | 1614.761356  |  256.999858  |  256.997252  |   0.004504   |   0.003891   |
|      9       |  -7.272611   | -1614.761356 |  256.999858  |  256.997252  |   0.004504   |   0.003891   |
|      10      |  -9.296762   | -174.963966  |  27.885663   |  27.846380   |   0.053060   |   0.035911   |
|      11      |  -9.296762   |  174.963966  |  27.885663   |  27.846380   |   0.053060   |   0.035911   |
|      12      |  -10.773242  |  -34.036718  |   5.681990   |   5.417112   |   0.301763   |   0.184600   |
|      13      |  -10.773242  |  34.036718   |   5.681990   |   5.417112   |   0.301763   |   0.184600   |
|      14      |  -12.066848  | -1217.343167 |  193.755701  |  193.746182  |   0.009912   |   0.005161   |
|      15      |  -12.066848  | 1217.343167  |  193.755701  |  193.746182  |   0.009912   |   0.005161   |
|      16      | -222.383544  |   0.000000   |  35.393440   |   0.000000   |   1.000000   |     inf      |
|      17      | -335.815427  |   0.000000   |  53.446685   |   0.000000   |   1.000000   |     inf      |
|      18      | -357.046074  |  586.322723  |  109.256853  |  93.316160   |   0.520111   |   0.010716   |
|      19      | -357.046074  | -586.322723  |  109.256853  |  93.316160   |   0.520111   |   0.010716   |
|      20      | -382.183058  | -372.490890  |  84.937662   |  59.283766   |   0.716129   |   0.016868   |
|      21      | -382.183058  |  372.490890  |  84.937662   |  59.283766   |   0.716129   |   0.016868   |
|      22      | -390.457063  |  319.672094  |  80.313654   |  50.877394   |   0.773756   |   0.019655   |
|      23      | -390.457063  | -319.672094  |  80.313654   |  50.877394   |   0.773756   |   0.019655   |
|      24      | -432.259217  |   0.000000   |  68.796191   |   0.000000   |   1.000000   |     inf      |
|      25      | -533.092431  | -163.767058  |  88.757558   |  26.064337   |   0.955911   |   0.038367   |
|      26      | -533.092431  |  163.767058  |  88.757558   |  26.064337   |   0.955911   |   0.038367   |
|      27      | -628.061037  |   6.193629   |  99.963879   |   0.985747   |   0.999951   |   1.014459   |
|      28      | -628.061037  |  -6.193629   |  99.963879   |   0.985747   |   0.999951   |   1.014459   |
|      29      | -821.565697  |   0.000000   |  130.756242  |   0.000000   |   1.000000   |     inf      |
|      30      | -1044.597855 |  -35.394093  |  166.348319  |   5.633145   |   0.999426   |   0.177521   |
|      31      | -1044.597855 |  35.394093   |  166.348319  |   5.633145   |   0.999426   |   0.177521   |
|      32      | -1502.279264 |   0.000000   |  239.095171  |   0.000000   |   1.000000   |     inf      |
|      33      | -1613.797711 |   0.000000   |  256.843883  |   0.000000   |   1.000000   |     inf      |
|      34      | -1725.574976 |   0.000000   |  274.633787  |   0.000000   |   1.000000   |     inf      |
|      35      | -2183.926115 |   0.000000   |  347.582636  |   0.000000   |   1.000000   |     inf      |
|      36      | -2474.929705 |  -0.000000   |  393.897296  |   0.000000   |   1.000000   |     inf      |
|      37      | -2747.664544 |   0.000000   |  437.304394  |   0.000000   |   1.000000   |     inf      |
|      38      | -2782.565103 |  -0.000000   |  442.858991  |   0.000000   |   1.000000   |     inf      |
|      39      | -3093.721818 |   0.000000   |  492.381120  |   0.000000   |   1.000000   |     inf      |
|      40      | -4383.592134 | -4727.945951 | 1026.140346  |  752.475969  |   0.679898   |   0.001329   |
|      41      | -4383.592134 | 4727.945951  | 1026.140346  |  752.475969  |   0.679898   |   0.001329   |
|      42      | -4470.580180 | 4739.888606  | 1036.984913  |  754.376701  |   0.686138   |   0.001326   |
|      43      | -4470.580180 | -4739.888606 | 1036.984913  |  754.376701  |   0.686138   |   0.001326   |
|      44      | -4685.285754 | -4755.497665 | 1062.490801  |  756.860960  |   0.701829   |   0.001321   |
|      45      | -4685.285754 | 4755.497665  | 1062.490801  |  756.860960  |   0.701829   |   0.001321   |
|      46      | -4825.661169 |   0.000000   |  768.027829  |   0.000000   |   1.000000   |     inf      |
|      47      | -4883.900060 | 4738.993781  | 1083.078819  |  754.234286  |   0.717673   |   0.001326   |
