|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.881600   |  461.862132  |  73.507775   |  73.507641   |   0.001909   |   0.013604   |
|      1       |  -0.881600   | -461.862132  |  73.507775   |  73.507641   |   0.001909   |   0.013604   |
|      2       |  -2.169285   |  228.231663  |  36.325838   |  36.324197   |   0.009504   |   0.027530   |
|      3       |  -2.169285   | -228.231663  |  36.325838   |  36.324197   |   0.009504   |   0.027530   |
|      4       |  -4.140156   | -520.968006  |  82.917252   |  82.914633   |   0.007947   |   0.012061   |
|      5       |  -4.140156   |  520.968006  |  82.917252   |  82.914633   |   0.007947   |   0.012061   |
|      6       |  -5.273800   |  -28.429738  |   4.601926   |   4.524733   |   0.182391   |   0.221007   |
|      7       |  -5.273800   |  28.429738   |   4.601926   |   4.524733   |   0.182391   |   0.221007   |
|      8       |  -5.487642   |  995.139351  |  158.383755  |  158.381347  |   0.005514   |   0.006314   |
|      9       |  -5.487642   | -995.139351  |  158.383755  |  158.381347  |   0.005514   |   0.006314   |
|      10      |  -5.886429   |  185.480020  |  29.534924   |  29.520062   |   0.031720   |   0.033875   |
|      11      |  -5.886429   | -185.480020  |  29.534924   |  29.520062   |   0.031720   |   0.033875   |
|      12      |  -7.205724   | -1535.477443 |  244.381516  |  244.378825  |   0.004693   |   0.004092   |
|      13      |  -7.205724   | 1535.477443  |  244.381516  |  244.378825  |   0.004693   |   0.004092   |
|      14      |  -9.580428   | -1188.661742 |  189.187537  |  189.181392  |   0.008060   |   0.005286   |
|      15      |  -9.580428   | 1188.661742  |  189.187537  |  189.181392  |   0.008060   |   0.005286   |
|      16      | -130.679904  |   0.000000   |  20.798353   |   0.000000   |   1.000000   |     inf      |
|      17      | -196.070854  |   0.000000   |  31.205646   |   0.000000   |   1.000000   |     inf      |
|      18      | -213.912721  |  304.527229  |  59.229483   |  48.467014   |   0.574803   |   0.020633   |
|      19      | -213.912721  | -304.527229  |  59.229483   |  48.467014   |   0.574803   |   0.020633   |
|      20      | -228.255668  |  175.928998  |  45.866362   |  27.999970   |   0.792041   |   0.035714   |
|      21      | -228.255668  | -175.928998  |  45.866362   |  27.999970   |   0.792041   |   0.035714   |
|      22      | -228.843318  | -226.846408  |  51.283604   |  36.103727   |   0.710199   |   0.027698   |
|      23      | -228.843318  |  226.846408  |  51.283604   |  36.103727   |   0.710199   |   0.027698   |
|      24      | -256.476832  |  -0.000000   |  40.819556   |   0.000000   |   1.000000   |     inf      |
|      25      | -341.147816  |  52.212774   |  54.927598   |   8.309921   |   0.988490   |   0.120338   |
|      26      | -341.147816  |  -52.212774  |  54.927598   |   8.309921   |   0.988490   |   0.120338   |
|      27      | -365.816623  |   0.000000   |  58.221524   |   0.000000   |   1.000000   |     inf      |
|      28      | -461.061848  |  -0.000000   |  73.380272   |   0.000000   |   1.000000   |     inf      |
|      29      | -523.452664  |   0.000000   |  83.310079   |   0.000000   |   1.000000   |     inf      |
|      30      | -649.682708  |  -0.000000   |  103.400214  |   0.000000   |   1.000000   |     inf      |
|      31      | -716.442920  |   0.000000   |  114.025432  |   0.000000   |   1.000000   |     inf      |
|      32      | -940.018177  |  -34.460984  |  149.709039  |   5.484636   |   0.999329   |   0.182328   |
|      33      | -940.018177  |  34.460984   |  149.709039  |   5.484636   |   0.999329   |   0.182328   |
|      34      | -1079.893921 |   0.000000   |  171.870455  |   0.000000   |   1.000000   |     inf      |
|      35      | -1306.306726 |   0.000000   |  207.905173  |   0.000000   |   1.000000   |     inf      |
|      36      | -1522.694527 |   0.000000   |  242.344361  |   0.000000   |   1.000000   |     inf      |
|      37      | -1674.129238 |   0.000000   |  266.445944  |   0.000000   |   1.000000   |     inf      |
|      38      | -1943.437608 |  29.610901   |  309.343602  |   4.712721   |   0.999884   |   0.212192   |
|      39      | -1943.437608 |  -29.610901  |  309.343602  |   4.712721   |   0.999884   |   0.212192   |
|      40      | -2528.341333 | -2729.181684 |  592.110776  |  434.362756  |   0.679599   |   0.002302   |
|      41      | -2528.341333 | 2729.181684  |  592.110776  |  434.362756  |   0.679599   |   0.002302   |
|      42      | -2538.982248 | 2725.750112  |  592.863262  |  433.816604  |   0.681593   |   0.002305   |
|      43      | -2538.982248 | -2725.750112 |  592.863262  |  433.816604  |   0.681593   |   0.002305   |
|      44      | -2662.101636 | 2717.676126  |  605.470016  |  432.531589  |   0.699765   |   0.002312   |
|      45      | -2662.101636 | -2717.676126 |  605.470016  |  432.531589  |   0.699765   |   0.002312   |
|      46      | -2757.472543 |   0.000000   |  438.865386  |   0.000000   |   1.000000   |     inf      |
|      47      | -2830.902402 | -2688.595758 |  621.368202  |  427.903305  |   0.725097   |   0.002337   |
