|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965613   |   4.450866   |   4.450866   |  -0.000000   |   0.224675   |
|      1       |   0.000000   |  27.965614   |   4.450866   |   4.450866   |  -0.000000   |   0.224675   |
|      2       |   0.000000   |  185.539386  |  29.529510   |  29.529510   |  -0.000000   |   0.033864   |
|      3       |   0.000000   |  185.539386  |  29.529510   |  29.529510   |  -0.000000   |   0.033864   |
|      4       |   0.000000   |  261.052551  |  41.547804   |  41.547804   |  -0.000000   |   0.024069   |
|      5       |   0.000000   |  261.052551  |  41.547804   |  41.547804   |  -0.000000   |   0.024069   |
|      6       |   0.000000   |  531.350894  |  84.567121   |  84.567121   |  -0.000000   |   0.011825   |
|      7       |   0.000000   |  531.350895  |  84.567121   |  84.567121   |  -0.000000   |   0.011825   |
|      8       |   0.000000   |  714.407313  |  113.701455  |  113.701455  |  -0.000000   |   0.008795   |
|      9       |   0.000000   |  714.407313  |  113.701455  |  113.701455  |  -0.000000   |   0.008795   |
|      10      |   0.000000   | 1007.801975  |  160.396666  |  160.396666  |  -0.000000   |   0.006235   |
|      11      |   0.000000   | 1007.801976  |  160.396666  |  160.396666  |  -0.000000   |   0.006235   |
|      12      |   0.000000   | 1048.880447  |  166.934508  |  166.934508  |  -0.000000   |   0.005990   |
|      13      |   0.000000   | 1048.880447  |  166.934508  |  166.934508  |  -0.000000   |   0.005990   |
|      14      |   0.000000   | 1727.149006  |  274.884302  |  274.884302  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.149007  |  274.884302  |  274.884302  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1861.860325  |  296.324274  |  296.324274  |  -0.000000   |   0.003375   |
|      17      |   0.000000   | 1861.860325  |  296.324274  |  296.324274  |  -0.000000   |   0.003375   |
|      18      |   0.000000   | 2556.301560  |  406.848029  |  406.848029  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.301561  |  406.848029  |  406.848029  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
