|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.027258   |  -89.696238  |  14.275600   |  14.275600   |  -0.000304   |   0.070050   |
|      1       |   0.027258   |  89.696238   |  14.275600   |  14.275600   |  -0.000304   |   0.070050   |
|      2       |  -3.623904   |  310.229348  |  49.377903   |  49.374534   |   0.011681   |   0.020253   |
|      3       |  -3.623904   | -310.229348  |  49.377903   |  49.374534   |   0.011681   |   0.020253   |
|      4       |  -6.902649   |  974.990301  |  155.178415  |  155.174526  |   0.007080   |   0.006444   |
|      5       |  -6.902649   | -974.990301  |  155.178415  |  155.174526  |   0.007080   |   0.006444   |
|      6       |  -7.182412   |  477.134155  |  75.946863   |  75.938259   |   0.015052   |   0.013169   |
|      7       |  -7.182412   | -477.134155  |  75.946863   |  75.938259   |   0.015052   |   0.013169   |
|      8       |  -7.299231   | -1610.411438 |  256.307574  |  256.304941  |   0.004532   |   0.003902   |
|      9       |  -7.299231   | 1610.411438  |  256.307574  |  256.304941  |   0.004532   |   0.003902   |
|      10      |  -10.943471  | -167.846936  |  26.770388   |  26.713670   |   0.065061   |   0.037434   |
|      11      |  -10.943471  |  167.846936  |  26.770388   |  26.713670   |   0.065061   |   0.037434   |
|      12      |  -10.946637  | -1135.878325 |  180.789045  |  180.780650  |   0.009637   |   0.005532   |
|      13      |  -10.946637  | 1135.878325  |  180.789045  |  180.780650  |   0.009637   |   0.005532   |
|      14      |  -13.821154  |  39.745931   |   6.697310   |   6.325761   |   0.328446   |   0.158084   |
|      15      |  -13.821154  |  -39.745931  |   6.697310   |   6.325761   |   0.328446   |   0.158084   |
|      16      | -259.954013  |   0.000000   |  41.372966   |   0.000000   |   1.000000   |     inf      |
|      17      | -388.238811  |  -0.000000   |  61.790126   |   0.000000   |   1.000000   |     inf      |
|      18      | -410.941842  | -686.825182  |  127.383825  |  109.311623  |   0.513436   |   0.009148   |
|      19      | -410.941842  |  686.825182  |  127.383825  |  109.311623  |   0.513436   |   0.009148   |
|      20      | -448.411190  |  376.550025  |  93.192323   |  59.929798   |   0.765802   |   0.016686   |
|      21      | -448.411190  | -376.550025  |  93.192323   |  59.929798   |   0.765802   |   0.016686   |
|      22      | -450.410763  | -426.142933  |  98.684748   |  67.822754   |   0.726405   |   0.014744   |
|      23      | -450.410763  |  426.142933  |  98.684748   |  67.822754   |   0.726405   |   0.014744   |
|      24      | -492.884083  |  -0.000000   |  78.444938   |   0.000000   |   1.000000   |     inf      |
|      25      | -550.736400  |   0.000000   |  87.652420   |   0.000000   |   1.000000   |     inf      |
|      26      | -635.561572  | -125.182183  |  103.096180  |  19.923363   |   0.981149   |   0.050192   |
|      27      | -635.561572  |  125.182183  |  103.096180  |  19.923363   |   0.981149   |   0.050192   |
|      28      | -838.764179  | -129.655704  |  135.078950  |  20.635346   |   0.988263   |   0.048461   |
|      29      | -838.764179  |  129.655704  |  135.078950  |  20.635346   |   0.988263   |   0.048461   |
|      30      | -1101.633242 |   0.000000   |  175.330376  |   0.000000   |   1.000000   |     inf      |
|      31      | -1283.406207 |  -0.000000   |  204.260442  |   0.000000   |   1.000000   |     inf      |
|      32      | -1755.414254 |  -41.400971  |  279.460547  |   6.589169   |   0.999722   |   0.151764   |
|      33      | -1755.414254 |  41.400971   |  279.460547  |   6.589169   |   0.999722   |   0.151764   |
|      34      | -2058.517988 |   0.000000   |  327.623313  |   0.000000   |   1.000000   |     inf      |
|      35      | -2446.301512 |   0.000000   |  389.340978  |   0.000000   |   1.000000   |     inf      |
|      36      | -2947.061783 |  217.904906  |  470.319841  |  34.680643   |   0.997278   |   0.028835   |
|      37      | -2947.061783 | -217.904906  |  470.319841  |  34.680643   |   0.997278   |   0.028835   |
|      38      | -3134.687553 |  -0.000000   |  498.901019  |   0.000000   |   1.000000   |     inf      |
|      39      | -3507.365443 |  -0.000000   |  558.214548  |   0.000000   |   1.000000   |     inf      |
|      40      | -5122.142065 | -5543.030826 | 1201.187917  |  882.200756  |   0.678673   |   0.001134   |
|      41      | -5122.142065 | 5543.030826  | 1201.187917  |  882.200756  |   0.678673   |   0.001134   |
|      42      | -5265.688953 | -5541.592279 | 1216.642733  |  881.971804  |   0.688830   |   0.001134   |
|      43      | -5265.688953 | 5541.592279  | 1216.642733  |  881.971804  |   0.688830   |   0.001134   |
|      44      | -5530.853838 | 5559.319311  | 1248.087091  |  884.793149  |   0.705290   |   0.001130   |
|      45      | -5530.853838 | -5559.319311 | 1248.087091  |  884.793149  |   0.705290   |   0.001130   |
|      46      | -5664.409234 |   0.000000   |  901.518729  |   0.000000   |   1.000000   |     inf      |
|      47      | -5805.210215 | 1763.549577  |  965.620371  |  280.677633  |   0.956823   |   0.003563   |
