#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
    31,    0.007510,    0.008271,    0.010369,   -0.020974,    0.000028,    0.000000,    0.000000,    0.000000,   -0.020946,   -0.020946
    32,    0.007752,    0.008271,    0.010522,   -0.022510,    0.000023,    0.000000,    0.000000,    0.000000,   -0.022488,   -0.022488
    33,    0.007994,    0.008271,    0.010699,   -0.024277,    0.000017,    0.000000,    0.000000,    0.000000,   -0.024260,   -0.024260
    34,    0.008237,    0.008271,    0.010896,   -0.026245,    0.000010,    0.000000,    0.000000,    0.000000,   -0.026235,   -0.026235
    35,    0.008479,    0.008271,    0.011106,   -0.028349,    0.000004,    0.000000,    0.000000,    0.000000,   -0.028346,   -0.028346
    36,    0.008721,    0.008271,    0.011325,   -0.030539,   -0.000004,    0.000000,    0.000000,    0.000000,   -0.030543,   -0.030543
    37,    0.008963,    0.008271,    0.011547,   -0.032755,   -0.000012,    0.000000,    0.000000,    0.000000,   -0.032767,   -0.032767
    38,    0.009206,    0.008271,    0.011768,   -0.034965,   -0.000020,    0.000000,    0.000000,    0.000000,   -0.034985,   -0.034985
    39,    0.009448,    0.008271,    0.011989,   -0.037177,   -0.000029,    0.000000,    0.000000,    0.000000,   -0.037206,   -0.037206
    40,    0.009690,    0.008271,    0.012207,   -0.039357,   -0.000039,    0.000000,    0.000000,    0.000000,   -0.039396,   -0.039396
    41,    0.009932,    0.008271,    0.012415,   -0.041433,   -0.000049,    0.000000,    0.000000,    0.000000,   -0.041482,   -0.041482
    42,    0.010175,    0.008271,    0.012608,   -0.043364,   -0.000059,    0.000000,    0.000000,    0.000000,   -0.043424,   -0.043424
    43,    0.010417,    0.008271,    0.012782,   -0.045108,   -0.000070,    0.000000,    0.000000,    0.000000,   -0.045178,   -0.045178
    44,    0.010659,    0.008271,    0.012934,   -0.046625,   -0.000082,    0.000000,    0.000000,    0.000000,   -0.046706,   -0.046706
    45,    0.010901,    0.008271,    0.013066,   -0.047950,   -0.000093,    0.000000,    0.000000,    0.000000,   -0.048044,   -0.048044
    46,    0.011144,    0.008271,    0.013185,   -0.049137,   -0.000105,    0.000000,    0.000000,    0.000000,   -0.049242,   -0.049242
    47,    0.011386,    0.008271,    0.013290,   -0.050191,   -0.000117,    0.000000,    0.000000,    0.000000,   -0.050308,   -0.050308
    48,    0.011628,    0.008271,    0.013381,   -0.051100,   -0.000130,    0.000000,    0.000000,    0.000000,   -0.051230,   -0.051230
    49,    0.011870,    0.008271,    0.013460,   -0.051890,   -0.000142,    0.000000,    0.000000,    0.000000,   -0.052032,   -0.052032
    50,    0.012113,    0.008271,    0.013531,   -0.052598,   -0.000155,    0.000000,    0.000000,    0.000000,   -0.052753,   -0.052753
    51,    0.012355,    0.008271,    0.013595,   -0.053238,   -0.000168,    0.000000,    0.000000,    0.000000,   -0.053406,   -0.053406
    52,    0.012597,    0.008271,    0.013655,   -0.053842,   -0.000181,    0.000000,    0.000000,    0.000000,   -0.054023,   -0.054023
    53,    0.012839,    0.008271,    0.013716,   -0.054451,   -0.000194,    0.000000,    0.000000,    0.000000,   -0.054645,   -0.054645
    54,    0.013082,    0.008271,    0.013779,   -0.055075,   -0.000207,    0.000000,    0.000000,    0.000000,   -0.055282,   -0.055282
    55,    0.013324,    0.008271,    0.013839,   -0.055681,   -0.000221,    0.000000,    0.000000,    0.000000,   -0.055902,   -0.055902
    56,    0.013566,    0.008271,    0.013897,   -0.056257,   -0.000235,    0.000000,    0.000000,    0.000000,   -0.056491,   -0.056491
    57,    0.013808,    0.008271,    0.013957,   -0.056856,   -0.000248,    0.000000,    0.000000,    0.000000,   -0.057104,   -0.057104
    58,    0.014051,    0.008271,    0.014023,   -0.057517,   -0.000262,    0.000000,    0.000000,    0.000000,   -0.057779,   -0.057779
    59,    0.014293,    0.008271,    0.014092,   -0.058203,   -0.000276,    0.000000,    0.000000,    0.000000,   -0.058479,   -0.058479
    60,    0.014535,    0.008271,    0.014161,   -0.058900,   -0.000291,    0.000000,    0.000000,    0.000000,   -0.059190,   -0.059190
    61,    0.014777,    0.008271,    0.014234,   -0.059626,   -0.000305,    0.000000,    0.000000,    0.000000,   -0.059931,   -0.059931
    62,    0.015020,    0.008271,    0.014309,   -0.060374,   -0.000320,    0.000000,    0.000000,    0.000000,   -0.060694,   -0.060694
    63,    0.015262,    0.008271,    0.014380,   -0.061087,   -0.000335,    0.000000,    0.000000,    0.000000,   -0.061421,   -0.061421
    64,    0.015504,    0.008271,    0.014447,   -0.061758,   -0.000349,    0.000000,    0.000000,    0.000000,   -0.062108,   -0.062108
    65,    0.015746,    0.008271,    0.014508,   -0.062362,   -0.000365,    0.000000,    0.000000,    0.000000,   -0.062727,   -0.062727
    66,    0.015989,    0.008271,    0.014560,   -0.062884,   -0.000380,    0.000000,    0.000000,    0.000000,   -0.063264,   -0.063264
    67,    0.016231,    0.008271,    0.014608,   -0.063371,   -0.000395,    0.000000,    0.000000,    0.000000,   -0.063766,   -0.063766
    68,    0.016473,    0.008271,    0.014652,   -0.063804,   -0.000411,    0.000000,    0.000000,    0.000000,   -0.064215,   -0.064215
    69,    0.016715,    0.008271,    0.014686,   -0.064147,   -0.000426,    0.000000,    0.000000,    0.000000,   -0.064573,   -0.064573
    70,    0.016958,    0.008271,    0.014713,   -0.064415,   -0.000442,    0.000000,    0.000000,    0.000000,   -0.064857,   -0.064857
    71,    0.017200,    0.008271,    0.014731,   -0.064594,   -0.000457,    0.000000,    0.000000,    0.000000,   -0.065051,   -0.065051
    72,    0.017442,    0.008271,    0.014737,   -0.064656,   -0.000473,    0.000000,    0.000000,    0.000000,   -0.065129,   -0.065129
    73,    0.017684,    0.008271,    0.014732,   -0.064611,   -0.000489,    0.000000,    0.000000,    0.000000,   -0.065099,   -0.065099
    74,    0.017927,    0.008271,    0.014713,   -0.064417,   -0.000504,    0.000000,    0.000000,    0.000000,   -0.064921,   -0.064921
    75,    0.018169,    0.008271,    0.014679,   -0.064074,   -0.000520,    0.000000,    0.000000,    0.000000,   -0.064594,   -0.064594
    76,    0.018411,    0.008271,    0.014637,   -0.063655,   -0.000535,    0.000000,    0.000000,    0.000000,   -0.064191,   -0.064191
    77,    0.018653,    0.008271,    0.014587,   -0.063155,   -0.000551,    0.000000,    0.000000,    0.000000,   -0.063705,   -0.063705
    78,    0.018896,    0.008271,    0.014532,   -0.062609,   -0.000566,    0.000000,    0.000000,    0.000000,   -0.063175,   -0.063175
    79,    0.019138,    0.008271,    0.014478,   -0.062067,   -0.000581,    0.000000,    0.000000,    0.000000,   -0.062648,   -0.062648
    80,    0.019380,    0.008271,    0.014420,   -0.061482,   -0.000596,    0.000000,    0.000000,    0.000000,   -0.062078,   -0.062078
    81,    0.019622,    0.008271,    0.014380,   -0.061082,   -0.000610,    0.000000,    0.000000,    0.000000,   -0.061693,   -0.061693
    82,    0.019865,    0.008271,    0.014314,   -0.060422,   -0.000625,    0.000000,    0.000000,    0.000000,   -0.061047,   -0.061047
    83,    0.020107,    0.008271,    0.014241,   -0.059696,   -0.000640,    0.000000,    0.000000,    0.000000,   -0.060335,   -0.060335
    84,    0.020349,    0.008271,    0.014164,   -0.058926,   -0.000654,    0.000000,    0.000000,    0.000000,   -0.059580,   -0.059580
    85,    0.020591,    0.008271,    0.014083,   -0.058120,   -0.000668,    0.000000,    0.000000,    0.000000,   -0.058788,   -0.058788
    86,    0.020834,    0.008271,    0.014003,   -0.057319,   -0.000682,    0.000000,    0.000000,    0.000000,   -0.058001,   -0.058001
    87,    0.021076,    0.008271,    0.014099,   -0.058275,   -0.000696,    0.000000,    0.000000,    0.000000,   -0.058971,   -0.058971
    88,    0.021318,    0.008271,    0.013993,   -0.057219,   -0.000710,    0.000000,    0.000000,    0.000000,   -0.057929,   -0.057929
    89,    0.021560,    0.008271,    0.013884,   -0.056128,   -0.000723,    0.000000,    0.000000,    0.000000,   -0.056851,   -0.056851
    90,    0.021803,    0.008271,    0.013785,   -0.055133,   -0.000737,    0.000000,    0.000000,    0.000000,   -0.055870,   -0.055870
    91,    0.022045,    0.008271,    0.013696,   -0.054250,   -0.000750,    0.000000,    0.000000,    0.000000,   -0.055000,   -0.055000
    92,    0.022287,    0.008271,    0.013601,   -0.053296,   -0.000763,    0.000000,    0.000000,    0.000000,   -0.054059,   -0.054059
    93,    0.022529,    0.008271,    0.013507,   -0.052355,   -0.000775,    0.000000,    0.000000,    0.000000,   -0.053130,   -0.053130
    94,    0.022772,    0.008271,    0.013410,   -0.051390,   -0.000788,    0.000000,    0.000000,    0.000000,   -0.052178,   -0.052178
    95,    0.023014,    0.008271,    0.013311,   -0.050394,   -0.000800,    0.000000,    0.000000,    0.000000,   -0.051195,   -0.051195
    96,    0.023256,    0.008271,    0.013212,   -0.049404,   -0.000812,    0.000000,    0.000000,    0.000000,   -0.050216,   -0.050216
    97,    0.023498,    0.008271,    0.013118,   -0.048469,   -0.000824,    0.000000,    0.000000,    0.000000,   -0.049293,   -0.049293
    98,    0.023741,    0.008271,    0.013027,   -0.047559,   -0.000835,    0.000000,    0.000000,    0.000000,   -0.048395,   -0.048395
    99,    0.023983,    0.008271,    0.012936,   -0.046648,   -0.000847,    0.000000,    0.000000,    0.000000,   -0.047494,   -0.047494
   100,    0.024225,    0.008271,    0.012843,   -0.045717,   -0.000858,    0.000000,    0.000000,    0.000000,   -0.046575,   -0.046575
   101,    0.024467,    0.008271,    0.012750,   -0.044784,   -0.000869,    0.000000,    0.000000,    0.000000,   -0.045652,   -0.045652
   102,    0.024710,    0.008271,    0.012657,   -0.043859,   -0.000879,    0.000000,    0.000000,    0.000000,   -0.044738,   -0.044738
   103,    0.024952,    0.008271,    0.012560,   -0.042889,   -0.000890,    0.000000,    0.000000,    0.000000,   -0.043778,   -0.043778
   104,    0.025194,    0.008271,    0.012458,   -0.041864,   -0.000900,    0.000000,    0.000000,    0.000000,   -0.042764,   -0.042764
   105,    0.025436,    0.008271,    0.012348,   -0.040766,   -0.000910,    0.000000,    0.000000,    0.000000,   -0.041676,   -0.041676
   106,    0.025679,    0.008271,    0.012237,   -0.039657,   -0.000919,    0.000000,    0.000000,    0.000000,   -0.040576,   -0.040576
   107,    0.025921,    0.008271,    0.012130,   -0.038582,   -0.000929,    0.000000,    0.000000,    0.000000,   -0.039511,   -0.039511
   108,    0.026163,    0.008271,    0.012019,   -0.037475,   -0.000938,    0.000000,    0.000000,    0.000000,   -0.038413,   -0.038413
   109,    0.026405,    0.008271,    0.011908,   -0.036362,   -0.000946,    0.000000,    0.000000,    0.000000,   -0.037309,   -0.037309
   110,    0.026648,    0.008271,    0.011799,   -0.035273,   -0.000955,    0.000000,    0.000000,    0.000000,   -0.036228,   -0.036228
   111,    0.026890,    0.008271,    0.011692,   -0.034204,   -0.000963,    0.000000,    0.000000,    0.000000,   -0.035167,   -0.035167
   112,    0.027132,    0.008271,    0.011585,   -0.033139,   -0.000971,    0.000000,    0.000000,    0.000000,   -0.034111,   -0.034111
   113,    0.027374,    0.008271,    0.011480,   -0.032085,   -0.000979,    0.000000,    0.000000,    0.000000,   -0.033064,   -0.033064
   114,    0.027617,    0.008271,    0.011376,   -0.031045,   -0.000987,    0.000000,    0.000000,    0.000000,   -0.032032,   -0.032032
   115,    0.027859,    0.008271,    0.011270,   -0.029990,   -0.000994,    0.000000,    0.000000,    0.000000,   -0.030984,   -0.030984
   116,    0.028101,    0.008271,    0.011165,   -0.028935,   -0.001001,    0.000000,    0.000000,    0.000000,   -0.029936,   -0.029936
   117,    0.028343,    0.008271,    0.011064,   -0.027927,   -0.001008,    0.000000,    0.000000,    0.000000,   -0.028934,   -0.028934
   118,    0.028586,    0.008271,    0.010969,   -0.026979,   -0.001014,    0.000000,    0.000000,    0.000000,   -0.027993,   -0.027993
   119,    0.028828,    0.008271,    0.010880,   -0.026089,   -0.001021,    0.000000,    0.000000,    0.000000,   -0.027110,   -0.027110
   120,    0.029070,    0.008271,    0.010801,   -0.025297,   -0.001027,    0.000000,    0.000000,    0.000000,   -0.026324,   -0.026324
   121,    0.029312,    0.008271,    0.010731,   -0.024599,   -0.001033,    0.000000,    0.000000,    0.000000,   -0.025632,   -0.025632
   122,    0.029555,    0.008271,    0.010668,   -0.023967,   -0.001038,    0.000000,    0.000000,    0.000000,   -0.025005,   -0.025005
   123,    0.029797,    0.008271,    0.010614,   -0.023430,   -0.001044,    0.000000,    0.000000,    0.000000,   -0.024474,   -0.024474
   124,    0.030039,    0.008271,    0.010570,   -0.022988,   -0.001050,    0.000000,    0.000000,    0.000000,   -0.024037,   -0.024037
   125,    0.030281,    0.008271,    0.010539,   -0.022682,   -0.001055,    0.000000,    0.000000,    0.000000,   -0.023737,   -0.023737
   126,    0.030524,    0.008271,    0.010517,   -0.022461,   -0.001061,    0.000000,    0.000000,    0.000000,   -0.023521,   -0.023521
   127,    0.030766,    0.008271,    0.010650,   -0.023783,   -0.001066,    0.000000,    0.000000,    0.000000,   -0.024849,   -0.024849
   128,    0.031008,    0.008271,    0.010784,   -0.025130,   -0.001072,    0.000000,    0.000000,    0.000000,   -0.026202,   -0.026202
   129,    0.031250,    0.008271,    0.010783,   -0.025113,   -0.001079,    0.000000,    0.000000,    0.000000,   -0.026192,   -0.026192
   130,    0.031493,    0.008271,    0.010790,   -0.025188,   -0.001085,    0.000000,    0.000000,    0.000000,   -0.026272,   -0.026272
   131,    0.031735,    0.008271,    0.010808,   -0.025363,   -0.001091,    0.000000,    0.000000,    0.000000,   -0.026454,   -0.026454
   132,    0.031977,    0.008271,    0.010734,   -0.024625,   -0.001097,    0.000000,    0.000000,    0.000000,   -0.025722,   -0.025722
   133,    0.032219,    0.008271,    0.010738,   -0.024666,   -0.001103,    0.000000,    0.000000,    0.000000,   -0.025768,   -0.025768
   134,    0.032462,    0.008271,    0.010748,   -0.024762,   -0.001109,    0.000000,    0.000000,    0.000000,   -0.025871,   -0.025871
   135,    0.032704,    0.008271,    0.010758,   -0.024864,   -0.001115,    0.000000,    0.000000,    0.000000,   -0.025979,   -0.025979
   136,    0.032946,    0.008271,    0.010782,   -0.025108,   -0.001121,    0.000000,    0.000000,    0.000000,   -0.026228,   -0.026228
   137,    0.033188,    0.008271,    0.010817,   -0.025456,   -0.001127,    0.000000,    0.000000,    0.000000,   -0.026583,   -0.026583
   138,    0.033431,    0.008271,    0.010863,   -0.025915,   -0.001133,    0.000000,    0.000000,    0.000000,   -0.027048,   -0.027048
   139,    0.033673,    0.008271,    0.010916,   -0.026445,   -0.001140,    0.000000,    0.000000,    0.000000,   -0.027584,   -0.027584
   140,    0.033915,    0.008271,    0.010971,   -0.026993,   -0.001146,    0.000000,    0.000000,    0.000000,   -0.028139,   -0.028139
   141,    0.034157,    0.008271,    0.011024,   -0.027527,   -0.001153,    0.000000,    0.000000,    0.000000,   -0.028680,   -0.028680
   142,    0.034400,    0.008271,    0.011071,   -0.027999,   -0.001160,    0.000000,    0.000000,    0.000000,   -0.029159,   -0.029159
   143,    0.034642,    0.008271,    0.011115,   -0.028439,   -0.001167,    0.000000,    0.000000,    0.000000,   -0.029606,   -0.029606
   144,    0.034884,    0.008271,    0.011159,   -0.028877,   -0.001174,    0.000000,    0.000000,    0.000000,   -0.030050,   -0.030050
   145,    0.035126,    0.008271,    0.011198,   -0.029268,   -0.001181,    0.000000,    0.000000,    0.000000,   -0.030448,   -0.030448
   146,    0.035369,    0.008271,   -0.011227,    0.194983,   -0.001133,    0.000000,    0.000000,    0.000000,    0.193849,    0.193849
   147,    0.035611,    0.008271,   -0.011255,    0.195260,   -0.001086,    0.000000,    0.000000,    0.000000,    0.194173,    0.194173
   148,    0.035853,    0.008271,   -0.011275,    0.195462,   -0.001039,    0.000000,    0.000000,    0.000000,    0.194423,    0.194423
   149,    0.036095,    0.008271,   -0.011293,    0.195641,   -0.000991,    0.000000,    0.000000,    0.000000,    0.194650,    0.194650
   150,    0.036338,    0.008271,   -0.011300,    0.195710,   -0.000944,    0.000000,    0.000000,    0.000000,    0.194766,    0.194766
   151,    0.036580,    0.008271,   -0.011294,    0.195657,   -0.000897,    0.000000,    0.000000,    0.000000,    0.194760,    0.194760
   152,    0.036822,    0.008271,   -0.011284,    0.195555,   -0.000849,    0.000000,    0.000000,    0.000000,    0.194706,    0.194706
   153,    0.037064,    0.008271,   -0.011274,    0.195452,   -0.000802,    0.000000,    0.000000,    0.000000,    0.194650,    0.194650
   154,    0.037307,    0.008271,   -0.011260,    0.195316,   -0.000754,    0.000000,    0.000000,    0.000000,    0.194561,    0.194561
   155,    0.037549,    0.008271,   -0.011240,    0.195109,   -0.000707,    0.000000,    0.000000,    0.000000,    0.194402,    0.194402
   156,    0.037791,    0.008271,   -0.011216,    0.194875,   -0.000660,    0.000000,    0.000000,    0.000000,    0.194215,    0.194215
   157,    0.038033,    0.008271,   -0.011191,    0.194626,   -0.000613,    0.000000,    0.000000,    0.000000,    0.194013,    0.194013
   158,    0.038276,    0.008271,   -0.011157,    0.194281,   -0.000566,    0.000000,    0.000000,    0.000000,    0.193715,    0.193715
   159,    0.038518,    0.008271,   -0.011114,    0.193854,   -0.000519,    0.000000,    0.000000,    0.000000,    0.193335,    0.193335
   160,    0.038760,    0.008271,   -0.011071,    0.193419,   -0.000472,    0.000000,    0.000000,    0.000000,    0.192947,    0.192947
   161,    0.039002,    0.008271,   -0.011024,    0.192955,   -0.000425,    0.000000,    0.000000,    0.000000,    0.192530,    0.192530
   162,    0.039245,    0.008271,   -0.010973,    0.192442,   -0.000379,    0.000000,    0.000000,    0.000000,    0.192064,    0.192064
   163,    0.039487,    0.008271,   -0.010926,    0.191978,   -0.000332,    0.000000,    0.000000,    0.000000,    0.191645,    0.191645
   164,    0.039729,    0.008271,   -0.010893,    0.191639,   -0.000286,    0.000000,    0.000000,    0.000000,    0.191353,    0.191353
   165,    0.039971,    0.008271,   -0.010860,    0.191315,   -0.000239,    0.000000,    0.000000,    0.000000,    0.191076,    0.191076
   166,    0.040214,    0.008271,   -0.010823,    0.190946,   -0.000193,    0.000000,    0.000000,    0.000000,    0.190753,    0.190753
   167,    0.040456,    0.008271,   -0.010787,    0.190587,   -0.000147,    0.000000,    0.000000,    0.000000,    0.190440,    0.190440
   168,    0.040698,    0.008271,   -0.010748,    0.190195,   -0.000101,    0.000000,    0.000000,    0.000000,    0.190094,    0.190094
   169,    0.040940,    0.008271,   -0.010702,    0.189729,   -0.000055,    0.000000,    0.000000,    0.000000,    0.189674,    0.189674
   170,    0.041183,    0.008271,   -0.010652,    0.189233,   -0.000009,    0.000000,    0.000000,    0.000000,    0.189224,    0.189224
   171,    0.041425,    0.008271,   -0.010605,    0.188760,    0.000037,    0.000000,    0.000000,    0.000000,    0.188797,    0.188797
   172,    0.041667,    0.008271,   -0.010558,    0.188289,    0.000082,    0.000000,    0.000000,    0.000000,    0.188371,    0.188371
   173,    0.041909,    0.008271,   -0.010503,    0.187748,    0.000128,    0.000000,    0.000000,    0.000000,    0.187875,    0.187875
   174,    0.042152,    0.008271,   -0.010452,    0.187237,    0.000173,    0.000000,    0.000000,    0.000000,    0.187410,    0.187410
   175,    0.042394,    0.008271,   -0.010415,    0.186868,    0.000218,    0.000000,    0.000000,    0.000000,    0.187086,    0.187086
   176,    0.042636,    0.008271,   -0.010382,    0.186536,    0.000264,    0.000000,    0.000000,    0.000000,    0.186799,    0.186799
   177,    0.042878,    0.008271,   -0.010345,    0.186164,    0.000309,    0.000000,    0.000000,    0.000000,    0.186473,    0.186473
   178,    0.043121,    0.008271,   -0.010304,    0.185750,    0.000354,    0.000000,    0.000000,    0.000000,    0.186104,    0.186104
   179,    0.043363,    0.008271,   -0.010265,    0.185366,    0.000399,    0.000000,    0.000000,    0.000000,    0.185765,    0.185765
   180,    0.043605,    0.008271,   -0.010235,    0.185060,    0.000443,    0.000000,    0.000000,    0.000000,    0.185504,    0.185504
   181,    0.043847,    0.008271,    0.010207,   -0.019360,    0.000439,    0.000000,    0.000000,    0.000000,   -0.018922,   -0.018922
   182,    0.044090,    0.008271,   -0.010177,    0.184484,    0.000483,    0.000000,    0.000000,    0.000000,    0.184968,    0.184968
   183,    0.044332,    0.008271,    0.010166,   -0.018943,    0.000479,    0.000000,    0.000000,    0.000000,   -0.018465,   -0.018465
   184,    0.044574,    0.008271,    0.010144,   -0.018731,    0.000474,    0.000000,    0.000000,    0.000000,   -0.018256,   -0.018256
   185,    0.044816,    0.008271,    0.010127,   -0.018557,    0.000470,    0.000000,    0.000000,    0.000000,   -0.018088,   -0.018088
   186,    0.045059,    0.008271,    0.010111,   -0.018397,    0.000465,    0.000000,    0.000000,    0.000000,   -0.017932,   -0.017932
   187,    0.045301,    0.008271,    0.010101,   -0.018301,    0.000461,    0.000000,    0.000000,    0.000000,   -0.017840,   -0.017840
   188,    0.045543,    0.008271,    0.010095,   -0.018236,    0.000456,    0.000000,    0.000000,    0.000000,   -0.017780,   -0.017780
   189,    0.045785,    0.008271,    0.010094,   -0.018223,    0.000452,    0.000000,    0.000000,    0.000000,   -0.017770,   -0.017770
   190,    0.046028,    0.008271,    0.010096,   -0.018249,    0.000448,    0.000000,    0.000000,    0.000000,   -0.017802,   -0.017802
   191,    0.046270,    0.008271,    0.010105,   -0.018341,    0.000443,    0.000000,    0.000000,    0.000000,   -0.017898,   -0.017898
   192,    0.046512,    0.008271,    0.010127,   -0.018560,    0.000439,    0.000000,    0.000000,    0.000000,   -0.018122,   -0.018122
   193,    0.046754,    0.008271,    0.010158,   -0.018867,    0.000434,    0.000000,    0.000000,    0.000000,   -0.018433,   -0.018433
   194,    0.046997,    0.008271,    0.010193,   -0.019221,    0.000429,    0.000000,    0.000000,    0.000000,   -0.018791,   -0.018791
   195,    0.047239,    0.008271,    0.010233,   -0.019614,    0.000425,    0.000000,    0.000000,    0.000000,   -0.019189,   -0.019189
   196,    0.047481,    0.008271,    0.010280,   -0.020087,    0.000420,    0.000000,    0.000000,    0.000000,   -0.019667,   -0.019667
   197,    0.047723,    0.008271,    0.010331,   -0.020600,    0.000415,    0.000000,    0.000000,    0.000000,   -0.020186,   -0.020186
   198,    0.047966,    0.008271,    0.010380,   -0.021090,    0.000410,    0.000000,    0.000000,    0.000000,   -0.020681,   -0.020681
   199,    0.048208,    0.008271,    0.010437,   -0.021661,    0.000405,    0.000000,    0.000000,    0.000000,   -0.021256,   -0.021256
   200,    0.048450,    0.008271,    0.010506,   -0.022346,    0.000399,    0.000000,    0.000000,    0.000000,   -0.021947,   -0.021947
   201,    0.048692,    0.008271,    0.010585,   -0.023139,    0.000394,    0.000000,    0.000000,    0.000000,   -0.022746,   -0.022746
   202,    0.048935,    0.008271,    0.010657,   -0.023855,    0.000388,    0.000000,    0.000000,    0.000000,   -0.023467,   -0.023467
   203,    0.049177,    0.008271,    0.010722,   -0.024511,    0.000382,    0.000000,    0.000000,    0.000000,   -0.024129,   -0.024129
   204,    0.049419,    0.008271,    0.010788,   -0.025164,    0.000376,    0.000000,    0.000000,    0.000000,   -0.024788,   -0.024788
   205,    0.049661,    0.008271,    0.010856,   -0.025847,    0.000369,    0.000000,    0.000000,    0.000000,   -0.025477,   -0.025477
   206,    0.049904,    0.008271,    0.010928,   -0.026568,    0.000363,    0.000000,    0.000000,    0.000000,   -0.026205,   -0.026205
   207,    0.050146,    0.008271,    0.011007,   -0.027353,    0.000356,    0.000000,    0.000000,    0.000000,   -0.026996,   -0.026996
   208,    0.050388,    0.008271,    0.011086,   -0.028147,    0.000350,    0.000000,    0.000000,    0.000000,   -0.027797,   -0.027797
   209,    0.050630,    0.008271,    0.011163,   -0.028918,    0.000343,    0.000000,    0.000000,    0.000000,   -0.028575,   -0.028575
   210,    0.050873,    0.008271,    0.011239,   -0.029681,    0.000335,    0.000000,    0.000000,    0.000000,   -0.029346,   -0.029346
