|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.232968   |   4.493416   |   4.493416   |  -0.000000   |   0.222548   |
|      1       |   0.000000   |  28.326040   |   4.508229   |   4.508229   |  -0.000000   |   0.221817   |
|      2       |   0.000000   |  149.820444  |  23.844664   |  23.844664   |  -0.000000   |   0.041938   |
|      3       |   0.000000   |  150.078430  |  23.885724   |  23.885724   |  -0.000000   |   0.041866   |
|      4       |   0.000000   |  185.545711  |  29.530517   |  29.530517   |  -0.000000   |   0.033863   |
|      5       |   0.000000   |  185.633020  |  29.544413   |  29.544413   |  -0.000000   |   0.033847   |
|      6       |   0.000000   |  343.715246  |  54.703980   |  54.703980   |  -0.000000   |   0.018280   |
|      7       |   0.000000   |  343.731836  |  54.706621   |  54.706621   |  -0.000000   |   0.018279   |
|      8       |   0.000000   |  528.696944  |  84.144732   |  84.144732   |  -0.000000   |   0.011884   |
|      9       |   0.000000   |  528.778117  |  84.157651   |  84.157651   |  -0.000000   |   0.011882   |
|      10      |   0.000000   | 1062.365366  |  169.080699  |  169.080699  |  -0.000000   |   0.005914   |
|      11      |   0.000000   | 1062.442728  |  169.093012  |  169.093012  |  -0.000000   |   0.005914   |
|      12      |   0.000000   | 1341.495427  |  213.505628  |  213.505628  |  -0.000000   |   0.004684   |
|      13      |   0.000000   | 1341.539135  |  213.512585  |  213.512585  |  -0.000000   |   0.004684   |
|      14      |   0.000000   | 1769.563173  |  281.634726  |  281.634726  |  -0.000000   |   0.003551   |
|      15      |   0.000000   | 1769.638042  |  281.646642  |  281.646642  |  -0.000000   |   0.003551   |
|      16      |   0.000000   | 2359.948293  |  375.597436  |  375.597436  |  -0.000000   |   0.002662   |
|      17      |   0.000000   | 2359.951029  |  375.597872  |  375.597872  |  -0.000000   |   0.002662   |
|      18      |   0.000000   | 2635.723411  |  419.488410  |  419.488410  |  -0.000000   |   0.002384   |
|      19      |   0.000000   | 2635.793020  |  419.499488  |  419.499488  |  -0.000000   |   0.002384   |
|==============|==============|==============|==============|==============|==============|==============|
