|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  12.372518   |  50.088344   |   8.211410   |   7.971807   |  -0.239806   |   0.125442   |
|      1       |  12.372518   |  -50.088344  |   8.211410   |   7.971807   |  -0.239806   |   0.125442   |
|      2       |  -1.237449   | -240.841480  |  38.331618   |  38.331112   |   0.005138   |   0.026088   |
|      3       |  -1.237449   |  240.841480  |  38.331618   |  38.331112   |   0.005138   |   0.026088   |
|      4       |  -8.853138   | -132.472643  |  21.130706   |  21.083676   |   0.066681   |   0.047430   |
|      5       |  -8.853138   |  132.472643  |  21.130706   |  21.083676   |   0.066681   |   0.047430   |
|      6       |  -9.359962   |  933.425893  |  148.566814  |  148.559345  |   0.010027   |   0.006731   |
|      7       |  -9.359962   | -933.425893  |  148.566814  |  148.559345  |   0.010027   |   0.006731   |
|      8       |  -9.485031   | 1603.555154  |  255.218194  |  255.213729  |   0.005915   |   0.003918   |
|      9       |  -9.485031   | -1603.555154 |  255.218194  |  255.213729  |   0.005915   |   0.003918   |
|      10      |  -10.682814  |  423.891369  |  67.485828   |  67.464407   |   0.025194   |   0.014823   |
|      11      |  -10.682814  | -423.891369  |  67.485828   |  67.464407   |   0.025194   |   0.014823   |
|      12      |  -11.590271  |  860.972144  |  137.040388  |  137.027973  |   0.013461   |   0.007298   |
|      13      |  -11.590271  | -860.972144  |  137.040388  |  137.027973  |   0.013461   |   0.007298   |
|      14      |  -22.046485  |   0.000000   |   3.508807   |   0.000000   |   1.000000   |     inf      |
|      15      |  -91.211574  |   0.000000   |  14.516773   |   0.000000   |   1.000000   |     inf      |
|      16      | -240.771436  |   0.000000   |  38.319964   |   0.000000   |   1.000000   |     inf      |
|      17      | -357.986608  |   0.000000   |  56.975338   |   0.000000   |   1.000000   |     inf      |
|      18      | -364.688209  |  -96.408716  |  60.035837   |  15.343924   |   0.966788   |   0.065172   |
|      19      | -364.688209  |  96.408716   |  60.035837   |  15.343924   |   0.966788   |   0.065172   |
|      20      | -401.527538  |  337.318394  |  83.462780   |  53.685890   |   0.765672   |   0.018627   |
|      21      | -401.527538  | -337.318394  |  83.462780   |  53.685890   |   0.765672   |   0.018627   |
|      22      | -477.491854  |  333.128698  |  92.662244   |  53.019079   |   0.820131   |   0.018861   |
|      23      | -477.491854  | -333.128698  |  92.662244   |  53.019079   |   0.820131   |   0.018861   |
|      24      | -493.023134  |  -0.000000   |  78.467069   |   0.000000   |   1.000000   |     inf      |
|      25      | -514.767606  |   0.000000   |  81.927809   |   0.000000   |   1.000000   |     inf      |
|      26      | -586.879153  |  -93.783438  |  94.589797   |  14.926098   |   0.987471   |   0.066997   |
|      27      | -586.879153  |  93.783438   |  94.589797   |  14.926098   |   0.987471   |   0.066997   |
|      28      | -710.214168  |  -0.000000   |  113.034096  |   0.000000   |   1.000000   |     inf      |
|      29      | -856.808093  |   0.000000   |  136.365243  |   0.000000   |   1.000000   |     inf      |
|      30      | -1076.102116 |  148.806239  |  172.896708  |  23.683249   |   0.990574   |   0.042224   |
|      31      | -1076.102116 | -148.806239  |  172.896708  |  23.683249   |   0.990574   |   0.042224   |
|      32      | -1206.594016 |   0.000000   |  192.035402  |   0.000000   |   1.000000   |     inf      |
|      33      | -1527.345785 |   0.000000   |  243.084631  |   0.000000   |   1.000000   |     inf      |
|      34      | -2219.481672 |  239.352259  |  355.289604  |  38.094095   |   0.994235   |   0.026251   |
|      35      | -2219.481672 | -239.352259  |  355.289604  |  38.094095   |   0.994235   |   0.026251   |
|      36      | -2823.675667 |   0.000000   |  449.401940  |   0.000000   |   1.000000   |     inf      |
|      37      | -3294.519460 |  -0.000000   |  524.339057  |   0.000000   |   1.000000   |     inf      |
|      38      | -4298.311161 | -589.071454  |  690.491919  |  93.753634   |   0.990739   |   0.010666   |
|      39      | -4298.311161 |  589.071454  |  690.491919  |  93.753634   |   0.990739   |   0.010666   |
|      40      |-10348.984916 |  -0.000000   | 1647.092105  |   0.000000   |   1.000000   |     inf      |
|      41      |-12279.854535 |   0.000000   | 1954.399550  |   0.000000   |   1.000000   |     inf      |
|      42      |-15531.566864 |   0.000000   | 2471.925640  |   0.000000   |   1.000000   |     inf      |
|      43      |-21324.566053 |  -0.000000   | 3393.910097  |   0.000000   |   1.000000   |     inf      |
|      44      |-28660.802018 |-59313.269300 | 10484.319630 | 9440.000000  |   0.435079   |   0.000106   |
|      45      |-29437.468877 | 59313.269300 | 10538.687636 | 9440.000000  |   0.444564   |   0.000106   |
|      46      |-29806.253042 |   0.000000   | 4743.812507  |   0.000000   |   1.000000   |     inf      |
|      47      |-33222.201804 |-45025.938743 | 8905.639745  | 7166.100718  |   0.593722   |   0.000140   |
