|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  26.491697   |   4.216285   |   4.216285   |  -0.000000   |   0.237176   |
|      1       |   0.000000   |  27.055754   |   4.306057   |   4.306057   |  -0.000000   |   0.232231   |
|      2       |   0.000000   |  75.950382   |  12.087879   |  12.087879   |  -0.000000   |   0.082728   |
|      3       |   0.000000   |  76.531315   |  12.180337   |  12.180337   |  -0.000000   |   0.082100   |
|      4       |   0.000000   |  158.481186  |  25.223064   |  25.223064   |  -0.000000   |   0.039646   |
|      5       |   0.000000   |  158.887441  |  25.287722   |  25.287722   |  -0.000000   |   0.039545   |
|      6       |   0.000000   |  330.245683  |  52.560233   |  52.560233   |  -0.000000   |   0.019026   |
|      7       |   0.000000   |  330.554285  |  52.609348   |  52.609348   |  -0.000000   |   0.019008   |
|      8       |   0.000000   |  440.347359  |  70.083459   |  70.083459   |  -0.000000   |   0.014269   |
|      9       |   0.000000   |  440.758332  |  70.148867   |  70.148867   |  -0.000000   |   0.014255   |
|      10      |   0.000000   |  951.570529  |  151.447153  |  151.447153  |  -0.000000   |   0.006603   |
|      11      |   0.000000   |  951.968451  |  151.510485  |  151.510485  |  -0.000000   |   0.006600   |
|      12      |   0.000000   |  975.527625  |  155.260044  |  155.260044  |  -0.000000   |   0.006441   |
|      13      |   0.000000   |  975.708043  |  155.288758  |  155.288758  |  -0.000000   |   0.006440   |
|      14      |   0.000000   | 1626.601273  |  258.881633  |  258.881633  |  -0.000000   |   0.003863   |
|      15      |   0.000000   | 1626.975627  |  258.941213  |  258.941213  |  -0.000000   |   0.003862   |
|      16      |   0.000000   | 2000.001336  |  318.310099  |  318.310099  |  -0.000000   |   0.003142   |
|      17      |   0.000000   | 2000.027377  |  318.314243  |  318.314243  |  -0.000000   |   0.003142   |
|      18      |   0.000000   | 2456.010592  |  390.886226  |  390.886226  |  -0.000000   |   0.002558   |
|      19      |   0.000000   | 2456.363415  |  390.942380  |  390.942380  |  -0.000000   |   0.002558   |
|==============|==============|==============|==============|==============|==============|==============|
