|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300818   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      1       |   0.000000   |  28.300820   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      2       |   0.000000   |  190.499774  |  30.318981   |  30.318981   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.499774  |  30.318981   |  30.318981   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.759450  |  41.023691   |  41.023691   |  -0.000000   |   0.024376   |
|      5       |   0.000000   |  257.759452  |  41.023691   |  41.023691   |  -0.000000   |   0.024376   |
|      6       |   0.000000   |  553.338051  |  88.066486   |  88.066486   |  -0.000000   |   0.011355   |
|      7       |   0.000000   |  553.338051  |  88.066486   |  88.066486   |  -0.000000   |   0.011355   |
|      8       |   0.000000   |  684.681168  |  108.970392  |  108.970392  |  -0.000000   |   0.009177   |
|      9       |   0.000000   |  684.681169  |  108.970393  |  108.970393  |  -0.000000   |   0.009177   |
|      10      |   0.000000   | 1037.975692  |  165.198962  |  165.198962  |  -0.000000   |   0.006053   |
|      11      |   0.000000   | 1037.975693  |  165.198962  |  165.198962  |  -0.000000   |   0.006053   |
|      12      |   0.000000   | 1099.850440  |  175.046634  |  175.046634  |  -0.000000   |   0.005713   |
|      13      |   0.000000   | 1099.850440  |  175.046634  |  175.046634  |  -0.000000   |   0.005713   |
|      14      |   0.000000   | 1800.487723  |  286.556521  |  286.556521  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.487723  |  286.556521  |  286.556521  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1944.318861  |  309.447958  |  309.447958  |  -0.000000   |   0.003232   |
|      17      |   0.000000   | 1944.318862  |  309.447958  |  309.447958  |  -0.000000   |   0.003232   |
|      18      |   0.000000   | 2666.086264  |  424.320808  |  424.320808  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.086265  |  424.320808  |  424.320808  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
