|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.971155   |   4.451748   |   4.451748   |  -0.000000   |   0.224631   |
|      1       |   0.000000   |  27.980308   |   4.453204   |   4.453204   |  -0.000000   |   0.224557   |
|      2       |   0.000000   |  185.516001  |  29.525789   |  29.525789   |  -0.000000   |   0.033869   |
|      3       |   0.000000   |  185.524884  |  29.527202   |  29.527202   |  -0.000000   |   0.033867   |
|      4       |   0.000000   |  260.274308  |  41.423943   |  41.423943   |  -0.000000   |   0.024141   |
|      5       |   0.000000   |  260.280646  |  41.424951   |  41.424951   |  -0.000000   |   0.024140   |
|      6       |   0.000000   |  531.156273  |  84.536146   |  84.536146   |  -0.000000   |   0.011829   |
|      7       |   0.000000   |  531.165603  |  84.537631   |  84.537631   |  -0.000000   |   0.011829   |
|      8       |   0.000000   |  684.348650  |  108.917471  |  108.917471  |  -0.000000   |   0.009181   |
|      9       |   0.000000   |  684.383511  |  108.923019  |  108.923019  |  -0.000000   |   0.009181   |
|      10      |   0.000000   | 1042.402622  |  165.903530  |  165.903530  |  -0.000000   |   0.006028   |
|      11      |   0.000000   | 1042.442539  |  165.909883  |  165.909883  |  -0.000000   |   0.006027   |
|      12      |   0.000000   | 1048.715551  |  166.908264  |  166.908264  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.723316  |  166.909500  |  166.909500  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.059393  |  274.870039  |  274.870039  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.069194  |  274.871599  |  274.871599  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1877.355858  |  298.790465  |  298.790465  |  -0.000000   |   0.003347   |
|      17      |   0.000000   | 1877.373325  |  298.793245  |  298.793245  |  -0.000000   |   0.003347   |
|      18      |   0.000000   | 2556.103394  |  406.816490  |  406.816490  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.113513  |  406.818101  |  406.818101  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.978765   |   4.452959   |   4.452959   |  -0.000000   |   0.224570   |
|      1       |   0.000000   |  27.979204   |   4.453029   |   4.453029   |  -0.000000   |   0.224566   |
|      2       |   0.000000   |  185.545768  |  29.530526   |  29.530526   |  -0.000000   |   0.033863   |
|      3       |   0.000000   |  185.546478  |  29.530639   |  29.530639   |  -0.000000   |   0.033863   |
|      4       |   0.000000   |  261.008661  |  41.540819   |  41.540819   |  -0.000000   |   0.024073   |
|      5       |   0.000000   |  261.012114  |  41.541368   |  41.541368   |  -0.000000   |   0.024072   |
|      6       |   0.000000   |  531.315427  |  84.561477   |  84.561477   |  -0.000000   |   0.011826   |
|      7       |   0.000000   |  531.316074  |  84.561580   |  84.561580   |  -0.000000   |   0.011826   |
|      8       |   0.000000   |  713.727496  |  113.593259  |  113.593259  |  -0.000000   |   0.008803   |
|      9       |   0.000000   |  713.727825  |  113.593311  |  113.593311  |  -0.000000   |   0.008803   |
|      10      |   0.000000   | 1008.806110  |  160.556479  |  160.556479  |  -0.000000   |   0.006228   |
|      11      |   0.000000   | 1008.807398  |  160.556684  |  160.556684  |  -0.000000   |   0.006228   |
|      12      |   0.000000   | 1049.016116  |  166.956100  |  166.956100  |  -0.000000   |   0.005990   |
|      13      |   0.000000   | 1049.016741  |  166.956200  |  166.956200  |  -0.000000   |   0.005990   |
|      14      |   0.000000   | 1727.156113  |  274.885433  |  274.885433  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.156690  |  274.885525  |  274.885525  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1861.967639  |  296.341354  |  296.341354  |  -0.000000   |   0.003374   |
|      17      |   0.000000   | 1861.968101  |  296.341427  |  296.341427  |  -0.000000   |   0.003374   |
|      18      |   0.000000   | 2556.307218  |  406.848930  |  406.848930  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.307774  |  406.849018  |  406.849018  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
