#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
    48,    0.017442,    0.018610,    0.010422,    0.081883,    0.001791,    0.000000,    0.000000,    0.000000,    0.083675,    0.083675
    49,    0.017805,    0.018610,    0.010430,    0.081808,    0.001821,    0.000000,    0.000000,    0.000000,    0.083628,    0.083628
    50,    0.018169,    0.018610,    0.010415,    0.081953,    0.001851,    0.000000,    0.000000,    0.000000,    0.083803,    0.083803
    51,    0.018532,    0.018610,    0.010388,    0.082230,    0.001880,    0.000000,    0.000000,    0.000000,    0.084110,    0.084110
    52,    0.018896,    0.018610,    0.010346,    0.082640,    0.001911,    0.000000,    0.000000,    0.000000,    0.084551,    0.084551
    53,    0.019259,    0.018610,    0.010301,    0.083098,    0.001941,    0.000000,    0.000000,    0.000000,    0.085039,    0.085039
    54,    0.019622,    0.018610,    0.010257,    0.083538,    0.001971,    0.000000,    0.000000,    0.000000,    0.085509,    0.085509
    55,    0.019986,    0.018610,    0.010217,    0.083937,    0.002002,    0.000000,    0.000000,    0.000000,    0.085938,    0.085938
    56,    0.020349,    0.018610,    0.010273,    0.083371,    0.002032,    0.000000,    0.000000,    0.000000,    0.085403,    0.085403
    57,    0.020712,    0.018610,    0.010253,    0.083574,    0.002062,    0.000000,    0.000000,    0.000000,    0.085637,    0.085637
    58,    0.021076,    0.018610,    0.010157,    0.084537,    0.002093,    0.000000,    0.000000,    0.000000,    0.086629,    0.086629
    59,    0.021439,    0.018610,    0.010151,    0.084594,    0.002124,    0.000000,    0.000000,    0.000000,    0.086718,    0.086718
    60,    0.021803,    0.018610,    0.010150,    0.084607,    0.002154,    0.000000,    0.000000,    0.000000,    0.086761,    0.086761
    61,    0.022166,    0.018610,    0.010153,    0.084573,    0.002185,    0.000000,    0.000000,    0.000000,    0.086758,    0.086758
    62,    0.022529,    0.018610,    0.010158,    0.084527,    0.002216,    0.000000,    0.000000,    0.000000,    0.086743,    0.086743
    63,    0.022893,    0.018610,    0.010162,    0.084490,    0.002247,    0.000000,    0.000000,    0.000000,    0.086736,    0.086736
    64,    0.023256,    0.018610,    0.010160,    0.084508,    0.002277,    0.000000,    0.000000,    0.000000,    0.086785,    0.086785
    65,    0.023619,    0.018610,    0.010145,    0.084650,    0.002308,    0.000000,    0.000000,    0.000000,    0.086958,    0.086958
    66,    0.023983,    0.018610,    0.010120,    0.084903,    0.002339,    0.000000,    0.000000,    0.000000,    0.087242,    0.087242
    67,    0.024346,    0.018610,    0.010087,    0.085233,    0.002370,    0.000000,    0.000000,    0.000000,    0.087603,    0.087603
    68,    0.024710,    0.018610,    0.010047,    0.085639,    0.002401,    0.000000,    0.000000,    0.000000,    0.088040,    0.088040
    69,    0.025073,    0.018610,    0.010001,    0.086099,    0.002432,    0.000000,    0.000000,    0.000000,    0.088532,    0.088532
    70,    0.025436,    0.018610,    0.009947,    0.086636,    0.002464,    0.000000,    0.000000,    0.000000,    0.089100,    0.089100
    71,    0.025800,    0.018610,    0.009899,    0.087117,    0.002495,    0.000000,    0.000000,    0.000000,    0.089612,    0.089612
    72,    0.026163,    0.018610,    0.009855,    0.087558,    0.002527,    0.000000,    0.000000,    0.000000,    0.090086,    0.090086
    73,    0.026526,    0.018610,    0.009851,    0.087591,    0.002559,    0.000000,    0.000000,    0.000000,    0.090150,    0.090150
    74,    0.026890,    0.018610,    0.009811,    0.087996,    0.002591,    0.000000,    0.000000,    0.000000,    0.090587,    0.090587
    75,    0.027253,    0.018610,    0.009776,    0.088343,    0.002623,    0.000000,    0.000000,    0.000000,    0.090967,    0.090967
    76,    0.027617,    0.018610,    0.009748,    0.088627,    0.002655,    0.000000,    0.000000,    0.000000,    0.091283,    0.091283
    77,    0.027980,    0.018610,    0.009726,    0.088846,    0.002688,    0.000000,    0.000000,    0.000000,    0.091533,    0.091533
    78,    0.028343,    0.018610,    0.009706,    0.089041,    0.002720,    0.000000,    0.000000,    0.000000,    0.091761,    0.091761
    79,    0.028707,    0.018610,    0.009686,    0.089246,    0.002752,    0.000000,    0.000000,    0.000000,    0.091999,    0.091999
    80,    0.029070,    0.018610,    0.009664,    0.089469,    0.002785,    0.000000,    0.000000,    0.000000,    0.092254,    0.092254
    81,    0.029433,    0.018610,    0.009637,    0.089733,    0.002818,    0.000000,    0.000000,    0.000000,    0.092551,    0.092551
    82,    0.029797,    0.018610,    0.009611,    0.089997,    0.002850,    0.000000,    0.000000,    0.000000,    0.092848,    0.092848
    83,    0.030160,    0.018610,    0.009574,    0.090361,    0.002883,    0.000000,    0.000000,    0.000000,    0.093244,    0.093244
    84,    0.030524,    0.018610,    0.009529,    0.090814,    0.002916,    0.000000,    0.000000,    0.000000,    0.093730,    0.093730
    85,    0.030887,    0.018610,    0.009478,    0.091326,    0.002949,    0.000000,    0.000000,    0.000000,    0.094275,    0.094275
    86,    0.031250,    0.018610,    0.009424,    0.091864,    0.002983,    0.000000,    0.000000,    0.000000,    0.094846,    0.094846
    87,    0.031614,    0.018610,    0.009368,    0.092428,    0.003016,    0.000000,    0.000000,    0.000000,    0.095445,    0.095445
    88,    0.031977,    0.018610,    0.009307,    0.093039,    0.003050,    0.000000,    0.000000,    0.000000,    0.096089,    0.096089
    89,    0.032340,    0.018610,    0.009239,    0.093714,    0.003084,    0.000000,    0.000000,    0.000000,    0.096798,    0.096798
    90,    0.032704,    0.018610,    0.009167,    0.094439,    0.003118,    0.000000,    0.000000,    0.000000,    0.097557,    0.097557
    91,    0.033067,    0.018610,    0.009126,    0.094850,    0.003153,    0.000000,    0.000000,    0.000000,    0.098002,    0.098002
    92,    0.033431,    0.018610,    0.009039,    0.095713,    0.003188,    0.000000,    0.000000,    0.000000,    0.098901,    0.098901
    93,    0.033794,    0.018610,    0.008958,    0.096527,    0.003223,    0.000000,    0.000000,    0.000000,    0.099750,    0.099750
    94,    0.034157,    0.018610,    0.008886,    0.097248,    0.003258,    0.000000,    0.000000,    0.000000,    0.100506,    0.100506
    95,    0.034521,    0.018610,    0.008821,    0.097893,    0.003294,    0.000000,    0.000000,    0.000000,    0.101187,    0.101187
    96,    0.034884,    0.018610,    0.008764,    0.098469,    0.003329,    0.000000,    0.000000,    0.000000,    0.101798,    0.101798
    97,    0.035247,    0.018610,    0.008712,    0.098981,    0.003365,    0.000000,    0.000000,    0.000000,    0.102346,    0.102346
    98,    0.035611,    0.018610,    0.008669,    0.099419,    0.003402,    0.000000,    0.000000,    0.000000,    0.102820,    0.102820
    99,    0.035974,    0.018610,    0.008628,    0.099826,    0.003438,    0.000000,    0.000000,    0.000000,    0.103264,    0.103264
   100,    0.036338,    0.018610,    0.008584,    0.100266,    0.003474,    0.000000,    0.000000,    0.000000,    0.103740,    0.103740
   101,    0.036701,    0.018610,    0.008536,    0.100742,    0.003511,    0.000000,    0.000000,    0.000000,    0.104253,    0.104253
   102,    0.037064,    0.018610,    0.008483,    0.101271,    0.003548,    0.000000,    0.000000,    0.000000,    0.104818,    0.104818
   103,    0.037428,    0.018610,    0.008421,    0.101891,    0.003585,    0.000000,    0.000000,    0.000000,    0.105476,    0.105476
   104,    0.037791,    0.018610,    0.008356,    0.102546,    0.003622,    0.000000,    0.000000,    0.000000,    0.106168,    0.106168
   105,    0.038154,    0.018610,    0.008294,    0.103169,    0.003659,    0.000000,    0.000000,    0.000000,    0.106829,    0.106829
   106,    0.038518,    0.018610,    0.008237,    0.103736,    0.003697,    0.000000,    0.000000,    0.000000,    0.107433,    0.107433
   107,    0.038881,    0.018610,    0.008190,    0.104204,    0.003735,    0.000000,    0.000000,    0.000000,    0.107939,    0.107939
   108,    0.039245,    0.018610,    0.008156,    0.104544,    0.003773,    0.000000,    0.000000,    0.000000,    0.108317,    0.108317
   109,    0.039608,    0.018610,    0.008133,    0.104770,    0.003811,    0.000000,    0.000000,    0.000000,    0.108581,    0.108581
   110,    0.039971,    0.018610,    0.008120,    0.104909,    0.003849,    0.000000,    0.000000,    0.000000,    0.108758,    0.108758
   111,    0.040335,    0.018610,    0.008117,    0.104939,    0.003887,    0.000000,    0.000000,    0.000000,    0.108826,    0.108826
   112,    0.040698,    0.018610,    0.008129,    0.104810,    0.003925,    0.000000,    0.000000,    0.000000,    0.108736,    0.108736
   113,    0.041061,    0.018610,    0.008146,    0.104644,    0.003963,    0.000000,    0.000000,    0.000000,    0.108608,    0.108608
   114,    0.041425,    0.018610,    0.008158,    0.104524,    0.004001,    0.000000,    0.000000,    0.000000,    0.108525,    0.108525
   115,    0.041788,    0.018610,    0.008164,    0.104463,    0.004039,    0.000000,    0.000000,    0.000000,    0.108502,    0.108502
   116,    0.042152,    0.018610,    0.008162,    0.104482,    0.004077,    0.000000,    0.000000,    0.000000,    0.108560,    0.108560
   117,    0.042515,    0.018610,    0.008152,    0.104590,    0.004115,    0.000000,    0.000000,    0.000000,    0.108705,    0.108705
   118,    0.042878,    0.018610,    0.008136,    0.104747,    0.004153,    0.000000,    0.000000,    0.000000,    0.108900,    0.108900
   119,    0.043242,    0.018610,    0.008119,    0.104911,    0.004191,    0.000000,    0.000000,    0.000000,    0.109103,    0.109103
   120,    0.043605,    0.018610,    0.008106,    0.105047,    0.004230,    0.000000,    0.000000,    0.000000,    0.109277,    0.109277
   121,    0.043968,    0.018610,    0.008101,    0.105094,    0.004268,    0.000000,    0.000000,    0.000000,    0.109362,    0.109362
   122,    0.044332,    0.018610,    0.008108,    0.105029,    0.004306,    0.000000,    0.000000,    0.000000,    0.109335,    0.109335
   123,    0.044695,    0.018610,    0.008123,    0.104875,    0.004344,    0.000000,    0.000000,    0.000000,    0.109219,    0.109219
   124,    0.045059,    0.018610,    0.008097,    0.105135,    0.004382,    0.000000,    0.000000,    0.000000,    0.109517,    0.109517
   125,    0.045422,    0.018610,    0.008122,    0.104884,    0.004420,    0.000000,    0.000000,    0.000000,    0.109304,    0.109304
   126,    0.045785,    0.018610,    0.008149,    0.104612,    0.004458,    0.000000,    0.000000,    0.000000,    0.109070,    0.109070
   127,    0.046149,    0.018610,    0.008170,    0.104408,    0.004496,    0.000000,    0.000000,    0.000000,    0.108904,    0.108904
   128,    0.046512,    0.018610,    0.008187,    0.104230,    0.004534,    0.000000,    0.000000,    0.000000,    0.108764,    0.108764
   129,    0.046875,    0.018610,    0.008200,    0.104104,    0.004572,    0.000000,    0.000000,    0.000000,    0.108676,    0.108676
   130,    0.047239,    0.018610,    0.008207,    0.104034,    0.004610,    0.000000,    0.000000,    0.000000,    0.108644,    0.108644
   131,    0.047602,    0.018610,    0.008208,    0.104020,    0.004648,    0.000000,    0.000000,    0.000000,    0.108668,    0.108668
   132,    0.047966,    0.018610,    0.008202,    0.104084,    0.004686,    0.000000,    0.000000,    0.000000,    0.108770,    0.108770
   133,    0.048329,    0.018610,    0.008194,    0.104168,    0.004723,    0.000000,    0.000000,    0.000000,    0.108892,    0.108892
   134,    0.048692,    0.018610,    0.008186,    0.104242,    0.004761,    0.000000,    0.000000,    0.000000,    0.109003,    0.109003
   135,    0.049056,    0.018610,    0.008186,    0.104250,    0.004799,    0.000000,    0.000000,    0.000000,    0.109049,    0.109049
   136,    0.049419,    0.018610,    0.008192,    0.104183,    0.004837,    0.000000,    0.000000,    0.000000,    0.109020,    0.109020
   137,    0.049782,    0.018610,    0.008206,    0.104040,    0.004875,    0.000000,    0.000000,    0.000000,    0.108915,    0.108915
   138,    0.050146,    0.018610,    0.008225,    0.103859,    0.004913,    0.000000,    0.000000,    0.000000,    0.108771,    0.108771
   139,    0.050509,    0.018610,    0.008246,    0.103648,    0.004950,    0.000000,    0.000000,    0.000000,    0.108598,    0.108598
   140,    0.050873,    0.018610,    0.008268,    0.103422,    0.004988,    0.000000,    0.000000,    0.000000,    0.108410,    0.108410
   141,    0.051236,    0.018610,    0.008289,    0.103214,    0.005025,    0.000000,    0.000000,    0.000000,    0.108239,    0.108239
   142,    0.051599,    0.018610,    0.008309,    0.103018,    0.005063,    0.000000,    0.000000,    0.000000,    0.108081,    0.108081
   143,    0.051963,    0.018610,    0.008327,    0.102831,    0.005100,    0.000000,    0.000000,    0.000000,    0.107931,    0.107931
   144,    0.052326,    0.018610,    0.008345,    0.102655,    0.005137,    0.000000,    0.000000,    0.000000,    0.107793,    0.107793
   145,    0.052690,    0.018610,    0.008361,    0.102495,    0.005175,    0.000000,    0.000000,    0.000000,    0.107670,    0.107670
   146,    0.053053,    0.018610,    0.008376,    0.102341,    0.005212,    0.000000,    0.000000,    0.000000,    0.107553,    0.107553
   147,    0.053416,    0.018610,    0.008393,    0.102174,    0.005249,    0.000000,    0.000000,    0.000000,    0.107423,    0.107423
   148,    0.053780,    0.018610,    0.008414,    0.101968,    0.005286,    0.000000,    0.000000,    0.000000,    0.107254,    0.107254
   149,    0.054143,    0.018610,    0.008492,    0.101189,    0.005323,    0.000000,    0.000000,    0.000000,    0.106512,    0.106512
   150,    0.054506,    0.018610,    0.008522,    0.100885,    0.005359,    0.000000,    0.000000,    0.000000,    0.106245,    0.106245
   151,    0.054870,    0.018610,    0.008556,    0.100545,    0.005396,    0.000000,    0.000000,    0.000000,    0.105941,    0.105941
   152,    0.055233,    0.018610,    0.008595,    0.100156,    0.005432,    0.000000,    0.000000,    0.000000,    0.105588,    0.105588
   153,    0.055597,    0.018610,    0.008638,    0.099725,    0.005469,    0.000000,    0.000000,    0.000000,    0.105193,    0.105193
   154,    0.055960,    0.018610,    0.008683,    0.099273,    0.005505,    0.000000,    0.000000,    0.000000,    0.104778,    0.104778
   155,    0.056323,    0.018610,    0.008673,    0.099370,    0.005541,    0.000000,    0.000000,    0.000000,    0.104911,    0.104911
   156,    0.056687,    0.018610,    0.008712,    0.098981,    0.005577,    0.000000,    0.000000,    0.000000,    0.104557,    0.104557
   157,    0.057050,    0.018610,    0.008749,    0.098618,    0.005613,    0.000000,    0.000000,    0.000000,    0.104231,    0.104231
   158,    0.057413,    0.018610,    0.008783,    0.098280,    0.005648,    0.000000,    0.000000,    0.000000,    0.103928,    0.103928
   159,    0.057777,    0.018610,    0.008815,    0.097952,    0.005684,    0.000000,    0.000000,    0.000000,    0.103636,    0.103636
   160,    0.058140,    0.018610,    0.008849,    0.097616,    0.005719,    0.000000,    0.000000,    0.000000,    0.103336,    0.103336
   161,    0.058504,    0.018610,    0.008935,    0.096752,    0.005755,    0.000000,    0.000000,    0.000000,    0.102506,    0.102506
   162,    0.058867,    0.018610,    0.008963,    0.096476,    0.005790,    0.000000,    0.000000,    0.000000,    0.102266,    0.102266
   163,    0.059230,    0.018610,    0.008990,    0.096202,    0.005825,    0.000000,    0.000000,    0.000000,    0.102027,    0.102027
   164,    0.059594,    0.018610,    0.009021,    0.095890,    0.005859,    0.000000,    0.000000,    0.000000,    0.101750,    0.101750
   165,    0.059957,    0.018610,    0.009058,    0.095521,    0.005894,    0.000000,    0.000000,    0.000000,    0.101415,    0.101415
   166,    0.060320,    0.018610,    0.009100,    0.095102,    0.005929,    0.000000,    0.000000,    0.000000,    0.101031,    0.101031
   167,    0.060684,    0.018610,    0.009145,    0.094652,    0.005963,    0.000000,    0.000000,    0.000000,    0.100615,    0.100615
   168,    0.061047,    0.018610,    0.009131,    0.094794,    0.005997,    0.000000,    0.000000,    0.000000,    0.100791,    0.100791
   169,    0.061411,    0.018610,    0.009166,    0.094442,    0.006032,    0.000000,    0.000000,    0.000000,    0.100474,    0.100474
   170,    0.061774,    0.018610,    0.009197,    0.094137,    0.006066,    0.000000,    0.000000,    0.000000,    0.100203,    0.100203
   171,    0.062137,    0.018610,    0.009222,    0.093890,    0.006100,    0.000000,    0.000000,    0.000000,    0.099990,    0.099990
   172,    0.062501,    0.018610,    0.009241,    0.093697,    0.006134,    0.000000,    0.000000,    0.000000,    0.099831,    0.099831
   173,    0.062864,    0.018610,    0.009255,    0.093555,    0.006168,    0.000000,    0.000000,    0.000000,    0.099724,    0.099724
   174,    0.063227,    0.018610,    0.009262,    0.093482,    0.006202,    0.000000,    0.000000,    0.000000,    0.099684,    0.099684
   175,    0.063591,    0.018610,    0.009264,    0.093462,    0.006236,    0.000000,    0.000000,    0.000000,    0.099698,    0.099698
   176,    0.063954,    0.018610,    0.009263,    0.093470,    0.006270,    0.000000,    0.000000,    0.000000,    0.099740,    0.099740
   177,    0.064318,    0.018610,    0.009263,    0.093473,    0.006304,    0.000000,    0.000000,    0.000000,    0.099777,    0.099777
   178,    0.064681,    0.018610,    0.009267,    0.093439,    0.006338,    0.000000,    0.000000,    0.000000,    0.099777,    0.099777
   179,    0.065044,    0.018610,    0.009274,    0.093363,    0.006372,    0.000000,    0.000000,    0.000000,    0.099735,    0.099735
   180,    0.065408,    0.018610,    0.009286,    0.093243,    0.006406,    0.000000,    0.000000,    0.000000,    0.099649,    0.099649
   181,    0.065771,    0.018610,    0.009301,    0.093099,    0.006440,    0.000000,    0.000000,    0.000000,    0.099538,    0.099538
   182,    0.066134,    0.018610,    0.009315,    0.092956,    0.006473,    0.000000,    0.000000,    0.000000,    0.099430,    0.099430
   183,    0.066498,    0.018610,    0.009329,    0.092817,    0.006507,    0.000000,    0.000000,    0.000000,    0.099324,    0.099324
   184,    0.066861,    0.018610,    0.009341,    0.092695,    0.006541,    0.000000,    0.000000,    0.000000,    0.099236,    0.099236
   185,    0.067225,    0.018610,    0.009348,    0.092622,    0.006574,    0.000000,    0.000000,    0.000000,    0.099197,    0.099197
   186,    0.067588,    0.018610,    0.009345,    0.092655,    0.006608,    0.000000,    0.000000,    0.000000,    0.099264,    0.099264
   187,    0.067951,    0.018610,    0.009339,    0.092717,    0.006642,    0.000000,    0.000000,    0.000000,    0.099359,    0.099359
   188,    0.068315,    0.018610,    0.009328,    0.092828,    0.006676,    0.000000,    0.000000,    0.000000,    0.099504,    0.099504
   189,    0.068678,    0.018610,    0.009312,    0.092982,    0.006709,    0.000000,    0.000000,    0.000000,    0.099691,    0.099691
   190,    0.069041,    0.018610,    0.009298,    0.093123,    0.006743,    0.000000,    0.000000,    0.000000,    0.099866,    0.099866
   191,    0.069405,    0.018610,    0.009276,    0.093344,    0.006777,    0.000000,    0.000000,    0.000000,    0.100121,    0.100121
   192,    0.069768,    0.018610,    0.009250,    0.093609,    0.006811,    0.000000,    0.000000,    0.000000,    0.100420,    0.100420
   193,    0.070132,    0.018610,    0.009223,    0.093875,    0.006845,    0.000000,    0.000000,    0.000000,    0.100720,    0.100720
   194,    0.070495,    0.018610,    0.009200,    0.094107,    0.006879,    0.000000,    0.000000,    0.000000,    0.100987,    0.100987
   195,    0.070858,    0.018610,    0.009181,    0.094298,    0.006914,    0.000000,    0.000000,    0.000000,    0.101212,    0.101212
   196,    0.071222,    0.018610,    0.009165,    0.094455,    0.006948,    0.000000,    0.000000,    0.000000,    0.101403,    0.101403
   197,    0.071585,    0.018610,    0.009153,    0.094580,    0.006982,    0.000000,    0.000000,    0.000000,    0.101562,    0.101562
   198,    0.071948,    0.018610,    0.009144,    0.094663,    0.007017,    0.000000,    0.000000,    0.000000,    0.101680,    0.101680
   199,    0.072312,    0.018610,    0.009138,    0.094724,    0.007051,    0.000000,    0.000000,    0.000000,    0.101775,    0.101775
   200,    0.072675,    0.018610,    0.009132,    0.094788,    0.007086,    0.000000,    0.000000,    0.000000,    0.101874,    0.101874
   201,    0.073039,    0.018610,    0.009125,    0.094860,    0.007120,    0.000000,    0.000000,    0.000000,    0.101980,    0.101980
   202,    0.073402,    0.018610,    0.009117,    0.094934,    0.007155,    0.000000,    0.000000,    0.000000,    0.102089,    0.102089
   203,    0.073765,    0.018610,    0.009107,    0.095033,    0.007189,    0.000000,    0.000000,    0.000000,    0.102222,    0.102222
   204,    0.074129,    0.018610,    0.009091,    0.095196,    0.007224,    0.000000,    0.000000,    0.000000,    0.102420,    0.102420
   205,    0.074492,    0.018610,    0.009067,    0.095435,    0.007258,    0.000000,    0.000000,    0.000000,    0.102694,    0.102694
   206,    0.074855,    0.018610,    0.009037,    0.095734,    0.007293,    0.000000,    0.000000,    0.000000,    0.103027,    0.103027
   207,    0.075219,    0.018610,    0.009051,    0.095590,    0.007328,    0.000000,    0.000000,    0.000000,    0.102918,    0.102918
   208,    0.075582,    0.018610,    0.009013,    0.095978,    0.007363,    0.000000,    0.000000,    0.000000,    0.103341,    0.103341
   209,    0.075946,    0.018610,    0.008976,    0.096349,    0.007398,    0.000000,    0.000000,    0.000000,    0.103747,    0.103747
   210,    0.076309,    0.018610,    0.008941,    0.096697,    0.007433,    0.000000,    0.000000,    0.000000,    0.104130,    0.104130
   211,    0.076672,    0.018610,    0.008910,    0.097005,    0.007468,    0.000000,    0.000000,    0.000000,    0.104473,    0.104473
   212,    0.077036,    0.018610,    0.008885,    0.097250,    0.007504,    0.000000,    0.000000,    0.000000,    0.104754,    0.104754
   213,    0.077399,    0.018610,    0.008869,    0.097417,    0.007539,    0.000000,    0.000000,    0.000000,    0.104956,    0.104956
   214,    0.077762,    0.018610,    0.008859,    0.097518,    0.007574,    0.000000,    0.000000,    0.000000,    0.105092,    0.105092
   215,    0.078126,    0.018610,    0.008855,    0.097550,    0.007610,    0.000000,    0.000000,    0.000000,    0.105160,    0.105160
   216,    0.078489,    0.018610,    0.008857,    0.097536,    0.007645,    0.000000,    0.000000,    0.000000,    0.105181,    0.105181
   217,    0.078853,    0.018610,    0.008860,    0.097501,    0.007681,    0.000000,    0.000000,    0.000000,    0.105182,    0.105182
   218,    0.079216,    0.018610,    0.008865,    0.097455,    0.007716,    0.000000,    0.000000,    0.000000,    0.105171,    0.105171
   219,    0.079579,    0.018610,    0.008869,    0.097415,    0.007752,    0.000000,    0.000000,    0.000000,    0.105166,    0.105166
   220,    0.079943,    0.018610,    0.008870,    0.097403,    0.007787,    0.000000,    0.000000,    0.000000,    0.105190,    0.105190
