|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300814   |   4.504214   |   4.504214   |  -0.000000   |   0.222014   |
|      1       |   0.000000   |  28.300818   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      2       |   0.000000   |  190.499663  |  30.318963   |  30.318963   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.499667  |  30.318964   |  30.318964   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.756173  |  41.023169   |  41.023169   |  -0.000000   |   0.024376   |
|      5       |   0.000000   |  257.756186  |  41.023171   |  41.023171   |  -0.000000   |   0.024376   |
|      6       |   0.000000   |  553.337039  |  88.066325   |  88.066325   |  -0.000000   |   0.011355   |
|      7       |   0.000000   |  553.337041  |  88.066325   |  88.066325   |  -0.000000   |   0.011355   |
|      8       |   0.000000   |  684.528280  |  108.946059  |  108.946059  |  -0.000000   |   0.009179   |
|      9       |   0.000000   |  684.528290  |  108.946061  |  108.946061  |  -0.000000   |   0.009179   |
|      10      |   0.000000   | 1038.144218  |  165.225784  |  165.225784  |  -0.000000   |   0.006052   |
|      11      |   0.000000   | 1038.144228  |  165.225785  |  165.225785  |  -0.000000   |   0.006052   |
|      12      |   0.000000   | 1099.865879  |  175.049091  |  175.049091  |  -0.000000   |   0.005713   |
|      13      |   0.000000   | 1099.865882  |  175.049092  |  175.049092  |  -0.000000   |   0.005713   |
|      14      |   0.000000   | 1800.488519  |  286.556648  |  286.556648  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.488521  |  286.556648  |  286.556648  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1944.395155  |  309.460100  |  309.460100  |  -0.000000   |   0.003231   |
|      17      |   0.000000   | 1944.395157  |  309.460101  |  309.460101  |  -0.000000   |   0.003231   |
|      18      |   0.000000   | 2666.085860  |  424.320743  |  424.320743  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.085863  |  424.320744  |  424.320744  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
