|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.980973   |   4.453310   |   4.453310   |  -0.000000   |   0.224552   |
|      1       |   0.000000   |  27.992988   |   4.455222   |   4.455222   |  -0.000000   |   0.224456   |
|      2       |   0.000000   |  185.371991  |  29.502869   |  29.502869   |  -0.000000   |   0.033895   |
|      3       |   0.000000   |  185.384223  |  29.504816   |  29.504816   |  -0.000000   |   0.033893   |
|      4       |   0.000000   |  255.792359  |  40.710618   |  40.710618   |  -0.000000   |   0.024564   |
|      5       |   0.000000   |  255.819680  |  40.714967   |  40.714967   |  -0.000000   |   0.024561   |
|      6       |   0.000000   |  530.106293  |  84.369037   |  84.369037   |  -0.000000   |   0.011853   |
|      7       |   0.000000   |  530.119994  |  84.371218   |  84.371218   |  -0.000000   |   0.011852   |
|      8       |   0.000000   |  588.663208  |  93.688659   |  93.688659   |  -0.000000   |   0.010674   |
|      9       |   0.000000   |  588.764823  |  93.704832   |  93.704832   |  -0.000000   |   0.010672   |
|      10      |   0.000000   | 1047.391492  |  166.697533  |  166.697533  |  -0.000000   |   0.005999   |
|      11      |   0.000000   | 1047.404954  |  166.699676  |  166.699676  |  -0.000000   |   0.005999   |
|      12      |   0.000000   | 1154.191511  |  183.695284  |  183.695284  |  -0.000000   |   0.005444   |
|      13      |   0.000000   | 1154.319137  |  183.715597  |  183.715597  |  -0.000000   |   0.005443   |
|      14      |   0.000000   | 1726.055383  |  274.710246  |  274.710246  |  -0.000000   |   0.003640   |
|      15      |   0.000000   | 1726.069093  |  274.712428  |  274.712428  |  -0.000000   |   0.003640   |
|      16      |   0.000000   | 1961.728190  |  312.218738  |  312.218738  |  -0.000000   |   0.003203   |
|      17      |   0.000000   | 1961.839755  |  312.236495  |  312.236495  |  -0.000000   |   0.003203   |
|      18      |   0.000000   | 2554.942435  |  406.631718  |  406.631718  |  -0.000000   |   0.002459   |
|      19      |   0.000000   | 2554.956838  |  406.634010  |  406.634010  |  -0.000000   |   0.002459   |
|==============|==============|==============|==============|==============|==============|==============|
