|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300819   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      1       |   0.000000   |  28.300819   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      2       |   0.000000   |  190.499764  |  30.318979   |  30.318979   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.499765  |  30.318979   |  30.318979   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.759144  |  41.023642   |  41.023642   |  -0.000000   |   0.024376   |
|      5       |   0.000000   |  257.759148  |  41.023642   |  41.023642   |  -0.000000   |   0.024376   |
|      6       |   0.000000   |  553.337933  |  88.066467   |  88.066467   |  -0.000000   |   0.011355   |
|      7       |   0.000000   |  553.337934  |  88.066467   |  88.066467   |  -0.000000   |   0.011355   |
|      8       |   0.000000   |  684.663928  |  108.967648  |  108.967648  |  -0.000000   |   0.009177   |
|      9       |   0.000000   |  684.663931  |  108.967649  |  108.967649  |  -0.000000   |   0.009177   |
|      10      |   0.000000   | 1037.994440  |  165.201946  |  165.201946  |  -0.000000   |   0.006053   |
|      11      |   0.000000   | 1037.994442  |  165.201946  |  165.201946  |  -0.000000   |   0.006053   |
|      12      |   0.000000   | 1099.852193  |  175.046913  |  175.046913  |  -0.000000   |   0.005713   |
|      13      |   0.000000   | 1099.852194  |  175.046913  |  175.046913  |  -0.000000   |   0.005713   |
|      14      |   0.000000   | 1800.487793  |  286.556532  |  286.556532  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.487793  |  286.556532  |  286.556532  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1944.327364  |  309.449311  |  309.449311  |  -0.000000   |   0.003232   |
|      17      |   0.000000   | 1944.327365  |  309.449311  |  309.449311  |  -0.000000   |   0.003232   |
|      18      |   0.000000   | 2666.086254  |  424.320806  |  424.320806  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.086255  |  424.320806  |  424.320806  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
