|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  25.362757   |   4.036608   |   4.036608   |  -0.000000   |   0.247733   |
|      1       |   0.000000   |  26.303676   |   4.186360   |   4.186360   |  -0.000000   |   0.238871   |
|      2       |   0.000000   |  64.935500   |  10.334806   |  10.334806   |  -0.000000   |   0.096760   |
|      3       |   0.000000   |  65.681659   |  10.453561   |  10.453561   |  -0.000000   |   0.095661   |
|      4       |   0.000000   |  147.139099  |  23.417915   |  23.417915   |  -0.000000   |   0.042702   |
|      5       |   0.000000   |  147.710781  |  23.508901   |  23.508901   |  -0.000000   |   0.042537   |
|      6       |   0.000000   |  324.693006  |  51.676497   |  51.676497   |  -0.000000   |   0.019351   |
|      7       |   0.000000   |  325.225182  |  51.761195   |  51.761195   |  -0.000000   |   0.019319   |
|      8       |   0.000000   |  416.572651  |  66.299597   |  66.299597   |  -0.000000   |   0.015083   |
|      9       |   0.000000   |  417.229912  |  66.404203   |  66.404203   |  -0.000000   |   0.015059   |
|      10      |   0.000000   |  849.912219  |  135.267731  |  135.267731  |  -0.000000   |   0.007393   |
|      11      |   0.000000   |  850.145843  |  135.304913  |  135.304913  |  -0.000000   |   0.007391   |
|      12      |   0.000000   |  928.594110  |  147.790343  |  147.790343  |  -0.000000   |   0.006766   |
|      13      |   0.000000   |  929.217104  |  147.889495  |  147.889495  |  -0.000000   |   0.006762   |
|      14      |   0.000000   | 1601.111375  |  254.824790  |  254.824790  |  -0.000000   |   0.003924   |
|      15      |   0.000000   | 1601.700131  |  254.918493  |  254.918493  |  -0.000000   |   0.003923   |
|      16      |   0.000000   | 1925.835431  |  306.506228  |  306.506228  |  -0.000000   |   0.003263   |
|      17      |   0.000000   | 1925.915559  |  306.518981  |  306.518981  |  -0.000000   |   0.003262   |
|      18      |   0.000000   | 2430.284310  |  386.791761  |  386.791761  |  -0.000000   |   0.002585   |
|      19      |   0.000000   | 2430.840495  |  386.880281  |  386.880281  |  -0.000000   |   0.002585   |
|==============|==============|==============|==============|==============|==============|==============|
