|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965610   |   4.450865   |   4.450865   |  -0.000000   |   0.224675   |
|      1       |   0.000000   |  27.965615   |   4.450866   |   4.450866   |  -0.000000   |   0.224675   |
|      2       |   0.000000   |  185.538950  |  29.529441   |  29.529441   |  -0.000000   |   0.033865   |
|      3       |   0.000000   |  185.538955  |  29.529442   |  29.529442   |  -0.000000   |   0.033865   |
|      4       |   0.000000   |  261.046856  |  41.546898   |  41.546898   |  -0.000000   |   0.024069   |
|      5       |   0.000000   |  261.046875  |  41.546901   |  41.546901   |  -0.000000   |   0.024069   |
|      6       |   0.000000   |  531.345733  |  84.566300   |  84.566300   |  -0.000000   |   0.011825   |
|      7       |   0.000000   |  531.345739  |  84.566301   |  84.566301   |  -0.000000   |   0.011825   |
|      8       |   0.000000   |  714.086160  |  113.650342  |  113.650342  |  -0.000000   |   0.008799   |
|      9       |   0.000000   |  714.086171  |  113.650344  |  113.650344  |  -0.000000   |   0.008799   |
|      10      |   0.000000   | 1008.201160  |  160.460198  |  160.460198  |  -0.000000   |   0.006232   |
|      11      |   0.000000   | 1008.201176  |  160.460201  |  160.460201  |  -0.000000   |   0.006232   |
|      12      |   0.000000   | 1048.850701  |  166.929774  |  166.929774  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.850702  |  166.929774  |  166.929774  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.154862  |  274.885234  |  274.885234  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.154862  |  274.885234  |  274.885234  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1861.990876  |  296.345052  |  296.345052  |  -0.000000   |   0.003374   |
|      17      |   0.000000   | 1861.990878  |  296.345052  |  296.345052  |  -0.000000   |   0.003374   |
|      18      |   0.000000   | 2556.300206  |  406.847814  |  406.847814  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.300210  |  406.847814  |  406.847814  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
