#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
    33,1.491923e-03,0.000000e+00,2.130521e+02,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.971682e-02,0.000000e+00
    34,1.537133e-03,0.000000e+00,-3.719276e+02,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.586903e-02,0.000000e+00
    35,1.582343e-03,0.000000e+00,-6.561584e+02,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,7.497364e-03,0.000000e+00
    36,1.627552e-03,0.000000e+00,-1.942988e+02,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,2.652075e-02,0.000000e+00
    37,1.672762e-03,0.000000e+00,6.453229e+02,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.595542e-02,0.000000e+00
    38,1.717972e-03,0.000000e+00,9.124160e+02,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.937863e-02,0.000000e+00
    39,1.763182e-03,0.000000e+00,1.041939e+02,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.200746e-02,0.000000e+00
    40,1.808391e-03,0.000000e+00,-1.068258e+03,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.969877e-02,0.000000e+00
    41,1.853601e-03,0.000000e+00,-1.230459e+03,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.233969e-02,0.000000e+00
    42,1.898811e-03,0.000000e+00,1.151563e+02,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,5.696285e-02,0.000000e+00
    43,1.944021e-03,0.000000e+00,1.703285e+03,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.515549e-02,0.000000e+00
    44,1.989231e-03,0.000000e+00,1.597624e+03,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.942344e-02,0.000000e+00
    45,2.034440e-03,0.000000e+00,-5.587727e+02,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.196361e-02,0.000000e+00
    46,2.079650e-03,0.000000e+00,-2.634213e+03,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-8.868725e-03,0.000000e+00
    47,2.124860e-03,0.000000e+00,-1.974612e+03,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,9.503457e-02,0.000000e+00
    48,2.170070e-03,0.000000e+00,1.371155e+03,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.072088e-01,0.000000e+00
    49,2.215280e-03,0.000000e+00,3.961425e+03,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.448377e-02,0.000000e+00
    50,2.260489e-03,0.000000e+00,2.275343e+03,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.547412e-01,0.000000e+00
    51,2.305699e-03,0.000000e+00,-2.765717e+03,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.414443e-01,0.000000e+00
    52,2.350909e-03,0.000000e+00,-5.787655e+03,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,5.325012e-02,0.000000e+00
    53,2.396119e-03,0.000000e+00,-2.347576e+03,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,2.356562e-01,0.000000e+00
    54,2.441328e-03,0.000000e+00,5.017645e+03,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.720620e-01,0.000000e+00
    55,2.486538e-03,0.000000e+00,8.141881e+03,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.268100e-01,0.000000e+00
    56,2.531748e-03,0.000000e+00,1.937843e+03,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.519645e-01,0.000000e+00
    57,2.576958e-03,0.000000e+00,-8.432763e+03,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.005838e-01,0.000000e+00
    58,2.622168e-03,0.000000e+00,-1.090812e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,2.377425e-01,0.000000e+00
    59,2.667377e-03,0.000000e+00,-7.004586e+02,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,4.957042e-01,0.000000e+00
    60,2.712587e-03,0.000000e+00,1.316818e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.077617e-01,0.000000e+00
    61,2.757797e-03,0.000000e+00,1.386499e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.036798e-01,0.000000e+00
    62,2.803007e-03,0.000000e+00,-1.651066e+03,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-6.730030e-01,0.000000e+00
    63,2.848217e-03,0.000000e+00,-1.784898e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.250863e-01,0.000000e+00
    64,2.893426e-03,0.000000e+00,-1.639313e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,5.483681e-01,0.000000e+00
    65,2.938636e-03,0.000000e+00,5.629091e+03,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,7.820326e-01,0.000000e+00
    66,2.983846e-03,0.000000e+00,2.316832e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.233453e-01,0.000000e+00
    67,3.029056e-03,0.000000e+00,1.643544e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-7.689955e-01,0.000000e+00
    68,3.074265e-03,0.000000e+00,-1.101171e+04,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-8.795621e-01,0.000000e+00
    69,3.119475e-03,0.000000e+00,-2.768713e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,2.561948e-03,0.000000e+00
    70,3.164685e-03,0.000000e+00,-1.328263e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,9.223760e-01,0.000000e+00
    71,3.209895e-03,0.000000e+00,1.760714e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,8.110475e-01,0.000000e+00
    72,3.255105e-03,0.000000e+00,3.011452e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.732285e-01,0.000000e+00
    73,3.300314e-03,0.000000e+00,6.792202e+03,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.097267e+00,0.000000e+00
    74,3.345524e-03,0.000000e+00,-2.475945e+04,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-6.772557e-01,0.000000e+00
    75,3.390734e-03,0.000000e+00,-3.107836e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,5.877889e-01,0.000000e+00
    76,3.435944e-03,0.000000e+00,1.690235e+03,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.237703e+00,0.000000e+00
    77,3.481154e-03,0.000000e+00,3.154553e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.733009e-01,0.000000e+00
    78,3.526363e-03,0.000000e+00,2.941697e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-9.038851e-01,0.000000e+00
    79,3.571573e-03,0.000000e+00,-9.804697e+03,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.329991e+00,0.000000e+00
    80,3.616783e-03,0.000000e+00,-3.671086e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.667088e-01,0.000000e+00
    81,3.661993e-03,0.000000e+00,-2.306924e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.078630e+00,0.000000e+00
