#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
     0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     1,4.520979e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
     2,9.041957e-05,0.000000e+00,3.632434e-10,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.061299e-04,0.000000e+00
     3,1.356294e-04,0.000000e+00,1.443748e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-7.214481e-04,0.000000e+00
     4,1.808391e-04,0.000000e+00,2.616246e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.305996e-03,0.000000e+00
     5,2.260489e-04,0.000000e+00,1.627663e-09,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.542581e-03,0.000000e+00
     6,2.712587e-04,0.000000e+00,-6.627902e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.141401e-03,0.000000e+00
     7,3.164685e-04,0.000000e+00,-2.760029e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.635752e-04,0.000000e+00
     8,3.616783e-04,0.000000e+00,-6.255762e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.189460e-04,0.000000e+00
     9,4.068881e-04,0.000000e+00,-1.093796e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.076266e-03,0.000000e+00
    10,4.520979e-04,0.000000e+00,-1.655411e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.065438e-03,0.000000e+00
    11,4.973077e-04,0.000000e+00,-2.316274e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.131389e-03,0.000000e+00
    12,5.425174e-04,0.000000e+00,-3.136639e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.587009e-04,0.000000e+00
    13,5.877272e-04,0.000000e+00,-4.174501e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.941629e-04,0.000000e+00
    14,6.329370e-04,0.000000e+00,-5.412684e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.411293e-05,0.000000e+00
    15,6.781468e-04,0.000000e+00,-6.779169e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.838835e-03,0.000000e+00
    16,7.233566e-04,0.000000e+00,-8.227335e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.459938e-03,0.000000e+00
    17,7.685664e-04,0.000000e+00,-9.802131e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.717623e-03,0.000000e+00
    18,8.137762e-04,0.000000e+00,-1.162233e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.076248e-04,0.000000e+00
    19,8.589859e-04,0.000000e+00,-1.374812e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.034682e-03,0.000000e+00
    20,9.041957e-04,0.000000e+00,-1.608704e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.708211e-04,0.000000e+00
    21,9.494055e-04,0.000000e+00,-1.848162e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.817060e-03,0.000000e+00
    22,9.946153e-04,0.000000e+00,-2.089083e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.980117e-03,0.000000e+00
    23,1.039825e-03,0.000000e+00,-2.347858e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.825403e-03,0.000000e+00
    24,1.085035e-03,0.000000e+00,-2.647106e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.180380e-03,0.000000e+00
    25,1.130245e-03,0.000000e+00,-2.987270e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.276547e-03,0.000000e+00
    26,1.175454e-03,0.000000e+00,-3.338345e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.013004e-04,0.000000e+00
    27,1.220664e-03,0.000000e+00,-3.668528e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-8.722042e-03,0.000000e+00
    28,1.265874e-03,0.000000e+00,-3.982024e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.018630e-02,0.000000e+00
    29,1.311084e-03,0.000000e+00,-4.323441e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.526000e-04,0.000000e+00
    30,1.356294e-03,0.000000e+00,-4.733958e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.061173e-02,0.000000e+00
    31,1.401503e-03,0.000000e+00,-5.198263e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.036668e-02,0.000000e+00
    32,1.446713e-03,0.000000e+00,-5.648399e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-4.638278e-03,0.000000e+00
    33,1.491923e-03,0.000000e+00,-6.035392e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.971682e-02,0.000000e+00
    34,1.537133e-03,0.000000e+00,-6.396290e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.586903e-02,0.000000e+00
    35,1.582343e-03,0.000000e+00,-6.832508e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.497364e-03,0.000000e+00
    36,1.627552e-03,0.000000e+00,-7.402238e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.652075e-02,0.000000e+00
    37,1.672762e-03,0.000000e+00,-8.036107e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.595542e-02,0.000000e+00
    38,1.717972e-03,0.000000e+00,-8.590138e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.937863e-02,0.000000e+00
    39,1.763182e-03,0.000000e+00,-9.007145e-06,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-4.200746e-02,0.000000e+00
    40,1.808391e-03,0.000000e+00,-9.412949e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.969877e-02,0.000000e+00
    41,1.853601e-03,0.000000e+00,-1.000790e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.233969e-02,0.000000e+00
    42,1.898811e-03,0.000000e+00,-1.083840e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.696285e-02,0.000000e+00
    43,1.944021e-03,0.000000e+00,-1.169487e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.515549e-02,0.000000e+00
    44,1.989231e-03,0.000000e+00,-1.229895e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-5.942344e-02,0.000000e+00
    45,2.034440e-03,0.000000e+00,-1.262792e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.196361e-02,0.000000e+00
    46,2.079650e-03,0.000000e+00,-1.300688e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.868725e-03,0.000000e+00
    47,2.124860e-03,0.000000e+00,-1.380412e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.503457e-02,0.000000e+00
