|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.127370   |   4.476610   |   4.476610   |  -0.000000   |   0.223383   |
|      1       |   0.000000   |  28.277822   |   4.500555   |   4.500555   |  -0.000000   |   0.222195   |
|      2       |   0.000000   |  125.345121  |  19.949296   |  19.949296   |  -0.000000   |   0.050127   |
|      3       |   0.000000   |  125.670971  |  20.001156   |  20.001156   |  -0.000000   |   0.049997   |
|      4       |   0.000000   |  182.515406  |  29.048229   |  29.048229   |  -0.000000   |   0.034426   |
|      5       |   0.000000   |  182.651305  |  29.069858   |  29.069858   |  -0.000000   |   0.034400   |
|      6       |   0.000000   |  335.327194  |  53.368981   |  53.368981   |  -0.000000   |   0.018737   |
|      7       |   0.000000   |  335.379272  |  53.377269   |  53.377269   |  -0.000000   |   0.018735   |
|      8       |   0.000000   |  515.749240  |  82.084041   |  82.084041   |  -0.000000   |   0.012183   |
|      9       |   0.000000   |  515.876628  |  82.104315   |  82.104315   |  -0.000000   |   0.012180   |
|      10      |   0.000000   | 1047.582049  |  166.727861  |  166.727861  |  -0.000000   |   0.005998   |
|      11      |   0.000000   | 1047.704577  |  166.747362  |  166.747362  |  -0.000000   |   0.005997   |
|      12      |   0.000000   | 1291.310557  |  205.518458  |  205.518458  |  -0.000000   |   0.004866   |
|      13      |   0.000000   | 1291.382138  |  205.529851  |  205.529851  |  -0.000000   |   0.004865   |
|      14      |   0.000000   | 1753.805569  |  279.126826  |  279.126826  |  -0.000000   |   0.003583   |
|      15      |   0.000000   | 1753.924240  |  279.145713  |  279.145713  |  -0.000000   |   0.003582   |
|      16      |   0.000000   | 2290.940933  |  364.614574  |  364.614574  |  -0.000000   |   0.002743   |
|      17      |   0.000000   | 2290.945720  |  364.615336  |  364.615336  |  -0.000000   |   0.002743   |
|      18      |   0.000000   | 2619.908259  |  416.971350  |  416.971350  |  -0.000000   |   0.002398   |
|      19      |   0.000000   | 2620.020411  |  416.989199  |  416.989199  |  -0.000000   |   0.002398   |
|==============|==============|==============|==============|==============|==============|==============|
