|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -1.550897   | -356.604470  |  56.755901   |  56.755364   |   0.004349   |   0.017619   |
|      1       |  -1.550897   |  356.604470  |  56.755901   |  56.755364   |   0.004349   |   0.017619   |
|      2       |  -4.522246   | -190.153008  |  30.272348   |  30.263791   |   0.023775   |   0.033043   |
|      3       |  -4.522246   |  190.153008  |  30.272348   |  30.263791   |   0.023775   |   0.033043   |
|      4       |  -5.364446   | 1069.607995  |  170.235541  |  170.233400  |   0.005015   |   0.005874   |
|      5       |  -5.364446   | -1069.607995 |  170.235541  |  170.233400  |   0.005015   |   0.005874   |
|      6       |  -5.486287   | -1769.675235 |  281.653915  |  281.652561  |   0.003100   |   0.003550   |
|      7       |  -5.486287   | 1769.675235  |  281.653915  |  281.652561  |   0.003100   |   0.003550   |
|      8       |  -6.014559   | -166.257553  |  26.478021   |  26.460711   |   0.036153   |   0.037792   |
|      9       |  -6.014559   |  166.257553  |  26.478021   |  26.460711   |   0.036153   |   0.037792   |
|      10      |  -6.222406   |  538.268213  |  85.673771   |  85.668047   |   0.011559   |   0.011673   |
|      11      |  -6.222406   | -538.268213  |  85.673771   |  85.668047   |   0.011559   |   0.011673   |
|      12      |  -7.747381   |  31.584110   |   5.175786   |   5.026767   |   0.238231   |   0.198935   |
|      13      |  -7.747381   |  -31.584110  |   5.175786   |   5.026767   |   0.238231   |   0.198935   |
|      14      |  -12.315448  | -1352.999720 |  215.345514  |  215.336593  |   0.009102   |   0.004644   |
|      15      |  -12.315448  | 1352.999720  |  215.345514  |  215.336593  |   0.009102   |   0.004644   |
|      16      |  -79.131302  |   0.000000   |  12.594138   |   0.000000   |   1.000000   |     inf      |
|      17      | -133.055925  |  -0.000000   |  21.176508   |   0.000000   |   1.000000   |     inf      |
|      18      | -163.216792  | -172.463331  |  37.791616   |  27.448392   |   0.687368   |   0.036432   |
|      19      | -163.216792  |  172.463331  |  37.791616   |  27.448392   |   0.687368   |   0.036432   |
|      20      | -178.824773  |   0.000000   |  28.460847   |   0.000000   |   1.000000   |     inf      |
|      21      | -216.762627  | -108.261089  |  38.562326   |  17.230287   |   0.894626   |   0.058037   |
|      22      | -216.762627  |  108.261089  |  38.562326   |  17.230287   |   0.894626   |   0.058037   |
|      23      | -253.495653  |  -57.255855  |  41.361390   |   9.112552   |   0.975429   |   0.109739   |
|      24      | -253.495653  |  57.255855   |  41.361390   |   9.112552   |   0.975429   |   0.109739   |
|      25      | -260.387481  |  185.896661  |  50.919437   |  29.586373   |   0.813873   |   0.033799   |
|      26      | -260.387481  | -185.896661  |  50.919437   |  29.586373   |   0.813873   |   0.033799   |
|      27      | -295.722111  |   0.000000   |  47.065636   |   0.000000   |   1.000000   |     inf      |
|      28      | -416.310918  |  -0.000000   |  66.257940   |   0.000000   |   1.000000   |     inf      |
|      29      | -431.371708  |  -21.734862  |  68.742031   |   3.459211   |   0.998733   |   0.289083   |
|      30      | -431.371708  |  21.734862   |  68.742031   |   3.459211   |   0.998733   |   0.289083   |
|      31      | -581.667760  |   0.000000   |  92.575299   |   0.000000   |   1.000000   |     inf      |
|      32      | -665.303609  |  -0.000000   |  105.886358  |   0.000000   |   1.000000   |     inf      |
|      33      | -772.903742  |   0.000000   |  123.011451  |   0.000000   |   1.000000   |     inf      |
|      34      | -963.993791  |   0.000000   |  153.424377  |   0.000000   |   1.000000   |     inf      |
|      35      | -1291.919670 |  105.774787  |  206.303409  |  16.834580   |   0.996665   |   0.059402   |
|      36      | -1291.919670 | -105.774787  |  206.303409  |  16.834580   |   0.996665   |   0.059402   |
|      37      | -1617.659853 |   0.000000   |  257.458562  |   0.000000   |   1.000000   |     inf      |
|      38      | -1854.937400 |  -0.000000   |  295.222456  |   0.000000   |   1.000000   |     inf      |
|      39      | -2564.100615 |   0.000000   |  408.089287  |   0.000000   |   1.000000   |     inf      |
|      40      | -4952.489333 |  -0.000000   |  788.213158  |   0.000000   |   1.000000   |     inf      |
|      41      | -6541.010372 |  -0.000000   | 1041.034134  |   0.000000   |   1.000000   |     inf      |
|      42      | -7995.316289 |   0.000000   | 1272.494109  |   0.000000   |   1.000000   |     inf      |
|      43      |-11645.668201 | 14168.180235 | 2918.916057  | 2254.935919  |   0.634984   |   0.000443   |
|      44      |-11645.668201 |-14168.180235 | 2918.916057  | 2254.935919  |   0.634984   |   0.000443   |
|      45      |-12173.846361 |   0.000000   | 1937.527825  |   0.000000   |   1.000000   |     inf      |
|      46      |-12337.980637 |-24630.086404 | 4384.327052  | 3920.000000  |   0.447880   |   0.000255   |
|      47      |-12875.149170 |   0.000000   | 2049.143633  |   0.000000   |   1.000000   |     inf      |
