|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.503948   |   4.377389   |   4.377389   |  -0.000000   |   0.228447   |
|      1       |   0.000000   |  27.787850   |   4.422574   |   4.422574   |  -0.000000   |   0.226113   |
|      2       |   0.000000   |  99.008917   |  15.757759   |  15.757759   |  -0.000000   |   0.063461   |
|      3       |   0.000000   |  99.464708   |  15.830300   |  15.830300   |  -0.000000   |   0.063170   |
|      4       |   0.000000   |  171.900403  |  27.358799   |  27.358799   |  -0.000000   |   0.036551   |
|      5       |   0.000000   |  172.154531  |  27.399245   |  27.399245   |  -0.000000   |   0.036497   |
|      6       |   0.000000   |  334.392369  |  53.220198   |  53.220198   |  -0.000000   |   0.018790   |
|      7       |   0.000000   |  334.526914  |  53.241612   |  53.241612   |  -0.000000   |   0.018782   |
|      8       |   0.000000   |  473.793177  |  75.406526   |  75.406526   |  -0.000000   |   0.013261   |
|      9       |   0.000000   |  474.041227  |  75.446004   |  75.446004   |  -0.000000   |   0.013255   |
|      10      |   0.000000   |  982.043494  |  156.297076  |  156.297076  |  -0.000000   |   0.006398   |
|      11      |   0.000000   |  982.287799  |  156.335959  |  156.335959  |  -0.000000   |   0.006396   |
|      12      |   0.000000   | 1149.183753  |  182.898275  |  182.898275  |  -0.000000   |   0.005468   |
|      13      |   0.000000   | 1149.432826  |  182.937916  |  182.937916  |  -0.000000   |   0.005466   |
|      14      |   0.000000   | 1656.062778  |  263.570577  |  263.570577  |  -0.000000   |   0.003794   |
|      15      |   0.000000   | 1656.300579  |  263.608424  |  263.608424  |  -0.000000   |   0.003794   |
|      16      |   0.000000   | 2102.953766  |  334.695487  |  334.695487  |  -0.000000   |   0.002988   |
|      17      |   0.000000   | 2103.016109  |  334.705409  |  334.705409  |  -0.000000   |   0.002988   |
|      18      |   0.000000   | 2484.454538  |  395.413221  |  395.413221  |  -0.000000   |   0.002529   |
|      19      |   0.000000   | 2484.683396  |  395.449644  |  395.449644  |  -0.000000   |   0.002529   |
|==============|==============|==============|==============|==============|==============|==============|
