|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965351   |   4.450824   |   4.450824   |  -0.000000   |   0.224678   |
|      1       |   0.000000   |  27.965464   |   4.450842   |   4.450842   |  -0.000000   |   0.224677   |
|      2       |   0.000000   |  185.531000  |  29.528176   |  29.528176   |  -0.000000   |   0.033866   |
|      3       |   0.000000   |  185.531113  |  29.528194   |  29.528194   |  -0.000000   |   0.033866   |
|      4       |   0.000000   |  260.858071  |  41.516851   |  41.516851   |  -0.000000   |   0.024087   |
|      5       |   0.000000   |  260.858591  |  41.516934   |  41.516934   |  -0.000000   |   0.024087   |
|      6       |   0.000000   |  531.292301  |  84.557796   |  84.557796   |  -0.000000   |   0.011826   |
|      7       |   0.000000   |  531.292404  |  84.557812   |  84.557812   |  -0.000000   |   0.011826   |
|      8       |   0.000000   |  706.083938  |  112.376749  |  112.376749  |  -0.000000   |   0.008899   |
|      9       |   0.000000   |  706.084271  |  112.376802  |  112.376802  |  -0.000000   |   0.008899   |
|      10      |   0.000000   | 1017.586995  |  161.954000  |  161.954000  |  -0.000000   |   0.006175   |
|      11      |   0.000000   | 1017.587358  |  161.954058  |  161.954058  |  -0.000000   |   0.006175   |
|      12      |   0.000000   | 1048.722326  |  166.909342  |  166.909342  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.722408  |  166.909355  |  166.909355  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.148576  |  274.884233  |  274.884233  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.148639  |  274.884243  |  274.884243  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1865.617149  |  296.922191  |  296.922191  |  -0.000000   |   0.003368   |
|      17      |   0.000000   | 1865.617231  |  296.922204  |  296.922204  |  -0.000000   |   0.003368   |
|      18      |   0.000000   | 2556.252597  |  406.840237  |  406.840237  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.252683  |  406.840250  |  406.840250  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
