|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.990545   |   4.454834   |   4.454834   |  -0.000000   |   0.224475   |
|      1       |   0.000000   |  28.017177   |   4.459072   |   4.459072   |  -0.000000   |   0.224262   |
|      2       |   0.000000   |  184.558078  |  29.373330   |  29.373330   |  -0.000000   |   0.034044   |
|      3       |   0.000000   |  184.586931  |  29.377923   |  29.377923   |  -0.000000   |   0.034039   |
|      4       |   0.000000   |  230.820628  |  36.736244   |  36.736244   |  -0.000000   |   0.027221   |
|      5       |   0.000000   |  230.949802  |  36.756803   |  36.756803   |  -0.000000   |   0.027206   |
|      6       |   0.000000   |  434.371781  |  69.132416   |  69.132416   |  -0.000000   |   0.014465   |
|      7       |   0.000000   |  434.466321  |  69.147463   |  69.147463   |  -0.000000   |   0.014462   |
|      8       |   0.000000   |  527.012420  |  83.876632   |  83.876632   |  -0.000000   |   0.011922   |
|      9       |   0.000000   |  527.043509  |  83.881580   |  83.881580   |  -0.000000   |   0.011922   |
|      10      |   0.000000   | 1042.342923  |  165.894029  |  165.894029  |  -0.000000   |   0.006028   |
|      11      |   0.000000   | 1042.374469  |  165.899049  |  165.899049  |  -0.000000   |   0.006028   |
|      12      |   0.000000   | 1301.078390  |  207.073057  |  207.073057  |  -0.000000   |   0.004829   |
|      13      |   0.000000   | 1301.172485  |  207.088033  |  207.088033  |  -0.000000   |   0.004829   |
|      14      |   0.000000   | 1720.348520  |  273.801971  |  273.801971  |  -0.000000   |   0.003652   |
|      15      |   0.000000   | 1720.380670  |  273.807088  |  273.807088  |  -0.000000   |   0.003652   |
|      16      |   0.000000   | 2240.355423  |  356.563640  |  356.563640  |  -0.000000   |   0.002805   |
|      17      |   0.000000   | 2240.569922  |  356.597778  |  356.597778  |  -0.000000   |   0.002804   |
|      18      |   0.000000   | 2549.102887  |  405.702325  |  405.702325  |  -0.000000   |   0.002465   |
|      19      |   0.000000   | 2549.135458  |  405.707509  |  405.707509  |  -0.000000   |   0.002465   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.928362   |   4.444937   |   4.444937   |  -0.000000   |   0.224975   |
|      1       |   0.000000   |  27.944045   |   4.447433   |   4.447433   |  -0.000000   |   0.224849   |
|      2       |   0.000000   |  184.837085  |  29.417736   |  29.417736   |  -0.000000   |   0.033993   |
|      3       |   0.000000   |  184.854309  |  29.420477   |  29.420477   |  -0.000000   |   0.033990   |
|      4       |   0.000000   |  241.311317  |  38.405889   |  38.405889   |  -0.000000   |   0.026038   |
|      5       |   0.000000   |  241.389768  |  38.418375   |  38.418375   |  -0.000000   |   0.026029   |
|      6       |   0.000000   |  468.644423  |  74.587076   |  74.587076   |  -0.000000   |   0.013407   |
|      7       |   0.000000   |  468.648780  |  74.587770   |  74.587770   |  -0.000000   |   0.013407   |
|      8       |   0.000000   |  528.752831  |  84.153627   |  84.153627   |  -0.000000   |   0.011883   |
|      9       |   0.000000   |  528.767484  |  84.155959   |  84.155959   |  -0.000000   |   0.011883   |
|      10      |   0.000000   | 1044.141138  |  166.180223  |  166.180223  |  -0.000000   |   0.006018   |
|      11      |   0.000000   | 1044.155887  |  166.182571  |  166.182571  |  -0.000000   |   0.006017   |
|      12      |   0.000000   | 1270.049535  |  202.134661  |  202.134661  |  -0.000000   |   0.004947   |
|      13      |   0.000000   | 1270.051672  |  202.135002  |  202.135002  |  -0.000000   |   0.004947   |
|      14      |   0.000000   | 1722.408443  |  274.129818  |  274.129818  |  -0.000000   |   0.003648   |
|      15      |   0.000000   | 1722.423060  |  274.132144  |  274.132144  |  -0.000000   |   0.003648   |
|      16      |   0.000000   | 2166.491415  |  344.807818  |  344.807818  |  -0.000000   |   0.002900   |
|      17      |   0.000000   | 2166.493029  |  344.808075  |  344.808075  |  -0.000000   |   0.002900   |
|      18      |   0.000000   | 2551.147848  |  406.027791  |  406.027791  |  -0.000000   |   0.002463   |
|      19      |   0.000000   | 2551.163247  |  406.030241  |  406.030241  |  -0.000000   |   0.002463   |
|==============|==============|==============|==============|==============|==============|==============|
