|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.518250   | -215.049332  |  34.226264   |  34.226164   |   0.002410   |   0.029217   |
|      1       |  -0.518250   |  215.049332  |  34.226264   |  34.226164   |   0.002410   |   0.029217   |
|      2       |  -0.815727   |  652.694457  |  103.879630  |  103.879549  |   0.001250   |   0.009627   |
|      3       |  -0.815727   | -652.694457  |  103.879630  |  103.879549  |   0.001250   |   0.009627   |
|      4       |  -8.982387   | 1752.803227  |  278.970961  |  278.967298  |   0.005125   |   0.003585   |
|      5       |  -8.982387   | -1752.803227 |  278.970961  |  278.967298  |   0.005125   |   0.003585   |
|      6       |  -9.726031   | -1086.332933 |  172.902185  |  172.895256  |   0.008953   |   0.005784   |
|      7       |  -9.726031   | 1086.332933  |  172.902185  |  172.895256  |   0.008953   |   0.005784   |
|      8       |  -11.115600  |  551.651836  |  87.815938   |  87.798117   |   0.020146   |   0.011390   |
|      9       |  -11.115600  | -551.651836  |  87.815938   |  87.798117   |   0.020146   |   0.011390   |
|      10      |  -12.748456  | -139.138600  |  22.237354   |  22.144596   |   0.091242   |   0.045158   |
|      11      |  -12.748456  |  139.138600  |  22.237354   |  22.144596   |   0.091242   |   0.045158   |
|      12      |  -19.058557  | 1021.042311  |  162.532238  |  162.503931  |   0.018663   |   0.006154   |
|      13      |  -19.058557  | -1021.042311 |  162.532238  |  162.503931  |   0.018663   |   0.006154   |
|      14      |  -24.470524  |   0.000000   |   3.894605   |   0.000000   |   1.000000   |     inf      |
|      15      |  -40.741876  |  -0.000000   |   6.484271   |   0.000000   |   1.000000   |     inf      |
|      16      | -275.814638  |  -0.000000   |  43.897263   |   0.000000   |   1.000000   |     inf      |
|      17      | -479.544443  |  -91.539762  |  77.699958   |  14.569006   |   0.982264   |   0.068639   |
|      18      | -479.544443  |  91.539762   |  77.699958   |  14.569006   |   0.982264   |   0.068639   |
|      19      | -491.030018  | -782.260959  |  146.995999  |  124.500698  |   0.531646   |   0.008032   |
|      20      | -491.030018  |  782.260959  |  146.995999  |  124.500698  |   0.531646   |   0.008032   |
|      21      | -531.422810  |  521.908098  |  118.546212  |  83.064254   |   0.713465   |   0.012039   |
|      22      | -531.422810  | -521.908098  |  118.546212  |  83.064254   |   0.713465   |   0.012039   |
|      23      | -551.988753  | -425.871524  |  110.959436  |  67.779558   |   0.791746   |   0.014754   |
|      24      | -551.988753  |  425.871524  |  110.959436  |  67.779558   |   0.791746   |   0.014754   |
|      25      | -620.232959  |   0.000000   |  98.713141   |   0.000000   |   1.000000   |     inf      |
|      26      | -785.386848  |  -0.000000   |  124.998199  |   0.000000   |   1.000000   |     inf      |
|      27      | -1063.657343 |   0.000000   |  169.286324  |   0.000000   |   1.000000   |     inf      |
|      28      | -1265.357974 |   0.000000   |  201.387976  |   0.000000   |   1.000000   |     inf      |
|      29      | -1453.697323 |   0.000000   |  231.363115  |   0.000000   |   1.000000   |     inf      |
|      30      | -1678.717465 |  -0.000000   |  267.176183  |   0.000000   |   1.000000   |     inf      |
|      31      | -1915.231110 |  -0.000000   |  304.818498  |   0.000000   |   1.000000   |     inf      |
|      32      | -2168.297649 |   2.373743   |  345.095496  |   0.377793   |   0.999999   |   2.646953   |
|      33      | -2168.297649 |  -2.373743   |  345.095496  |   0.377793   |   0.999999   |   2.646953   |
|      34      | -2773.268990 |   0.000000   |  441.379468  |   0.000000   |   1.000000   |     inf      |
|      35      | -3516.311724 | -198.946115  |  560.533400  |  31.663258   |   0.998403   |   0.031582   |
|      36      | -3516.311724 |  198.946115  |  560.533400  |  31.663258   |   0.998403   |   0.031582   |
|      37      | -4165.765146 |   0.000000   |  663.002115  |   0.000000   |   1.000000   |     inf      |
|      38      | -4273.992738 |  200.351061  |  680.974038  |  31.886862   |   0.998903   |   0.031361   |
|      39      | -4273.992738 | -200.351061  |  680.974038  |  31.886862   |   0.998903   |   0.031361   |
|      40      | -6001.622500 | -6461.175548 | 1403.510752  | 1028.328027  |   0.680570   |   0.000972   |
|      41      | -6001.622500 | 6461.175548  | 1403.510752  | 1028.328027  |   0.680570   |   0.000972   |
|      42      | -6016.570496 | -6504.423377 | 1410.176061  | 1035.211132  |   0.679041   |   0.000966   |
|      43      | -6016.570496 | 6504.423377  | 1410.176061  | 1035.211132  |   0.679041   |   0.000966   |
|      44      | -6216.070894 | 6507.313268  | 1432.258875  | 1035.671073  |   0.690740   |   0.000966   |
|      45      | -6216.070894 | -6507.313268 | 1432.258875  | 1035.671073  |   0.690740   |   0.000966   |
|      46      | -6523.018731 | 6485.788921  | 1464.011218  | 1032.245367  |   0.709128   |   0.000969   |
|      47      | -6523.018731 | -6485.788921 | 1464.011218  | 1032.245367  |   0.709128   |   0.000969   |
