|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.653239   |  215.179232  |  34.246996   |  34.246838   |  -0.003036   |   0.029200   |
|      1       |   0.653239   | -215.179232  |  34.246996   |  34.246838   |  -0.003036   |   0.029200   |
|      2       |  -0.009128   | -714.000447  |  113.636701  |  113.636701  |   0.000013   |   0.008800   |
|      3       |  -0.009128   |  714.000447  |  113.636701  |  113.636701  |   0.000013   |   0.008800   |
|      4       |  -6.347346   | -1716.030262 |  273.116567  |  273.114699  |   0.003699   |   0.003661   |
|      5       |  -6.347346   | 1716.030262  |  273.116567  |  273.114699  |   0.003699   |   0.003661   |
|      6       |  -6.853647   | -1043.165309 |  166.028499  |  166.024915  |   0.006570   |   0.006023   |
|      7       |  -6.853647   | 1043.165309  |  166.028499  |  166.024915  |   0.006570   |   0.006023   |
|      8       |  -8.459131   | -529.418687  |  84.270356   |  84.259601   |   0.015976   |   0.011868   |
|      9       |  -8.459131   |  529.418687  |  84.270356   |  84.259601   |   0.015976   |   0.011868   |
|      10      |  -15.331406  |  -23.070689  |   4.408646   |   3.671814   |   0.553474   |   0.272345   |
|      11      |  -15.331406  |  23.070689   |   4.408646   |   3.671814   |   0.553474   |   0.272345   |
|      12      |  -17.761108  |  977.453702  |  155.592268  |  155.566588  |   0.018168   |   0.006428   |
|      13      |  -17.761108  | -977.453702  |  155.592268  |  155.566588  |   0.018168   |   0.006428   |
|      14      |  -20.947941  |  181.348484  |  29.054426   |  28.862508   |   0.114749   |   0.034647   |
|      15      |  -20.947941  | -181.348484  |  29.054426   |  28.862508   |   0.114749   |   0.034647   |
|      16      | -159.332633  |   0.000000   |  25.358576   |   0.000000   |   1.000000   |     inf      |
|      17      | -204.656141  |  -0.000000   |  32.572036   |   0.000000   |   1.000000   |     inf      |
|      18      | -211.273187  |  228.630344  |  49.545063   |  36.387649   |   0.678679   |   0.027482   |
|      19      | -211.273187  | -228.630344  |  49.545063   |  36.387649   |   0.678679   |   0.027482   |
|      20      | -233.332956  |  87.545028   |  39.663890   |  13.933224   |   0.936270   |   0.071771   |
|      21      | -233.332956  |  -87.545028  |  39.663890   |  13.933224   |   0.936270   |   0.071771   |
|      22      | -275.311471  |  -0.000000   |  43.817181   |   0.000000   |   1.000000   |     inf      |
|      23      | -331.115783  | -250.006889  |  66.033213   |  39.789832   |   0.798064   |   0.025132   |
|      24      | -331.115783  |  250.006889  |  66.033213   |  39.789832   |   0.798064   |   0.025132   |
|      25      | -446.078044  |   0.000000   |  70.995526   |   0.000000   |   1.000000   |     inf      |
|      26      | -616.876450  |  -0.000000   |  98.178936   |   0.000000   |   1.000000   |     inf      |
|      27      | -698.787935  |  -0.000000   |  111.215554  |   0.000000   |   1.000000   |     inf      |
|      28      | -913.265687  |  -0.000000   |  145.350748  |   0.000000   |   1.000000   |     inf      |
|      29      | -953.708465  |  -0.000000   |  151.787416  |   0.000000   |   1.000000   |     inf      |
|      30      | -1146.563490 |  26.061017   |  182.528379  |   4.147740   |   0.999742   |   0.241095   |
|      31      | -1146.563490 |  -26.061017  |  182.528379  |   4.147740   |   0.999742   |   0.241095   |
|      32      | -1303.624467 |   0.000000   |  207.478278  |   0.000000   |   1.000000   |     inf      |
|      33      | -1696.513807 |   0.000000   |  270.008558  |   0.000000   |   1.000000   |     inf      |
|      34      | -2117.474199 |  -0.000000   |  337.006486  |   0.000000   |   1.000000   |     inf      |
|      35      | -2373.819361 |   0.000000   |  377.805085  |   0.000000   |   1.000000   |     inf      |
|      36      | -3271.604920 |   0.000000   |  520.692095  |   0.000000   |   1.000000   |     inf      |
|      37      | -3401.948052 |  -0.000000   |  541.436849  |   0.000000   |   1.000000   |     inf      |
|      38      | -4387.100175 |   0.000000   |  698.228679  |   0.000000   |   1.000000   |     inf      |
|      39      | -4759.931904 |  -0.000000   |  757.566691  |   0.000000   |   1.000000   |     inf      |
|      40      | -7131.177003 |  -0.000000   | 1134.962070  |   0.000000   |   1.000000   |     inf      |
|      41      |-16130.498436 | 32169.908773 | 5727.579347  | 5120.000000  |   0.448226   |   0.000195   |
|      42      |-17128.627337 |  -0.000000   | 2726.105709  |   0.000000   |   1.000000   |     inf      |
|      43      |-17209.285284 | 31480.388986 | 5710.035745  | 5010.259518  |   0.479672   |   0.000200   |
|      44      |-17209.285284 |-31480.388986 | 5710.035745  | 5010.259518  |   0.479672   |   0.000200   |
|      45      |-17597.975409 |-24160.403787 | 4757.145907  | 3845.247690  |   0.588757   |   0.000260   |
|      46      |-17597.975409 | 24160.403787 | 4757.145907  | 3845.247690  |   0.588757   |   0.000260   |
|      47      |-18503.475384 |   0.000000   | 2944.919572  |   0.000000   |   1.000000   |     inf      |
