#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
    76,    0.021927,    0.011732,    0.803016,   -0.079128,   -0.141144,    0.000000,    0.000000,    0.000000,   -0.220273,   -0.220273
    77,    0.022215,    0.011732,    0.800063,   -0.078833,   -0.143419,    0.000000,    0.000000,    0.000000,   -0.222252,   -0.222252
    78,    0.022504,    0.011732,    0.796835,   -0.078510,   -0.145684,    0.000000,    0.000000,    0.000000,   -0.224194,   -0.224194
    79,    0.022792,    0.011732,    0.793285,   -0.078155,   -0.147939,    0.000000,    0.000000,    0.000000,   -0.226094,   -0.226094
    80,    0.023081,    0.011732,    0.788969,   -0.077724,   -0.150181,    0.000000,    0.000000,    0.000000,   -0.227905,   -0.227905
    81,    0.023369,    0.011732,    0.784236,   -0.077250,   -0.152410,    0.000000,    0.000000,    0.000000,   -0.229660,   -0.229660
    82,    0.023658,    0.011732,    0.779605,   -0.076787,   -0.154625,    0.000000,    0.000000,    0.000000,   -0.231413,   -0.231413
    83,    0.023946,    0.011732,    0.774665,   -0.076293,   -0.156826,    0.000000,    0.000000,    0.000000,   -0.233120,   -0.233120
    84,    0.024235,    0.011732,    0.769235,   -0.075750,   -0.159012,    0.000000,    0.000000,    0.000000,   -0.234762,   -0.234762
    85,    0.024523,    0.011732,    0.763214,   -0.075148,   -0.161180,    0.000000,    0.000000,    0.000000,   -0.236328,   -0.236328
    86,    0.024812,    0.011732,    0.756536,   -0.074480,   -0.163329,    0.000000,    0.000000,    0.000000,   -0.237809,   -0.237809
