|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965598   |   4.450863   |   4.450863   |  -0.000000   |   0.224676   |
|      1       |   0.000000   |  27.965609   |   4.450865   |   4.450865   |  -0.000000   |   0.224675   |
|      2       |   0.000000   |  185.538441  |  29.529360   |  29.529360   |  -0.000000   |   0.033865   |
|      3       |   0.000000   |  185.538451  |  29.529362   |  29.529362   |  -0.000000   |   0.033865   |
|      4       |   0.000000   |  261.036974  |  41.545325   |  41.545325   |  -0.000000   |   0.024070   |
|      5       |   0.000000   |  261.037022  |  41.545332   |  41.545332   |  -0.000000   |   0.024070   |
|      6       |   0.000000   |  531.341290  |  84.565593   |  84.565593   |  -0.000000   |   0.011825   |
|      7       |   0.000000   |  531.341302  |  84.565595   |  84.565595   |  -0.000000   |   0.011825   |
|      8       |   0.000000   |  713.617367  |  113.575731  |  113.575731  |  -0.000000   |   0.008805   |
|      9       |   0.000000   |  713.617396  |  113.575736  |  113.575736  |  -0.000000   |   0.008805   |
|      10      |   0.000000   | 1008.759853  |  160.549117  |  160.549117  |  -0.000000   |   0.006229   |
|      11      |   0.000000   | 1008.759892  |  160.549123  |  160.549123  |  -0.000000   |   0.006229   |
|      12      |   0.000000   | 1048.831815  |  166.926768  |  166.926768  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.831818  |  166.926768  |  166.926768  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.157429  |  274.885642  |  274.885642  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.157432  |  274.885643  |  274.885643  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1862.191601  |  296.376998  |  296.376998  |  -0.000000   |   0.003374   |
|      17      |   0.000000   | 1862.191609  |  296.377000  |  296.377000  |  -0.000000   |   0.003374   |
|      18      |   0.000000   | 2556.297715  |  406.847417  |  406.847417  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.297724  |  406.847419  |  406.847419  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
