|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.262117   | -629.952455  |  100.260056  |  100.260047  |   0.000416   |   0.009974   |
|      1       |  -0.262117   |  629.952455  |  100.260056  |  100.260047  |   0.000416   |   0.009974   |
|      2       |  -1.786344   |  250.636998  |  39.891130   |  39.890117   |   0.007127   |   0.025069   |
|      3       |  -1.786344   | -250.636998  |  39.891130   |  39.890117   |   0.007127   |   0.025069   |
|      4       |  -3.038674   |  28.410077   |   4.547394   |   4.521604   |   0.106351   |   0.221160   |
|      5       |  -3.038674   |  -28.410077  |   4.547394   |   4.521604   |   0.106351   |   0.221160   |
|      6       |  -3.432851   |  189.240357  |  30.123493   |  30.118538   |   0.018137   |   0.033202   |
|      7       |  -3.432851   | -189.240357  |  30.123493   |  30.118538   |   0.018137   |   0.033202   |
|      8       |  -3.564490   |  536.114949  |  85.327230   |  85.325344   |   0.006649   |   0.011720   |
|      9       |  -3.564490   | -536.114949  |  85.327230   |  85.325344   |   0.006649   |   0.011720   |
|      10      |  -4.619214   | -1428.232588 |  227.311465  |  227.310276  |   0.003234   |   0.004399   |
|      11      |  -4.619214   | 1428.232588  |  227.311465  |  227.310276  |   0.003234   |   0.004399   |
|      12      |  -5.929309   |  995.587270  |  158.455445  |  158.452635  |   0.005955   |   0.006311   |
|      13      |  -5.929309   | -995.587270  |  158.455445  |  158.452635  |   0.005955   |   0.006311   |
|      14      |  -6.532253   | -967.552887  |  153.994334  |  153.990825  |   0.006751   |   0.006494   |
|      15      |  -6.532253   |  967.552887  |  153.994334  |  153.990825  |   0.006751   |   0.006494   |
|      16      |  -90.136012  |  -0.000000   |  14.345592   |   0.000000   |   1.000000   |     inf      |
|      17      | -136.586940  |  26.963705   |  22.158023   |   4.291407   |   0.981066   |   0.233024   |
|      18      | -136.586940  |  -26.963705  |  22.158023   |   4.291407   |   0.981066   |   0.233024   |
|      19      | -138.714345  | -222.740370  |  41.762616   |  35.450231   |   0.528632   |   0.028209   |
|      20      | -138.714345  |  222.740370  |  41.762616   |  35.450231   |   0.528632   |   0.028209   |
|      21      | -151.148033  |  146.216578  |  33.469878   |  23.271091   |   0.718735   |   0.042972   |
|      22      | -151.148033  | -146.216578  |  33.469878   |  23.271091   |   0.718735   |   0.042972   |
|      23      | -156.436641  |  120.589085  |  31.436284   |  19.192349   |   0.792004   |   0.052104   |
|      24      | -156.436641  | -120.589085  |  31.436284   |  19.192349   |   0.792004   |   0.052104   |
|      25      | -176.814927  |   0.000000   |  28.140970   |   0.000000   |   1.000000   |     inf      |
|      26      | -222.599969  |  -0.000000   |  35.427885   |   0.000000   |   1.000000   |     inf      |
|      27      | -302.041221  |  -0.000000   |  48.071353   |   0.000000   |   1.000000   |     inf      |
|      28      | -359.804209  |   0.000000   |  57.264618   |   0.000000   |   1.000000   |     inf      |
|      29      | -411.428785  |  -0.000000   |  65.480925   |   0.000000   |   1.000000   |     inf      |
|      30      | -477.965529  |   0.000000   |  76.070577   |   0.000000   |   1.000000   |     inf      |
|      31      | -541.761246  |   0.000000   |  86.223980   |   0.000000   |   1.000000   |     inf      |
|      32      | -615.450851  |   5.435479   |  97.955865   |   0.865083   |   0.999961   |   1.155958   |
|      33      | -615.450851  |  -5.435479   |  97.955865   |   0.865083   |   0.999961   |   1.155958   |
|      34      | -786.913521  |   0.000000   |  125.241177  |   0.000000   |   1.000000   |     inf      |
|      35      | -998.150695  |  -53.133013  |  159.085531  |   8.456382   |   0.998586   |   0.118254   |
|      36      | -998.150695  |  53.133013   |  159.085531  |   8.456382   |   0.998586   |   0.118254   |
|      37      | -1188.949792 |   0.000000   |  189.227236  |   0.000000   |   1.000000   |     inf      |
|      38      | -1227.711425 |  -66.252129  |  195.680643  |  10.544354   |   0.998547   |   0.094837   |
|      39      | -1227.711425 |  66.252129   |  195.680643  |  10.544354   |   0.998547   |   0.094837   |
|      40      | -1699.604246 | -1845.355317 |  399.285174  |  293.697420  |   0.677462   |   0.003405   |
|      41      | -1699.604246 | 1845.355317  |  399.285174  |  293.697420  |   0.677462   |   0.003405   |
|      42      | -1723.535630 | 1838.707712  |  401.102701  |  292.639421  |   0.683888   |   0.003417   |
|      43      | -1723.535630 | -1838.707712 |  401.102701  |  292.639421  |   0.683888   |   0.003417   |
|      44      | -1830.663677 | 1823.811645  |  411.273693  |  290.268639  |   0.708431   |   0.003445   |
|      45      | -1830.663677 | -1823.811645 |  411.273693  |  290.268639  |   0.708431   |   0.003445   |
|      46      | -1871.351046 |   0.000000   |  297.834769  |   0.000000   |   1.000000   |     inf      |
|      47      | -1960.374083 |   0.000000   |  312.003226  |   0.000000   |   1.000000   |     inf      |
