|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -1.675491   |  129.118111  |  20.551516   |  20.549786   |   0.012975   |   0.048662   |
|      1       |  -1.675491   | -129.118111  |  20.551516   |  20.549786   |   0.012975   |   0.048662   |
|      2       |  -2.832996   | -332.438897  |  52.911215   |  52.909294   |   0.008522   |   0.018900   |
|      3       |  -2.832996   |  332.438897  |  52.911215   |  52.909294   |   0.008522   |   0.018900   |
|      4       |  -6.055515   |  996.665920  |  158.627235  |  158.624308  |   0.006076   |   0.006304   |
|      5       |  -6.055515   | -996.665920  |  158.627235  |  158.624308  |   0.006076   |   0.006304   |
|      6       |  -6.276831   | -502.225529  |  79.937918   |  79.931676   |   0.012497   |   0.012511   |
|      7       |  -6.276831   |  502.225529  |  79.937918   |  79.931676   |   0.012497   |   0.012511   |
|      8       |  -7.308599   | 1613.998421  |  256.878460  |  256.875827  |   0.004528   |   0.003893   |
|      9       |  -7.308599   | -1613.998421 |  256.878460  |  256.875827  |   0.004528   |   0.003893   |
|      10      |  -8.658849   |  176.497049  |  28.124162   |  28.090378   |   0.049001   |   0.035599   |
|      11      |  -8.658849   | -176.497049  |  28.124162   |  28.090378   |   0.049001   |   0.035599   |
|      12      |  -10.014817  |  -32.763730  |   5.452674   |   5.214510   |   0.292317   |   0.191773   |
|      13      |  -10.014817  |  32.763730   |   5.452674   |   5.214510   |   0.292317   |   0.191773   |
|      14      |  -12.212895  | -1235.660361 |  196.671060  |  196.661454  |   0.009883   |   0.005085   |
|      15      |  -12.212895  | 1235.660361  |  196.671060  |  196.661454  |   0.009883   |   0.005085   |
|      16      | -211.225648  |  -0.000000   |  33.617606   |   0.000000   |   1.000000   |     inf      |
|      17      | -319.688561  |  -0.000000   |  50.880015   |   0.000000   |   1.000000   |     inf      |
|      18      | -341.535840  |  551.933915  |  103.300972  |  87.843011   |   0.526201   |   0.011384   |
|      19      | -341.535840  | -551.933915  |  103.300972  |  87.843011   |   0.526201   |   0.011384   |
|      20      | -364.441590  |  355.535971  |  81.032141   |  56.585307   |   0.715798   |   0.017672   |
|      21      | -364.441590  | -355.535971  |  81.032141   |  56.585307   |   0.715798   |   0.017672   |
|      22      | -372.163091  |  301.259260  |  76.205559   |  47.946900   |   0.777261   |   0.020856   |
|      23      | -372.163091  | -301.259260  |  76.205559   |  47.946900   |   0.777261   |   0.020856   |
|      24      | -413.363116  |  -0.000000   |  65.788783   |   0.000000   |   1.000000   |     inf      |
|      25      | -534.762717  |  183.574376  |  89.985298   |  29.216769   |   0.945823   |   0.034227   |
|      26      | -534.762717  | -183.574376  |  89.985298   |  29.216769   |   0.945823   |   0.034227   |
|      27      | -608.656595  |   3.136028   |  96.871991   |   0.499114   |   0.999987   |   2.003549   |
|      28      | -608.656595  |  -3.136028   |  96.871991   |   0.499114   |   0.999987   |   2.003549   |
|      29      | -795.695965  |   0.000000   |  126.638946  |   0.000000   |   1.000000   |     inf      |
|      30      | -1009.573120 |  -49.978302  |  160.875318  |   7.954294   |   0.998777   |   0.125718   |
|      31      | -1009.573120 |  49.978302   |  160.875318  |   7.954294   |   0.998777   |   0.125718   |
|      32      | -1414.978118 |   0.000000   |  225.200762  |   0.000000   |   1.000000   |     inf      |
|      33      | -1581.719922 |  58.350191   |  251.909781  |   9.286721   |   0.999320   |   0.107681   |
|      34      | -1581.719922 |  -58.350191  |  251.909781  |   9.286721   |   0.999320   |   0.107681   |
|      35      | -2072.390936 |   0.000000   |  329.831261  |   0.000000   |   1.000000   |     inf      |
|      36      | -2376.862771 |   0.000000   |  378.289459  |   0.000000   |   1.000000   |     inf      |
|      37      | -2601.976431 |  -0.000000   |  414.117411  |   0.000000   |   1.000000   |     inf      |
|      38      | -2661.818367 |   0.000000   |  423.641551  |   0.000000   |   1.000000   |     inf      |
|      39      | -2942.283710 |   0.000000   |  468.278996  |   0.000000   |   1.000000   |     inf      |
|      40      | -4163.467896 | 4485.689713  |  974.047458  |  713.919691  |   0.680292   |   0.001401   |
|      41      | -4163.467896 | -4485.689713 |  974.047458  |  713.919691  |   0.680292   |   0.001401   |
|      42      | -4230.791978 | -4499.674243 |  982.988512  |  716.145398  |   0.685004   |   0.001396   |
|      43      | -4230.791978 | 4499.674243  |  982.988512  |  716.145398  |   0.685004   |   0.001396   |
|      44      | -4435.049732 | 4512.394141  | 1006.978834  |  718.169833  |   0.700968   |   0.001392   |
|      45      | -4435.049732 | -4512.394141 | 1006.978834  |  718.169833  |   0.700968   |   0.001392   |
|      46      | -4573.996038 |  -0.000000   |  727.974079  |   0.000000   |   1.000000   |     inf      |
|      47      | -4616.660761 | 4489.430064  | 1024.895293  |  714.514986  |   0.716917   |   0.001400   |
