-1.269154903353175268e+00 1.047287071044737559e+02
-1.269154903360915299e+00 -1.047287071044829077e+02
-4.553806329581307821e+00 -3.200291910809785350e+02
-4.553806329591147950e+00 3.200291910809861520e+02
-5.768592292767609209e+00 -1.664041934104372331e+03
-5.768592292809627153e+00 1.664041934104372103e+03
-6.298663603696090796e+00 -9.949772036363335701e+02
-6.298663603719026227e+00 9.949772036363292500e+02
-6.922477946379586911e+00 4.889107031840908348e+02
-6.922477946400857007e+00 -4.889107031840915170e+02
-9.698269111815285726e+00 -1.716482198029020481e+02
-9.698269111823107025e+00 1.716482198029032702e+02
-1.189219180732147585e+01 3.702781160537610106e+01
-1.189219180733269710e+01 -3.702781160537107041e+01
-1.211112128646714403e+01 1.206346130926944397e+03
-1.211112128647192243e+01 -1.206346130926951673e+03
-1.482889016113689706e+02 0.000000000000000000e+00
-1.734861005399816349e+02 0.000000000000000000e+00
-2.071046824972095806e+02 -2.365160890654706805e+02
-2.071046824972118827e+02 2.365160890654693731e+02
-2.132142795345066020e+02 0.000000000000000000e+00
-2.537899033269704887e+02 -1.713737296539181045e+02
-2.537899033269773668e+02 1.713737296539189003e+02
-2.911389886871462522e+02 9.171920046425330497e+01
-2.911389886871497197e+02 -9.171920046425373130e+01
-3.030645681780401901e+02 1.940126677381935849e+02
-3.030645681780482619e+02 -1.940126677381954323e+02
-3.253554078587007439e+02 0.000000000000000000e+00
-4.141736667724146059e+02 3.858395364961010095e-12
-5.450427584026001568e+02 3.154851542536598656e-12
-6.054013475544724088e+02 -1.693929869413533306e-12
-7.279515858539274404e+02 -2.365202266187507105e-12
-8.018569106792663206e+02 -1.157685934417211357e-11
-9.792651779389328794e+02 2.815711382390645749e-11
-1.268996869930769890e+03 -1.271694273553878597e-11
-1.526601963752502570e+03 -6.331942533027517255e-12
-1.841121782928192715e+03 4.349207049304636068e-12
-2.023251860217415924e+03 1.937020816946958339e-12
-2.391585903994973251e+03 8.376628860196036202e-13
-3.042105233607238461e+03 -4.177737133965992801e-14
-6.657098532536118000e+03 -7.489375323358986421e-14
-8.863250312878568366e+03 1.484512453623865292e-13
-9.928512210209401019e+03 -2.431699570945684073e-13
-1.602674738830390561e+04 -5.070361285276838333e-14
-1.613563870435267745e+04 3.166725394818511631e+04
-1.683659991896302381e+04 3.166725394818511631e+04
-1.837189800512520014e+04 -2.322175205109872695e+04
-1.837189800512521833e+04 2.322175205109874150e+04
-1.860566169984031512e+04 2.615002860308341953e-13
-1.923144963179159458e+04 -2.529962423354864586e+04
-1.923144963179161641e+04 2.529962423354863495e+04
-1.956400686313696497e+04 3.166725394818511631e+04
-2.011558853916269072e+04 2.120707850477442480e+04
-2.011558853916270891e+04 -2.120707850477439933e+04
-2.030638535423810026e+04 2.299375789270803216e+04
-2.030638535423810026e+04 -2.299375789270801761e+04
-2.082059795121757270e+04 -4.905426811482860478e-12
-2.097218704538343445e+04 6.470099916092726933e-12
-2.202739456203647205e+04 -6.132136553448734958e+03
-2.202739456203648660e+04 6.132136553448750419e+03
-2.343446598850465671e+04 3.166725394818509812e+04
-2.630484778669581647e+04 -3.166725394818510904e+04
-2.859321086727659713e+04 -1.577187257466400896e-12
-3.436229887001377938e+04 3.166725394818511631e+04
