|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300817   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      1       |   0.000000   |  28.300818   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      2       |   0.000000   |  190.499780  |  30.318982   |  30.318982   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.499780  |  30.318982   |  30.318982   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.759706  |  41.023731   |  41.023731   |  -0.000000   |   0.024376   |
|      5       |   0.000000   |  257.759706  |  41.023731   |  41.023731   |  -0.000000   |   0.024376   |
|      6       |   0.000000   |  553.338188  |  88.066508   |  88.066508   |  -0.000000   |   0.011355   |
|      7       |   0.000000   |  553.338188  |  88.066508   |  88.066508   |  -0.000000   |   0.011355   |
|      8       |   0.000000   |  684.700376  |  108.973449  |  108.973449  |  -0.000000   |   0.009177   |
|      9       |   0.000000   |  684.700376  |  108.973449  |  108.973449  |  -0.000000   |   0.009177   |
|      10      |   0.000000   | 1037.955126  |  165.195689  |  165.195689  |  -0.000000   |   0.006053   |
|      11      |   0.000000   | 1037.955126  |  165.195689  |  165.195689  |  -0.000000   |   0.006053   |
|      12      |   0.000000   | 1099.848462  |  175.046319  |  175.046319  |  -0.000000   |   0.005713   |
|      13      |   0.000000   | 1099.848462  |  175.046319  |  175.046319  |  -0.000000   |   0.005713   |
|      14      |   0.000000   | 1800.487673  |  286.556513  |  286.556513  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.487673  |  286.556513  |  286.556513  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1944.309532  |  309.446473  |  309.446473  |  -0.000000   |   0.003232   |
|      17      |   0.000000   | 1944.309532  |  309.446473  |  309.446473  |  -0.000000   |   0.003232   |
|      18      |   0.000000   | 2666.086228  |  424.320802  |  424.320802  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.086228  |  424.320802  |  424.320802  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
