|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300513   |   4.504167   |   4.504167   |  -0.000000   |   0.222017   |
|      1       |   0.000000   |  28.300645   |   4.504188   |   4.504188   |  -0.000000   |   0.222016   |
|      2       |   0.000000   |  190.491807  |  30.317713   |  30.317713   |  -0.000000   |   0.032984   |
|      3       |   0.000000   |  190.491938  |  30.317733   |  30.317733   |  -0.000000   |   0.032984   |
|      4       |   0.000000   |  257.544466  |  40.989475   |  40.989475   |  -0.000000   |   0.024397   |
|      5       |   0.000000   |  257.545064  |  40.989570   |  40.989570   |  -0.000000   |   0.024396   |
|      6       |   0.000000   |  553.287173  |  88.058388   |  88.058388   |  -0.000000   |   0.011356   |
|      7       |   0.000000   |  553.287285  |  88.058406   |  88.058406   |  -0.000000   |   0.011356   |
|      8       |   0.000000   |  677.006354  |  107.748908  |  107.748908  |  -0.000000   |   0.009281   |
|      9       |   0.000000   |  677.006726  |  107.748967  |  107.748967  |  -0.000000   |   0.009281   |
|      10      |   0.000000   | 1046.528842  |  166.560238  |  166.560238  |  -0.000000   |   0.006004   |
|      11      |   0.000000   | 1046.529194  |  166.560294  |  166.560294  |  -0.000000   |   0.006004   |
|      12      |   0.000000   | 1100.753150  |  175.190305  |  175.190305  |  -0.000000   |   0.005708   |
|      13      |   0.000000   | 1100.753283  |  175.190326  |  175.190326  |  -0.000000   |   0.005708   |
|      14      |   0.000000   | 1800.539244  |  286.564721  |  286.564721  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.539323  |  286.564733  |  286.564733  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1948.327717  |  310.085987  |  310.085987  |  -0.000000   |   0.003225   |
|      17      |   0.000000   | 1948.327829  |  310.086005  |  310.086005  |  -0.000000   |   0.003225   |
|      18      |   0.000000   | 2666.042319  |  424.313813  |  424.313813  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.042424  |  424.313830  |  424.313830  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
