|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300651   |   4.504188   |   4.504188   |  -0.000000   |   0.222016   |
|      1       |   0.000000   |  28.300727   |   4.504201   |   4.504201   |  -0.000000   |   0.222015   |
|      2       |   0.000000   |  190.495260  |  30.318262   |  30.318262   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.495336  |  30.318274   |  30.318274   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.636896  |  41.004186   |  41.004186   |  -0.000000   |   0.024388   |
|      5       |   0.000000   |  257.637243  |  41.004241   |  41.004241   |  -0.000000   |   0.024388   |
|      6       |   0.000000   |  553.308586  |  88.061796   |  88.061796   |  -0.000000   |   0.011356   |
|      7       |   0.000000   |  553.308651  |  88.061807   |  88.061807   |  -0.000000   |   0.011356   |
|      8       |   0.000000   |  680.172747  |  108.252855  |  108.252855  |  -0.000000   |   0.009238   |
|      9       |   0.000000   |  680.172972  |  108.252891  |  108.252891  |  -0.000000   |   0.009238   |
|      10      |   0.000000   | 1043.018432  |  166.001539  |  166.001539  |  -0.000000   |   0.006024   |
|      11      |   0.000000   | 1043.018644  |  166.001573  |  166.001573  |  -0.000000   |   0.006024   |
|      12      |   0.000000   | 1100.344952  |  175.125338  |  175.125338  |  -0.000000   |   0.005710   |
|      13      |   0.000000   | 1100.345031  |  175.125351  |  175.125351  |  -0.000000   |   0.005710   |
|      14      |   0.000000   | 1800.517762  |  286.561302  |  286.561302  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.517807  |  286.561309  |  286.561309  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1946.638968  |  309.817214  |  309.817214  |  -0.000000   |   0.003228   |
|      17      |   0.000000   | 1946.639034  |  309.817225  |  309.817225  |  -0.000000   |   0.003228   |
|      18      |   0.000000   | 2666.061708  |  424.316899  |  424.316899  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.061771  |  424.316909  |  424.316909  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
