0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.733504670914065467e-05,5.339948899503930617e-08,1.814000333208077876e-05,0.000000000000000000e+00
1.746700934182813093e-04,2.361721375206098481e-07,8.397495787671608919e-05,0.000000000000000000e+00
2.620051401274219776e-04,5.322834176931121911e-07,1.904835820770157365e-04,0.000000000000000000e+00
3.493401868365626187e-04,8.976139008090852504e-07,3.027802016768021552e-04,0.000000000000000000e+00
4.366752335457032598e-04,1.330314862027161925e-06,4.057713171627215704e-04,0.000000000000000000e+00
5.240102802548439551e-04,1.827398368140028814e-06,5.098550672004582276e-04,0.000000000000000000e+00
6.113453269639845420e-04,2.378466246884077857e-06,6.233233281275571977e-04,0.000000000000000000e+00
6.986803736731252374e-04,2.975557069655965561e-06,7.427208017769189362e-04,0.000000000000000000e+00
7.860154203822659327e-04,3.613137441086944916e-06,8.673772958665404821e-04,0.000000000000000000e+00
8.733504670914065196e-04,4.289094271568715936e-06,9.969106878992555106e-04,0.000000000000000000e+00
9.606855138005472149e-04,5.002948852400876726e-06,1.124755449722875328e-03,0.000000000000000000e+00
1.048020560509687910e-03,5.754306456220346122e-06,1.250548521814316997e-03,0.000000000000000000e+00
1.135355607218828606e-03,6.535667636028858279e-06,1.381660993358580988e-03,0.000000000000000000e+00
1.222690653927969084e-03,7.340569747716964389e-06,1.519094304736854370e-03,0.000000000000000000e+00
1.310025700637109779e-03,8.173892141214164628e-06,1.659716051373601653e-03,0.000000000000000000e+00
1.397360747346250475e-03,9.038784165492770540e-06,1.803198498338520186e-03,0.000000000000000000e+00
1.484695794055391170e-03,9.927767672473241216e-06,1.946204663436182283e-03,0.000000000000000000e+00
1.572030840764531865e-03,1.083278742466087965e-05,2.085822035101906387e-03,0.000000000000000000e+00
1.659365887473672344e-03,1.175190567962283014e-05,2.228737775046355386e-03,0.000000000000000000e+00
1.746700934182813039e-03,1.269769778023265834e-05,2.380411469619359704e-03,0.000000000000000000e+00
1.834035980891953735e-03,1.369651586641199495e-05,2.536110016851535632e-03,0.000000000000000000e+00
1.921371027601094430e-03,1.475575961059841613e-05,2.692152503731658989e-03,0.000000000000000000e+00
2.008706074310234908e-03,1.584773535831264288e-05,2.848303026524509965e-03,0.000000000000000000e+00
2.096041121019375821e-03,1.694501404870335382e-05,3.000647854118546239e-03,0.000000000000000000e+00
2.183376167728516299e-03,1.804067837717656289e-05,3.149824434968283033e-03,0.000000000000000000e+00
2.270711214437657211e-03,1.912529664842973898e-05,3.303514246909236129e-03,0.000000000000000000e+00
2.358046261146797690e-03,2.017845283282395809e-05,3.459519116217652564e-03,0.000000000000000000e+00
2.445381307855938168e-03,2.117971986791382575e-05,3.607068465331106279e-03,0.000000000000000000e+00
2.532716354565079080e-03,2.212361957515032441e-05,3.745753550930647560e-03,0.000000000000000000e+00
2.620051401274219559e-03,2.303209181673818843e-05,3.881891413199723730e-03,0.000000000000000000e+00
2.707386447983360471e-03,2.392841660851898936e-05,4.016637328346767295e-03,0.000000000000000000e+00
2.794721494692500949e-03,2.480916432988005885e-05,4.154417299688689322e-03,0.000000000000000000e+00
2.882056541401641428e-03,2.568125106243558819e-05,4.303921396107238638e-03,0.000000000000000000e+00
2.969391588110782340e-03,2.657802607773285708e-05,4.464253020760497112e-03,0.000000000000000000e+00
3.056726634819922819e-03,2.752098269623952771e-05,4.631023266580908126e-03,0.000000000000000000e+00
3.144061681529063731e-03,2.851473886998547052e-05,4.808502571941031950e-03,0.000000000000000000e+00
3.231396728238204209e-03,2.955664991004283536e-05,4.997121728262332585e-03,0.000000000000000000e+00
3.318731774947344688e-03,3.062692401789141153e-05,5.187633514608606250e-03,0.000000000000000000e+00
3.406066821656485600e-03,3.171567473126578389e-05,5.375580078766755733e-03,0.000000000000000000e+00
3.493401868365626078e-03,3.284656187318374599e-05,5.558047268615497888e-03,0.000000000000000000e+00
3.580736915074766991e-03,3.404052608631464097e-05,5.723047098084094869e-03,0.000000000000000000e+00
3.668071961783907469e-03,3.530007476277145805e-05,5.864854155310417379e-03,0.000000000000000000e+00
3.755407008493047948e-03,3.664956721085008059e-05,5.992565654491808884e-03,0.000000000000000000e+00
3.842742055202188860e-03,3.813189374936763688e-05,6.111332352441243426e-03,0.000000000000000000e+00
3.930077101911329772e-03,3.974973162893670313e-05,6.218755673127390055e-03,0.000000000000000000e+00
4.017412148620469817e-03,4.147425381091216412e-05,6.318933633149153434e-03,0.000000000000000000e+00
4.104747195329610729e-03,4.330996103413444219e-05,6.417808265717381798e-03,0.000000000000000000e+00
4.192082242038751641e-03,4.528394404312739631e-05,6.516471351950960805e-03,0.000000000000000000e+00
4.279417288747891686e-03,4.738893466807535243e-05,6.622581198294431870e-03,0.000000000000000000e+00
4.366752335457032598e-03,4.960377289668926214e-05,6.748735805237394622e-03,0.000000000000000000e+00
4.454087382166173510e-03,5.194146767035922208e-05,6.897262494508810994e-03,0.000000000000000000e+00
4.541422428875314422e-03,5.443067592048735857e-05,7.064902182244888092e-03,0.000000000000000000e+00
4.628757475584454467e-03,5.706657183418229948e-05,7.252474824260386581e-03,0.000000000000000000e+00
4.716092522293595379e-03,5.977803464234638753e-05,7.456400015479716648e-03,0.000000000000000000e+00
4.803427569002736292e-03,6.243645370384575690e-05,7.667107996569584930e-03,0.000000000000000000e+00
4.890762615711876336e-03,6.495724846323283890e-05,7.879231464539140223e-03,0.000000000000000000e+00
4.978097662421017248e-03,6.737538737289204842e-05,8.088872468191087017e-03,0.000000000000000000e+00
5.065432709130158161e-03,6.976316194496546999e-05,8.291566447075994495e-03,0.000000000000000000e+00
5.152767755839298205e-03,7.214547737819918037e-05,8.492680367657278601e-03,0.000000000000000000e+00
5.240102802548439118e-03,7.452033011240205215e-05,8.700251000079230884e-03,0.000000000000000000e+00
5.327437849257580030e-03,7.686636536429740255e-05,8.909421168734320620e-03,0.000000000000000000e+00
5.414772895966720942e-03,7.912812141223210722e-05,9.114091512017270108e-03,0.000000000000000000e+00
5.502107942675860987e-03,8.125603519311546687e-05,9.317245205213682893e-03,0.000000000000000000e+00
5.589442989385001899e-03,8.327625776554281774e-05,9.516409438663102349e-03,0.000000000000000000e+00
