|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   7.357886   | -109.153693  |  17.411774   |  17.372350   |  -0.067256   |   0.057563   |
|      1       |   7.357886   |  109.153693  |  17.411774   |  17.372350   |  -0.067256   |   0.057563   |
|      2       |  -0.045600   | -683.726868  |  108.818511  |  108.818511  |   0.000067   |   0.009190   |
|      3       |  -0.045600   |  683.726868  |  108.818511  |  108.818511  |   0.000067   |   0.009190   |
|      4       |  -3.679536   |  210.600193  |  33.523177   |  33.518062   |   0.017469   |   0.029835   |
|      5       |  -3.679536   | -210.600193  |  33.523177   |  33.518062   |   0.017469   |   0.029835   |
|      6       |  -6.894761   |  -0.000000   |   1.097335   |   0.000000   |   1.000000   |     inf      |
|      7       |  -9.146398   | 1790.872219  |  285.029883  |  285.026166  |   0.005107   |   0.003508   |
|      8       |  -9.146398   | -1790.872219 |  285.029883  |  285.026166  |   0.005107   |   0.003508   |
|      9       |  -10.287678  | -1091.675321 |  173.753238  |  173.745524  |   0.009423   |   0.005756   |
|      10      |  -10.287678  | 1091.675321  |  173.753238  |  173.745524  |   0.009423   |   0.005756   |
|      11      |  -13.113435  | -551.272865  |  87.762621   |  87.737801   |   0.023781   |   0.011398   |
|      12      |  -13.113435  |  551.272865  |  87.762621   |  87.737801   |   0.023781   |   0.011398   |
|      13      |  -26.170986  | -981.480267  |  156.262959  |  156.207436  |   0.026655   |   0.006402   |
|      14      |  -26.170986  |  981.480267  |  156.262959  |  156.207436  |   0.026655   |   0.006402   |
|      15      | -160.900369  |  -29.193690  |  26.026189   |   4.646320   |   0.983935   |   0.215224   |
|      16      | -160.900369  |  29.193690   |  26.026189   |   4.646320   |   0.983935   |   0.215224   |
|      17      | -302.928943  |  331.135319  |  71.427870   |  52.701823   |   0.674984   |   0.018975   |
|      18      | -302.928943  | -331.135319  |  71.427870   |  52.701823   |   0.674984   |   0.018975   |
|      19      | -329.628319  | -158.978517  |  58.244838   |  25.302217   |   0.900715   |   0.039522   |
|      20      | -329.628319  |  158.978517  |  58.244838   |  25.302217   |   0.900715   |   0.039522   |
|      21      | -365.809934  |  -0.000000   |  58.220459   |   0.000000   |   1.000000   |     inf      |
|      22      | -404.259742  |   0.000000   |  64.339936   |   0.000000   |   1.000000   |     inf      |
|      23      | -475.463241  | -356.384129  |  94.570041   |  56.720296   |   0.800172   |   0.017630   |
|      24      | -475.463241  |  356.384129  |  94.570041   |  56.720296   |   0.800172   |   0.017630   |
|      25      | -641.799916  |  -0.000000   |  102.145629  |   0.000000   |   1.000000   |     inf      |
|      26      | -892.519594  |   0.000000   |  142.048905  |   0.000000   |   1.000000   |     inf      |
|      27      | -989.232891  |  -0.000000   |  157.441305  |   0.000000   |   1.000000   |     inf      |
|      28      | -1298.417038 |  -0.000000   |  206.649490  |   0.000000   |   1.000000   |     inf      |
|      29      | -1366.343013 |  -0.000000   |  217.460244  |   0.000000   |   1.000000   |     inf      |
|      30      | -1620.894983 |  -0.000000   |  257.973449  |   0.000000   |   1.000000   |     inf      |
|      31      | -1718.406790 |   0.000000   |  273.492935  |   0.000000   |   1.000000   |     inf      |
|      32      | -1922.523106 |  -0.000000   |  305.979055  |   0.000000   |   1.000000   |     inf      |
|      33      | -2457.346222 |   0.000000   |  391.098798  |   0.000000   |   1.000000   |     inf      |
|      34      | -3021.371048 |  -0.000000   |  480.866137  |   0.000000   |   1.000000   |     inf      |
|      35      | -3881.813791 |  -0.000000   |  617.809853  |   0.000000   |   1.000000   |     inf      |
|      36      | -4945.172981 |  82.044678   |  787.157037  |  13.057816   |   0.999862   |   0.076582   |
|      37      | -4945.172981 |  -82.044678  |  787.157037  |  13.057816   |   0.999862   |   0.076582   |
|      38      | -6393.651768 |  -0.000000   | 1017.581283  |   0.000000   |   1.000000   |     inf      |
|      39      | -7024.046430 |  -0.000000   | 1117.911710  |   0.000000   |   1.000000   |     inf      |
|      40      |-10461.441481 |  -0.000000   | 1664.990124  |   0.000000   |   1.000000   |     inf      |
|      41      |-23200.785563 |-44801.244544 | 8029.722507  | 7130.339526  |   0.459856   |   0.000140   |
|      42      |-23200.785563 | 44801.244544 | 8029.722507  | 7130.339526  |   0.459856   |   0.000140   |
|      43      |-23711.734019 |  -0.000000   | 3773.839678  |   0.000000   |   1.000000   |     inf      |
|      44      |-24092.678950 |-46244.243861 | 8298.960905  | 7360.000000  |   0.462042   |   0.000136   |
|      45      |-25409.591159 | 34650.924766 | 6838.726803  | 5514.865959  |   0.591347   |   0.000181   |
|      46      |-25409.591159 |-34650.924766 | 6838.726803  | 5514.865959  |   0.591347   |   0.000181   |
|      47      |-27992.735573 |-30245.073135 | 6558.955934  | 4813.652894  |   0.679252   |   0.000208   |
