|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.990873   |   4.454886   |   4.454886   |  -0.000000   |   0.224473   |
|      1       |   0.000000   |  28.015520   |   4.458809   |   4.458809   |  -0.000000   |   0.224275   |
|      2       |   0.000000   |  184.676945  |  29.392249   |  29.392249   |  -0.000000   |   0.034023   |
|      3       |   0.000000   |  184.703589  |  29.396489   |  29.396489   |  -0.000000   |   0.034018   |
|      4       |   0.000000   |  234.305193  |  37.290830   |  37.290830   |  -0.000000   |   0.026816   |
|      5       |   0.000000   |  234.422058  |  37.309429   |  37.309429   |  -0.000000   |   0.026803   |
|      6       |   0.000000   |  444.811172  |  70.793897   |  70.793897   |  -0.000000   |   0.014126   |
|      7       |   0.000000   |  444.912129  |  70.809965   |  70.809965   |  -0.000000   |   0.014122   |
|      8       |   0.000000   |  527.582148  |  83.967307   |  83.967307   |  -0.000000   |   0.011909   |
|      9       |   0.000000   |  527.610983  |  83.971896   |  83.971896   |  -0.000000   |   0.011909   |
|      10      |   0.000000   | 1043.032969  |  166.003853  |  166.003853  |  -0.000000   |   0.006024   |
|      11      |   0.000000   | 1043.062170  |  166.008500  |  166.008500  |  -0.000000   |   0.006024   |
|      12      |   0.000000   | 1293.743956  |  205.905746  |  205.905746  |  -0.000000   |   0.004857   |
|      13      |   0.000000   | 1293.847732  |  205.922262  |  205.922262  |  -0.000000   |   0.004856   |
|      14      |   0.000000   | 1721.133407  |  273.926889  |  273.926889  |  -0.000000   |   0.003651   |
|      15      |   0.000000   | 1721.163189  |  273.931629  |  273.931629  |  -0.000000   |   0.003651   |
|      16      |   0.000000   | 2218.726583  |  353.121303  |  353.121303  |  -0.000000   |   0.002832   |
|      17      |   0.000000   | 2218.956325  |  353.157868  |  353.157868  |  -0.000000   |   0.002832   |
|      18      |   0.000000   | 2549.895468  |  405.828468  |  405.828468  |  -0.000000   |   0.002464   |
|      19      |   0.000000   | 2549.925778  |  405.833292  |  405.833292  |  -0.000000   |   0.002464   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.933682   |   4.445784   |   4.445784   |  -0.000000   |   0.224932   |
|      1       |   0.000000   |  27.947500   |   4.447983   |   4.447983   |  -0.000000   |   0.224821   |
|      2       |   0.000000   |  184.938994  |  29.433955   |  29.433955   |  -0.000000   |   0.033974   |
|      3       |   0.000000   |  184.954281  |  29.436388   |  29.436388   |  -0.000000   |   0.033972   |
|      4       |   0.000000   |  244.250760  |  38.873716   |  38.873716   |  -0.000000   |   0.025724   |
|      5       |   0.000000   |  244.320586  |  38.884829   |  38.884829   |  -0.000000   |   0.025717   |
|      6       |   0.000000   |  482.939418  |  76.862196   |  76.862196   |  -0.000000   |   0.013010   |
|      7       |   0.000000   |  482.945138  |  76.863106   |  76.863106   |  -0.000000   |   0.013010   |
|      8       |   0.000000   |  529.400773  |  84.256750   |  84.256750   |  -0.000000   |   0.011868   |
|      9       |   0.000000   |  529.413619  |  84.258794   |  84.258794   |  -0.000000   |   0.011868   |
|      10      |   0.000000   | 1044.743822  |  166.276144  |  166.276144  |  -0.000000   |   0.006014   |
|      11      |   0.000000   | 1044.756939  |  166.278231  |  166.278231  |  -0.000000   |   0.006014   |
|      12      |   0.000000   | 1257.391538  |  200.120079  |  200.120079  |  -0.000000   |   0.004997   |
|      13      |   0.000000   | 1257.394511  |  200.120552  |  200.120552  |  -0.000000   |   0.004997   |
|      14      |   0.000000   | 1723.092890  |  274.238751  |  274.238751  |  -0.000000   |   0.003646   |
|      15      |   0.000000   | 1723.105900  |  274.240821  |  274.240821  |  -0.000000   |   0.003646   |
|      16      |   0.000000   | 2136.472765  |  340.030201  |  340.030201  |  -0.000000   |   0.002941   |
|      17      |   0.000000   | 2136.474736  |  340.030515  |  340.030515  |  -0.000000   |   0.002941   |
|      18      |   0.000000   | 2551.842801  |  406.138396  |  406.138396  |  -0.000000   |   0.002462   |
|      19      |   0.000000   | 2551.856616  |  406.140594  |  406.140594  |  -0.000000   |   0.002462   |
|==============|==============|==============|==============|==============|==============|==============|
