|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.965594   |   4.450863   |   4.450863   |  -0.000000   |   0.224676   |
|      1       |   0.000000   |  27.965608   |   4.450865   |   4.450865   |  -0.000000   |   0.224675   |
|      2       |   0.000000   |  185.538151  |  29.529314   |  29.529314   |  -0.000000   |   0.033865   |
|      3       |   0.000000   |  185.538165  |  29.529316   |  29.529316   |  -0.000000   |   0.033865   |
|      4       |   0.000000   |  261.030780  |  41.544339   |  41.544339   |  -0.000000   |   0.024071   |
|      5       |   0.000000   |  261.030845  |  41.544349   |  41.544349   |  -0.000000   |   0.024071   |
|      6       |   0.000000   |  531.338962  |  84.565222   |  84.565222   |  -0.000000   |   0.011825   |
|      7       |   0.000000   |  531.338977  |  84.565225   |  84.565225   |  -0.000000   |   0.011825   |
|      8       |   0.000000   |  713.333749  |  113.530592  |  113.530592  |  -0.000000   |   0.008808   |
|      9       |   0.000000   |  713.333789  |  113.530599  |  113.530599  |  -0.000000   |   0.008808   |
|      10      |   0.000000   | 1009.095196  |  160.602488  |  160.602488  |  -0.000000   |   0.006227   |
|      11      |   0.000000   | 1009.095248  |  160.602497  |  160.602497  |  -0.000000   |   0.006227   |
|      12      |   0.000000   | 1048.823339  |  166.925419  |  166.925419  |  -0.000000   |   0.005991   |
|      13      |   0.000000   | 1048.823344  |  166.925420  |  166.925420  |  -0.000000   |   0.005991   |
|      14      |   0.000000   | 1727.158259  |  274.885774  |  274.885774  |  -0.000000   |   0.003638   |
|      15      |   0.000000   | 1727.158264  |  274.885775  |  274.885775  |  -0.000000   |   0.003638   |
|      16      |   0.000000   | 1862.314562  |  296.396568  |  296.396568  |  -0.000000   |   0.003374   |
|      17      |   0.000000   | 1862.314572  |  296.396570  |  296.396570  |  -0.000000   |   0.003374   |
|      18      |   0.000000   | 2556.296151  |  406.847168  |  406.847168  |  -0.000000   |   0.002458   |
|      19      |   0.000000   | 2556.296163  |  406.847170  |  406.847170  |  -0.000000   |   0.002458   |
|==============|==============|==============|==============|==============|==============|==============|
