1.126706191767941172e-02 -1.126706191768833860e-02 9.333679662493210571e-15 1.266723481501953741e-03 -1.266723481508725234e-03 4.032585044790074069e-02 -4.032585044788328937e-02 1.140932994997911724e-02 -1.140932994998005226e-02 1.905151690623519203e-02 -1.905151690623586858e-02 1.207563926438611802e-02 -1.207563926438745550e-02 -2.364777593703318997e-02 2.364777593703512593e-02 2.306040213296323832e-03 -2.306040213290847310e-03 -2.714587571660258161e-04 2.714587571638637001e-04 1.459364134291939896e-05 -1.459364134263751656e-05 -9.184024610822899906e-16 -8.988642775494023980e-06 8.988642775400165953e-06 1.044131959266468561e-05 -1.044131959273326817e-05 -1.873569116690732006e-16 9.177771390089795034e-17 -7.733071995252860376e-17 -3.410357933553154197e-16 -1.634841350836579998e-16 -3.180236022443105881e-16 -3.960056399509381082e-04 3.960056399516269018e-04 -1.999810907149512929e-16 4.901949072350086922e-17 -1.825186594743566371e-16 -3.755947376032908736e-16 -3.427498306985335007e-16 2.419939248987645897e-16 -7.071166568950459919e-16 -2.879640970121499777e-16 1.000235176064331877e-02 -1.000235176064316611e-02 7.355227538141662080e-16 -3.499313082287838078e-02 3.499313082287941468e-02 -1.918427695362642793e-03 1.918427695356578200e-03 2.081668171172168513e-16 -1.223619987511473384e-02 1.223619987510769606e-02 4.975013434697311832e-02 -4.975013434697554693e-02 7.008282842946300661e-16 3.205768983605139510e-15 -1.235123114895486651e-15 -9.718453675311867351e-03 9.718453675314254331e-03 4.740323213604503982e-02 -4.740323213604177854e-02 -7.361960263882326438e-03 7.361960263889359007e-03 1.299307883506628514e-15
9.542862596198537634e-03 -9.542862596206432360e-03 3.771288836773578623e-15 2.244276190654350203e-02 -2.244276190654385938e-02 5.312755293524105971e-02 -5.312755293522350430e-02 -2.808881438727329344e-02 2.808881438727257179e-02 -6.430637149083668486e-03 6.430637149086367715e-03 1.127176802522996540e-02 -1.127176802522941723e-02 1.396031141476615327e-02 -1.396031141476486957e-02 -3.047126482721399139e-03 3.047126482717158608e-03 2.284550310236987676e-04 -2.284550310246544918e-04 -5.267630907383933188e-05 5.267630907238491533e-05 6.078832319374736018e-15 5.041842336777966726e-06 -5.041842336145399133e-06 -5.202656142793759349e-05 5.202656142959746636e-05 3.917544321710084154e-16 4.447261786263978500e-17 -1.186388227242263227e-16 -6.316561856900548833e-16 -1.651578721874324973e-16 -2.718501422235841680e-16 5.934655607977431472e-04 -5.934655607978916829e-04 2.168404344971008868e-18 1.301042606982605321e-17 6.825730302154053852e-17 1.976500560441074583e-16 7.548191172646848308e-17 5.377642775528101993e-17 -3.138765289345535336e-16 6.938893903907228378e-17 -1.157345597771992501e-01 1.157345597771991391e-01 5.828670879282071837e-16 3.229074317114961901e-02 -3.229074317114892512e-02 -4.519729409650488638e-02 4.519729409650443536e-02 1.179069862577986072e-16 -1.511105118804739467e-01 1.511105118804769165e-01 -2.696577593878306256e-03 2.696577593877532569e-03 1.776356839400250465e-15 6.340414304695229930e-16 2.723515857283587138e-16 -2.318562017523743621e-02 2.318562017524236282e-02 1.027657669390425188e-01 -1.027657669390401041e-01 -1.614629283618472522e-02 1.614629283619055389e-02 5.169475958410885141e-16
-1.736948003953512482e-02 1.736948003953477787e-02 2.539635168830045586e-15 3.031307730969331343e-02 -3.031307730969821923e-02 -3.208954720284722117e-02 3.208954720284525747e-02 1.113784278859212065e-02 -1.113784278859211198e-02 1.869050660912365339e-03 -1.869050660911776400e-03 2.532406562231784633e-03 -2.532406562229356888e-03 -7.216097361657561327e-02 7.216097361657890230e-02 5.726764241370673955e-03 -5.726764241366676285e-03 -4.830499278152599403e-04 4.830499278132774767e-04 1.855052370239990405e-05 -1.855052370198129359e-05 1.326003397388768670e-15 -3.657207964645607824e-05 3.657207964629914675e-05 2.969851999407449806e-05 -2.969851999425696928e-05 5.053737376498057543e-17 1.541871014545947993e-16 3.150149412156633133e-16 9.562663161322149108e-17 -2.201777443092828301e-16 2.667137344314340908e-17 -3.895639903569384898e-06 3.895639903263423045e-06 -1.856154119295183591e-16 3.883612181843076883e-16 2.031252770151592557e-16 4.021238095112955602e-16 -1.634244192608765717e-17 8.500145032286354763e-17 -5.674714170789130208e-16 5.516420653606246560e-16 3.519797043451294155e-02 -3.519797043451339258e-02 4.024558464266192459e-16 2.869614707559020247e-02 -2.869614707558993533e-02 1.889025308399686770e-02 -1.889025308399893202e-02 -9.298117831235686026e-16 2.425882420863964550e-02 -2.425882420864222330e-02 -8.652440843682428218e-02 8.652440843682385196e-02 1.665334536937734811e-15 2.761679773755076894e-15 -1.020017403874362572e-15 1.630095697112188963e-03 -1.630095697111319866e-03 -2.200264830407553662e-01 2.200264830407571703e-01 3.073660398043552219e-02 -3.073660398043130682e-02 0.000000000000000000e+00
-1.405773277424426232e-03 1.405773277418986139e-03 3.030561912531481994e-15 1.164441468625695975e-03 -1.164441468631996490e-03 9.959214574468038331e-03 -9.959214574463234881e-03 -1.012611291513374097e-02 1.012611291513357270e-02 2.419535833868820957e-02 -2.419535833868842467e-02 -3.677436294006009715e-02 3.677436294006123513e-02 -2.405213944997249345e-02 2.405213944997975153e-02 1.632383401509498013e-03 -1.632383401508644746e-03 -1.154005012101129229e-04 1.154005012104001687e-04 3.786426558838434909e-05 -3.786426558740920410e-05 1.869868408568354286e-14 4.096100974615742962e-06 -4.096100975388552106e-06 4.181754230181648627e-05 -4.181754230092538728e-05 -2.401812743916403869e-16 6.288474244369596233e-16 5.217994005629611465e-16 2.439454888092384977e-17 -1.281061099756876376e-16 -2.153225514556211806e-16 8.139234868085741710e-04 -8.139234868080919179e-04 4.672911363412524111e-17 1.383441972091503658e-16 -3.142017895862991850e-16 -4.745010807882810155e-16 -3.301861483339350867e-17 3.660266534311062969e-16 -6.749158523722265102e-16 -4.857225732735059864e-17 5.569927533255970321e-03 -5.569927533255946903e-03 6.418476861114186249e-16 -9.395349615409602506e-02 9.395349615409526178e-02 6.998017227223478354e-02 -6.998017227223504722e-02 5.689893001203927270e-16 9.301899397081667131e-02 -9.301899397081586640e-02 -4.120679683764905121e-02 4.120679683764985612e-02 1.998401444325281773e-15 5.218048215738235740e-15 2.151057110211240797e-16 -2.831315865463480963e-02 2.831315865462350617e-02 6.453378228496947991e-03 -6.453378228495639142e-03 -1.419407378941722406e-02 1.419407378942314467e-02 1.318389841742373392e-15
-4.183895835046819861e-03 4.183895835046178013e-03 3.858025010572418978e-15 2.939498967978647348e-02 -2.939498967978570326e-02 6.171268653562409640e-03 -6.171268653552768046e-03 1.421970484063153628e-02 -1.421970484063109046e-02 -3.608850924380528971e-03 3.608850924380790481e-03 1.404338134567656785e-02 -1.404338134567670836e-02 -4.706668863525266533e-02 4.706668863525209634e-02 2.949182812886941198e-03 -2.949182812884083675e-03 -2.186808795476781659e-04 2.186808795458690391e-04 6.173670981613071126e-05 -6.173670981576464395e-05 -1.943649234614763799e-15 -6.471462105412996186e-06 6.471462104616446402e-06 7.260034860219305409e-05 -7.260034860344945467e-05 -6.014221916707598870e-16 2.621499209116279205e-16 2.705219945622894251e-16 -2.184667377558291435e-16 -3.602126192811527794e-16 -2.219361847077827576e-16 2.558703066425337407e-04 -2.558703066422506013e-04 -1.215390635356250471e-16 2.597748405275268624e-16 -4.772115862194947766e-16 -4.431574736080828858e-16 7.076960274309679333e-18 1.049507702965968292e-16 1.737976082494263608e-16 6.383782391594650107e-16 -1.073792608915724728e-01 1.073792608915725283e-01 -3.330669073875469621e-16 9.428652557561794517e-03 -9.428652557562387793e-03 1.310611687864782215e-02 -1.310611687864757235e-02 -2.914335439641035919e-16 1.094635230260658093e-01 -1.094635230260656844e-01 1.026640635139961094e-01 -1.026640635139945690e-01 9.263423361716149884e-16 -2.227384943154220309e-15 5.481726184086710418e-16 -1.137315424072939812e-02 1.137315424072516366e-02 1.991906361317206386e-01 -1.991906361317208884e-01 1.044035506581534115e-02 -1.044035506581625881e-02 4.163336342344337027e-16
-1.795732244208531839e-03 1.795732244205684074e-03 1.330966586943205243e-15 -2.942037778409231164e-04 2.942037778393194730e-04 -1.246194076702357087e-03 1.246194076703640782e-03 1.911365648095801617e-02 -1.911365648095754433e-02 1.533044542099393052e-02 -1.533044542099246468e-02 -1.792025064598302335e-04 1.792025064629330575e-04 -3.682904828881100774e-03 3.682904828889631277e-03 3.388635303684964738e-04 -3.388635303687023096e-04 -1.443972013436360624e-05 1.443972013471672919e-05 4.180879958804807931e-06 -4.180879959998101171e-06 -2.494037585334333684e-15 -1.438342439692478400e-06 1.438342442030119927e-06 -1.074073788949900028e-06 1.074073790914483894e-06 8.314712579473443332e-16 3.422690733265176810e-17 3.236343484869230736e-17 4.708418984561424381e-16 3.104104701143889367e-16 2.310434829566609949e-16 1.700240497627025955e-04 -1.700240497630704111e-04 6.879262784420525634e-17 4.813857645835639687e-17 -1.096399446925966359e-16 1.231653667943533037e-16 2.780293005133634924e-16 -3.677613769070831040e-16 -1.219727444046192488e-17 -2.185751579730776939e-16 -2.788752387552537182e-01 2.788752387552537737e-01 2.046973701652632371e-16 1.915388027451747632e-02 -1.915388027451790653e-02 -1.071624640971330193e-02 1.071624640971330887e-02 -5.238864897449957425e-16 6.015858259168473804e-03 -6.015858259169122590e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.547373340571311928e-15 -5.093148125467905629e-15 6.938893903907228378e-16 3.514810924992649299e-02 -3.514810924992659014e-02 1.844731133359339692e-03 -1.844731133360398741e-03 1.925373812729853917e-02 -1.925373812730070064e-02 -4.440892098500626162e-16
1.580465081065494243e-03 -1.580465081056370465e-03 -5.870304242705515207e-15 -8.275605320058412179e-03 8.275605320065385767e-03 -3.708820852939639316e-03 3.708820852934191416e-03 -2.679383705611336139e-02 2.679383705611351404e-02 -5.081652929436701605e-02 5.081652929436327598e-02 -1.036402595961985820e-02 1.036402595961634539e-02 2.405419248478090147e-02 -2.405419248480005281e-02 -1.639830252924825288e-03 1.639830252923782285e-03 1.252354176741993610e-04 -1.252354176736231888e-04 -3.550549294131765397e-05 3.550549294396290398e-05 5.230694205882505630e-15 -1.243429326139717768e-06 1.243429322013013907e-06 -4.330060799620247209e-05 4.330060799262628544e-05 -1.182657894142555288e-15 -2.162305707750777906e-16 -2.523073980645329506e-16 2.538117285788565880e-16 1.082575869226776177e-16 -2.908914428778608396e-16 -1.808142788835262298e-03 1.808142788835709856e-03 1.063466805936719162e-16 1.027281558430015451e-16 -3.903127820947815962e-18 7.155734338404329264e-18 -3.168775666666755197e-16 7.806255641895631925e-17 9.996479555587911570e-16 -1.144917494144692682e-16 -4.109976068395926330e-02 4.109976068395930493e-02 -4.163336342344337027e-16 7.909601878739357106e-02 -7.909601878739332126e-02 -2.329098434941759971e-02 2.329098434941934137e-02 -6.591949208711866959e-16 -4.897433070360890373e-03 4.897433070361389973e-03 -3.286621314331379662e-02 3.286621314331361621e-02 -1.353084311261909534e-16 -7.396860901565105451e-15 1.582067810090848070e-15 -4.942681992608025793e-02 4.942681992608876501e-02 3.154718588913865002e-02 -3.154718588913955207e-02 -2.753371291006296781e-02 2.753371291005763527e-02 2.636779683484746784e-16
-9.486506990574131853e-04 9.486506990638160497e-04 -1.035629915158153835e-15 5.227378283289534598e-03 -5.227378283280249491e-03 2.964415737004331454e-03 -2.964415737001665618e-03 7.092262786494690774e-02 -7.092262786494765714e-02 7.679964795885505999e-03 -7.679964795883982911e-03 6.173221190557686387e-03 -6.173221190552864723e-03 -1.665731494206374591e-02 1.665731494207343608e-02 1.165608159773080018e-03 -1.165608159770951729e-03 -8.820982593287624539e-05 8.820982593437808224e-05 2.574729927182058472e-05 -2.574729927288866617e-05 -1.183018020787992295e-14 1.461714388540062291e-06 -1.461714384522181835e-06 3.071472429651393054e-05 -3.071472429450096013e-05 1.280981478659834472e-15 -3.664840512226236191e-16 -7.600596042302287803e-17 2.161682291501598741e-15 1.562836774056386435e-15 1.007088292967472931e-15 8.952601894250135882e-04 -8.952601894253590150e-04 4.659900937342698057e-16 -5.048045315092508645e-16 -2.883977778811441794e-17 2.688821387764050996e-17 3.094160534343123881e-16 -3.469446951953614189e-17 -6.900946827870235722e-17 1.040834085586084257e-17 6.438196651627314804e-02 -6.438196651627317579e-02 -7.979727989493312634e-16 -3.824569573262407568e-02 3.824569573262425609e-02 -9.219073935562271255e-03 9.219073935561830635e-03 1.078998002057574013e-15 -2.019208570805937700e-02 2.019208570805869005e-02 -7.776901633808409875e-02 7.776901633808255832e-02 -1.279683824184640883e-15 -1.194877530252824727e-14 -2.775557561562891351e-16 7.345980888015160581e-02 -7.345980888015722632e-02 1.873101308198297024e-03 -1.873101308202191478e-03 -1.282941873625349956e-02 1.282941873624290907e-02 -1.443289932012703503e-15
-4.683993575216013894e-02 4.683993575215812666e-02 1.509903313490212895e-14 8.885987804233953791e-02 -8.885987804236494814e-02 -1.009847445520512255e-01 1.009847445520483389e-01 5.703964865278945973e-02 -5.703964865278932095e-02 1.837770449998313294e-02 -1.837770449998473929e-02 1.259805955057551052e-02 -1.259805955056880755e-02 -2.822203522571070655e-01 2.822203522571163359e-01 2.896793134565513531e-02 -2.896793134563671601e-02 -4.472018122500516046e-04 4.472018122394933186e-04 -4.045527174933286106e-04 4.045527174930349003e-04 -4.044978734558599132e-15 -1.268702746699058349e-04 1.268702746690812992e-04 -3.464159393602617046e-05 3.464159393452728806e-05 -5.208913812435045365e-16 2.144280846633206394e-16 5.466005252585670604e-16 -2.874219959259072255e-16 -5.070610272807363206e-16 2.185751579730776939e-16 -4.559005713945500247e-04 4.559005713939916064e-04 -2.770204313336244173e-16 -1.714123634699582510e-16 1.889764386642234228e-16 2.964479790118490499e-16 1.381512854554131989e-16 -1.628471663073227660e-16 4.550396517921662110e-16 9.714451465470119729e-17 -4.431650252636855358e-02 4.431650252636845644e-02 -2.740863092043355209e-16 5.438194825362085982e-02 -5.438194825362130391e-02 -4.409073747994403381e-02 4.409073747994767672e-02 -6.938893903907228378e-17 -9.169115065279437315e-02 9.169115065279984100e-02 -4.581115416836461368e-03 4.581115416837190819e-03 -3.122502256758252770e-16 -1.856154119295183591e-15 1.033895191682177028e-15 -1.736389658503530165e-02 1.736389658504030459e-02 4.921368782088882121e-02 -4.921368782088971633e-02 -1.093295632513050127e-02 1.093295632512799459e-02 -5.065392549852276716e-16
-3.295346101958983309e-02 3.295346101958870899e-02 -1.043609643147647148e-14 -1.012564872028391544e-01 1.012564872028090535e-01 -2.050841536050836411e-01 2.050841536049937963e-01 -1.343294382418844801e-01 1.343294382418844246e-01 -4.010929564342978482e-03 4.010929564330949909e-03 -1.205563089420998157e-01 1.205563089421043954e-01 3.922378747627579265e-02 -3.922378747628214174e-02 1.517405279865438605e-02 -1.517405279865182213e-02 3.076415540418756282e-04 -3.076415540407381917e-04 -1.409497342997024887e-03 1.409497343000197696e-03 4.176508721113678102e-14 2.428706897745246183e-04 -2.428706897790424617e-04 -8.822416008730673111e-04 8.822416008738791617e-04 5.815118352126003032e-16 -2.155393918901182815e-16 -5.049129517264994149e-16 2.662800535624398890e-16 8.850884435085415447e-16 4.969711708130430949e-16 1.368715410992177306e-03 -1.368715410992494110e-03 2.795073200667630431e-16 1.682681771697502882e-16 -1.782157321023047913e-16 -1.279900664619137984e-16 6.104815266789998494e-17 6.765421556309547668e-17 2.338895136594354440e-16 1.249000902703301108e-16 5.933846528251988939e-02 -5.933846528252012531e-02 -2.220446049250313081e-16 -3.690998933555506706e-02 3.690998933555389439e-02 1.075991914089281798e-03 -1.075991914087331969e-03 3.599551212651874721e-17 1.000926659855290446e-01 -1.000926659855261025e-01 -2.606169833752337156e-02 2.606169833752463444e-02 -9.176687187917309529e-16 -9.558326352632207090e-16 1.405126015541213746e-16 1.495744068404315438e-02 -1.495744068405216974e-02 -5.964277467711393693e-02 5.964277467711154301e-02 3.237385012735200223e-03 -3.237385012741396655e-03 -7.077671781985372945e-16
