#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
    16,    0.001396,   60.327778,  114.408423,   -5.408064,   -0.008084,    0.000000,    0.000000,   -1.000000,   -5.416148,   -0.436332
    17,    0.001483,   60.327778,   65.350478,   -0.502270,   -0.008522,    0.000000,    0.000000,   -1.000000,   -0.510792,   -0.436332
    18,    0.001571,   60.327778,   52.007022,    0.832076,   -0.007796,    0.000000,    0.000000,    1.000000,    0.824279,    0.436332
    19,    0.001658,   60.327778,  109.741635,   -4.941386,   -0.012108,    0.000000,    0.000000,   -1.000000,   -4.953494,   -0.436332
    20,    0.001745,   60.327778,   62.848698,   -0.252092,   -0.012328,    0.000000,    0.000000,    0.000000,   -0.264420,   -0.264420
    21,    0.001832,   60.327778,   63.638105,   -0.331033,   -0.012617,    0.000000,    0.000000,    0.000000,   -0.343649,   -0.343649
    22,    0.001920,   60.327778,   54.909361,    0.541842,   -0.012144,    0.000000,    0.000000,    1.000000,    0.529698,    0.436332
    23,    0.002007,   60.327778,  112.360037,   -5.203226,   -0.016684,    0.000000,    0.000000,   -1.000000,   -5.219910,   -0.436332
    24,    0.002094,   60.327778,   63.923709,   -0.359593,   -0.016998,    0.000000,    0.000000,    0.000000,   -0.376591,   -0.376591
    25,    0.002181,   60.327778,   56.774066,    0.355371,   -0.016688,    0.000000,    0.000000,    0.000000,    0.338683,    0.338683
    26,    0.002269,   60.327778,  105.429391,   -4.510161,   -0.020623,    0.000000,    0.000000,   -1.000000,   -4.530785,   -0.436332
    27,    0.002356,   60.327778,   63.688260,   -0.336048,   -0.020917,    0.000000,    0.000000,    0.000000,   -0.356965,   -0.356965
    28,    0.002443,   60.327778,   58.512303,    0.181547,   -0.020758,    0.000000,    0.000000,    0.000000,    0.160789,    0.160789
    29,    0.002531,   60.327778,   92.642180,   -3.231440,   -0.023578,    0.000000,    0.000000,   -1.000000,   -3.255018,   -0.436332
    30,    0.002618,   60.327778,   60.154982,    0.017280,   -0.023563,    0.000000,    0.000000,    0.000000,   -0.006283,   -0.006283
    31,    0.002705,   60.327778,   82.281210,   -2.195343,   -0.025478,    0.000000,    0.000000,   -1.000000,   -2.220822,   -0.436332
    32,    0.002792,   60.327778,   57.591896,    0.273588,   -0.025240,    0.000000,    0.000000,    0.000000,    0.248348,    0.248348
    33,    0.002880,   60.327778,  104.073751,   -4.374597,   -0.029057,    0.000000,    0.000000,   -1.000000,   -4.403654,   -0.436332
    34,    0.002967,   60.327778,   66.443633,   -0.611586,   -0.029591,    0.000000,    0.000000,   -1.000000,   -0.641176,   -0.436332
    35,    0.003054,   60.327778,   55.389328,    0.493845,   -0.029160,    0.000000,    0.000000,    1.000000,    0.464685,    0.436332
    36,    0.003141,   60.327778,  117.883811,   -5.755603,   -0.034182,    0.000000,    0.000000,   -1.000000,   -5.789785,   -0.436332
    37,    0.003229,   60.327778,   70.593666,   -1.026589,   -0.035078,    0.000000,    0.000000,   -1.000000,   -1.061667,   -0.436332
    38,    0.003316,   60.327778,   59.711266,    0.061651,   -0.035024,    0.000000,    0.000000,    0.000000,    0.026627,    0.026627
    39,    0.003403,   60.327778,   86.527213,   -2.619943,   -0.037310,    0.000000,    0.000000,   -1.000000,   -2.657254,   -0.436332
    40,    0.003490,   60.327778,   61.383548,   -0.105577,   -0.037402,    0.000000,    0.000000,    0.000000,   -0.142979,   -0.142979
    41,    0.003578,   60.327778,   74.145966,   -1.381819,   -0.038608,    0.000000,    0.000000,   -1.000000,   -1.420427,   -0.436332
    42,    0.003665,   60.327778,   55.779487,    0.454829,   -0.038211,    0.000000,    0.000000,    0.000000,    0.416618,    0.416618
    43,    0.003752,   60.327778,  120.000448,   -5.967267,   -0.043418,    0.000000,    0.000000,   -1.000000,   -6.010685,   -0.436332
    44,    0.003839,   60.327778,   72.737405,   -1.240963,   -0.044501,    0.000000,    0.000000,   -1.000000,   -1.285464,   -0.436332
    45,    0.003927,   60.327778,   61.791175,   -0.146340,   -0.044629,    0.000000,    0.000000,    0.000000,   -0.190968,   -0.190968
    46,    0.004014,   60.327778,   72.250215,   -1.192244,   -0.045669,    0.000000,    0.000000,   -1.000000,   -1.237913,   -0.436332
    47,    0.004101,   60.327778,   55.993886,    0.433389,   -0.045291,    0.000000,    0.000000,    0.000000,    0.388098,    0.388098
    48,    0.004188,   60.327778,  117.933960,   -5.760618,   -0.050317,    0.000000,    0.000000,   -1.000000,   -5.810936,   -0.436332
    49,    0.004276,   60.327778,   72.750316,   -1.242254,   -0.051401,    0.000000,    0.000000,   -1.000000,   -1.293655,   -0.436332
    50,    0.004363,   60.327778,   62.197599,   -0.186982,   -0.051565,    0.000000,    0.000000,    0.000000,   -0.238547,   -0.238547
    51,    0.004450,   60.327778,   69.371659,   -0.904388,   -0.052354,    0.000000,    0.000000,   -1.000000,   -0.956742,   -0.436332
    52,    0.004537,   60.327778,   55.166743,    0.516103,   -0.051903,    0.000000,    0.000000,    1.000000,    0.464200,    0.436332
    53,    0.004625,   60.327778,  122.125158,   -6.179738,   -0.057296,    0.000000,    0.000000,   -1.000000,   -6.237034,   -0.436332
    54,    0.004712,   60.327778,   74.190145,   -1.386237,   -0.058505,    0.000000,    0.000000,   -1.000000,   -1.444742,   -0.436332
    55,    0.004799,   60.327778,   63.863441,   -0.353566,   -0.058814,    0.000000,    0.000000,    0.000000,   -0.412380,   -0.412380
    56,    0.004886,   60.327778,   57.951868,    0.237591,   -0.058607,    0.000000,    0.000000,    0.000000,    0.178984,    0.178984
    57,    0.004974,   60.327778,   99.944023,   -3.961624,   -0.062063,    0.000000,    0.000000,   -1.000000,   -4.023688,   -0.436332
    58,    0.005061,   60.327778,   67.925312,   -0.759753,   -0.062726,    0.000000,    0.000000,   -1.000000,   -0.822480,   -0.436332
    59,    0.005148,   60.327778,   58.796020,    0.153176,   -0.062593,    0.000000,    0.000000,    0.000000,    0.090583,    0.090583
    60,    0.005236,   60.327778,   93.703602,   -3.337582,   -0.065505,    0.000000,    0.000000,   -1.000000,   -3.403087,   -0.436332
    61,    0.005323,   60.327778,   66.477578,   -0.614980,   -0.066042,    0.000000,    0.000000,   -1.000000,   -0.681022,   -0.436332
    62,    0.005410,   60.327778,   57.784649,    0.254313,   -0.065820,    0.000000,    0.000000,    0.000000,    0.188493,    0.188493
    63,    0.005497,   60.327778,  102.181804,   -4.185403,   -0.069472,    0.000000,    0.000000,   -1.000000,   -4.254875,   -0.436332
    64,    0.005585,   60.327778,   69.936220,   -0.960844,   -0.070310,    0.000000,    0.000000,   -1.000000,   -1.031155,   -0.436332
    65,    0.005672,   60.327778,   61.012337,   -0.068456,   -0.070370,    0.000000,    0.000000,    0.000000,   -0.138826,   -0.138826
    66,    0.005759,   60.327778,   77.518548,   -1.719077,   -0.071870,    0.000000,    0.000000,   -1.000000,   -1.790947,   -0.436332
    67,    0.005846,   60.327778,   60.827786,   -0.050001,   -0.071914,    0.000000,    0.000000,    0.000000,   -0.121915,   -0.121915
    68,    0.005934,   60.327778,   78.757247,   -1.842947,   -0.073522,    0.000000,    0.000000,   -1.000000,   -1.916469,   -0.436332
    69,    0.006021,   60.327778,   61.407190,   -0.107941,   -0.073616,    0.000000,    0.000000,    0.000000,   -0.181557,   -0.181557
    70,    0.006108,   60.327778,   74.591127,   -1.426335,   -0.074861,    0.000000,    0.000000,   -1.000000,   -1.501196,   -0.436332
    71,    0.006195,   60.327778,   59.747231,    0.058055,   -0.074810,    0.000000,    0.000000,    0.000000,   -0.016755,   -0.016755
    72,    0.006283,   60.327778,   88.173252,   -2.784547,   -0.077240,    0.000000,    0.000000,   -1.000000,   -2.861787,   -0.436332
    73,    0.006370,   60.327778,   66.489871,   -0.616209,   -0.077777,    0.000000,    0.000000,   -1.000000,   -0.693987,   -0.436332
    74,    0.006457,   60.327778,   59.206011,    0.112177,   -0.077680,    0.000000,    0.000000,    0.000000,    0.034497,    0.034497
    75,    0.006544,   60.327778,   92.948071,   -3.262029,   -0.080526,    0.000000,    0.000000,   -1.000000,   -3.342555,   -0.436332
    76,    0.006632,   60.327778,   69.490250,   -0.916247,   -0.081326,    0.000000,    0.000000,   -1.000000,   -0.997573,   -0.436332
    77,    0.006719,   60.327778,   62.365804,   -0.203803,   -0.081503,    0.000000,    0.000000,    0.000000,   -0.285306,   -0.285306
    78,    0.006806,   60.327778,   69.508334,   -0.918056,   -0.082304,    0.000000,    0.000000,   -1.000000,   -1.000360,   -0.436332
    79,    0.006893,   60.327778,   59.880090,    0.044769,   -0.082265,    0.000000,    0.000000,    0.000000,   -0.037497,   -0.037497
    80,    0.006981,   60.327778,   89.107329,   -2.877955,   -0.084777,    0.000000,    0.000000,   -1.000000,   -2.962732,   -0.436332
    81,    0.007068,   60.327778,   69.568904,   -0.924113,   -0.085583,    0.000000,    0.000000,   -1.000000,   -1.009696,   -0.436332
    82,    0.007155,   60.327778,   63.470097,   -0.314232,   -0.085857,    0.000000,    0.000000,    0.000000,   -0.400089,   -0.400089
    83,    0.007242,   60.327778,   62.463723,   -0.213595,   -0.086044,    0.000000,    0.000000,    0.000000,   -0.299638,   -0.299638
    84,    0.007330,   60.327778,   69.417719,   -0.908994,   -0.086837,    0.000000,    0.000000,   -1.000000,   -0.995831,   -0.436332
    85,    0.007417,   60.327778,   61.432585,   -0.110481,   -0.086933,    0.000000,    0.000000,    0.000000,   -0.197414,   -0.197414
    86,    0.007504,   60.327778,   78.193219,   -1.786544,   -0.088492,    0.000000,    0.000000,   -1.000000,   -1.875036,   -0.436332
    87,    0.007592,   60.327778,   66.561533,   -0.623376,   -0.089036,    0.000000,    0.000000,   -1.000000,   -0.712412,   -0.436332
    88,    0.007679,   60.327778,   62.669765,   -0.234199,   -0.089240,    0.000000,    0.000000,    0.000000,   -0.323439,   -0.323439
    89,    0.007766,   60.327778,   69.663021,   -0.933524,   -0.090055,    0.000000,    0.000000,   -1.000000,   -1.023579,   -0.436332
    90,    0.007853,   60.327778,   63.570831,   -0.324305,   -0.090338,    0.000000,    0.000000,    0.000000,   -0.414643,   -0.414643
    91,    0.007941,   60.327778,   63.160361,   -0.283258,   -0.090585,    0.000000,    0.000000,    0.000000,   -0.373843,   -0.373843
    92,    0.008028,   60.327778,   66.197937,   -0.587016,   -0.091097,    0.000000,    0.000000,   -1.000000,   -0.678113,   -0.436332
    93,    0.008115,   60.327778,   62.668631,   -0.234085,   -0.091302,    0.000000,    0.000000,    0.000000,   -0.325387,   -0.325387
    94,    0.008202,   60.327778,   70.777530,   -1.044975,   -0.092213,    0.000000,    0.000000,   -1.000000,   -1.137189,   -0.436332
    95,    0.008290,   60.327778,   65.666509,   -0.533873,   -0.092679,    0.000000,    0.000000,   -1.000000,   -0.626552,   -0.436332
    96,    0.008377,   60.327778,   64.231769,   -0.390399,   -0.093020,    0.000000,    0.000000,   -1.000000,   -0.483419,   -0.436332
    97,    0.008464,   60.327778,   63.654471,   -0.332669,   -0.093310,    0.000000,    0.000000,    0.000000,   -0.425980,   -0.425980
    98,    0.008551,   60.327778,   64.353787,   -0.402601,   -0.093662,    0.000000,    0.000000,   -1.000000,   -0.496262,   -0.436332
    99,    0.008639,   60.327778,   64.038678,   -0.371090,   -0.093985,    0.000000,    0.000000,   -1.000000,   -0.465075,   -0.436332
   100,    0.008726,   60.327778,   64.246247,   -0.391847,   -0.094327,    0.000000,    0.000000,   -1.000000,   -0.486174,   -0.436332
   101,    0.008813,   60.327778,   64.662072,   -0.433429,   -0.094705,    0.000000,    0.000000,   -1.000000,   -0.528135,   -0.436332
   102,    0.008900,   60.327778,   65.211338,   -0.488356,   -0.095132,    0.000000,    0.000000,   -1.000000,   -0.583488,   -0.436332
   103,    0.008988,   60.327778,   65.872649,   -0.554487,   -0.095615,    0.000000,    0.000000,   -1.000000,   -0.650103,   -0.436332
   104,    0.009075,   60.327778,   66.626468,   -0.629869,   -0.096165,    0.000000,    0.000000,   -1.000000,   -0.726034,   -0.436332
   105,    0.009162,   60.327778,   67.444911,   -0.711713,   -0.096786,    0.000000,    0.000000,   -1.000000,   -0.808499,   -0.436332
   106,    0.009249,   60.327778,   68.321102,   -0.799332,   -0.097484,    0.000000,    0.000000,   -1.000000,   -0.896816,   -0.436332
   107,    0.009337,   60.327778,   69.250072,   -0.892229,   -0.098262,    0.000000,    0.000000,   -1.000000,   -0.990492,   -0.436332
   108,    0.009424,   60.327778,   70.214821,   -0.988704,   -0.099125,    0.000000,    0.000000,   -1.000000,   -1.087829,   -0.436332
   109,    0.009511,   60.327778,   71.207066,   -1.087929,   -0.100074,    0.000000,    0.000000,   -1.000000,   -1.188003,   -0.436332
   110,    0.009598,   60.327778,   72.228815,   -1.190104,   -0.101113,    0.000000,    0.000000,   -1.000000,   -1.291216,   -0.436332
   111,    0.009686,   60.327778,   73.269966,   -1.294219,   -0.102242,    0.000000,    0.000000,   -1.000000,   -1.396461,   -0.436332
   112,    0.009773,   60.327778,   74.319124,   -1.399135,   -0.103463,    0.000000,    0.000000,   -1.000000,   -1.502597,   -0.436332
   113,    0.009860,   60.327778,   75.377968,   -1.505019,   -0.104776,    0.000000,    0.000000,   -1.000000,   -1.609795,   -0.436332
   114,    0.009948,   60.327778,   76.444602,   -1.611682,   -0.106182,    0.000000,    0.000000,   -1.000000,   -1.717865,   -0.436332
   115,    0.010035,   60.327778,   77.507810,   -1.718003,   -0.107682,    0.000000,    0.000000,   -1.000000,   -1.825685,   -0.436332
   116,    0.010122,   60.327778,   78.564812,   -1.823703,   -0.109273,    0.000000,    0.000000,   -1.000000,   -1.932976,   -0.436332
   117,    0.010209,   60.327778,   79.616738,   -1.928896,   -0.110956,    0.000000,    0.000000,   -1.000000,   -2.039852,   -0.436332
   118,    0.010297,   60.327778,   80.659901,   -2.033212,   -0.112730,    0.000000,    0.000000,   -1.000000,   -2.145943,   -0.436332
   119,    0.010384,   60.327778,   81.690445,   -2.136267,   -0.114594,    0.000000,    0.000000,   -1.000000,   -2.250861,   -0.436332
   120,    0.010471,   60.327778,   82.709251,   -2.238147,   -0.116547,    0.000000,    0.000000,   -1.000000,   -2.354695,   -0.436332
   121,    0.010558,   60.327778,   83.714764,   -2.338699,   -0.118588,    0.000000,    0.000000,   -1.000000,   -2.457287,   -0.436332
   122,    0.010646,   60.327778,   84.705965,   -2.437819,   -0.120715,    0.000000,    0.000000,   -1.000000,   -2.558534,   -0.436332
   123,    0.010733,   60.327778,   85.686509,   -2.535873,   -0.122928,    0.000000,    0.000000,   -1.000000,   -2.658801,   -0.436332
   124,    0.010820,   60.327778,   86.671476,   -2.634370,   -0.125227,    0.000000,    0.000000,   -1.000000,   -2.759596,   -0.436332
   125,    0.010907,   60.327778,   87.646584,   -2.731881,   -0.127610,    0.000000,    0.000000,   -1.000000,   -2.859491,   -0.436332
   126,    0.010995,   60.327778,   88.610003,   -2.828223,   -0.130078,    0.000000,    0.000000,   -1.000000,   -2.958301,   -0.436332
   127,    0.011082,   60.327778,   89.567934,   -2.924016,   -0.132630,    0.000000,    0.000000,   -1.000000,   -3.056645,   -0.436332
   128,    0.011169,   60.327778,   90.524454,   -3.019668,   -0.135265,    0.000000,    0.000000,   -1.000000,   -3.154932,   -0.436332
   129,    0.011256,   60.327778,   91.482445,   -3.115467,   -0.137983,    0.000000,    0.000000,   -1.000000,   -3.253450,   -0.436332
   130,    0.011344,   60.327778,   92.467279,   -3.213950,   -0.140788,    0.000000,    0.000000,   -1.000000,   -3.354738,   -0.436332
   131,    0.011431,   60.327778,   93.447068,   -3.311929,   -0.143678,    0.000000,    0.000000,   -1.000000,   -3.455607,   -0.436332
   132,    0.011518,   60.327778,   94.443547,   -3.411577,   -0.146655,    0.000000,    0.000000,   -1.000000,   -3.558232,   -0.436332
   133,    0.011605,   60.327778,   95.441622,   -3.511384,   -0.149719,    0.000000,    0.000000,   -1.000000,   -3.661103,   -0.436332
   134,    0.011693,   60.327778,   96.444630,   -3.611685,   -0.152870,    0.000000,    0.000000,   -1.000000,   -3.764555,   -0.436332
   135,    0.011780,   60.327778,   97.455315,   -3.712754,   -0.156110,    0.000000,    0.000000,   -1.000000,   -3.868864,   -0.436332
   136,    0.011867,   60.327778,   98.478093,   -3.815032,   -0.159439,    0.000000,    0.000000,   -1.000000,   -3.974470,   -0.436332
   137,    0.011954,   60.327778,   99.511577,   -3.918380,   -0.162858,    0.000000,    0.000000,   -1.000000,   -4.081238,   -0.436332
   138,    0.012042,   60.327778,  100.555986,   -4.022821,   -0.166368,    0.000000,    0.000000,   -1.000000,   -4.189189,   -0.436332
   139,    0.012129,   60.327778,  101.615556,   -4.128778,   -0.169971,    0.000000,    0.000000,   -1.000000,   -4.298749,   -0.436332
   140,    0.012216,   60.327778,  102.688994,   -4.236122,   -0.173667,    0.000000,    0.000000,   -1.000000,   -4.409789,   -0.436332
   141,    0.012303,   60.327778,  103.774207,   -4.344643,   -0.177458,    0.000000,    0.000000,   -1.000000,   -4.522101,   -0.436332
   142,    0.012391,   60.327778,  104.876010,   -4.454823,   -0.181346,    0.000000,    0.000000,   -1.000000,   -4.636169,   -0.436332
   143,    0.012478,   60.327778,  105.995584,   -4.566781,   -0.185330,    0.000000,    0.000000,   -1.000000,   -4.752111,   -0.436332
   144,    0.012565,   60.327778,  107.126517,   -4.679874,   -0.189414,    0.000000,    0.000000,   -1.000000,   -4.869288,   -0.436332
   145,    0.012653,   60.327778,  108.272018,   -4.794424,   -0.193598,    0.000000,    0.000000,   -1.000000,   -4.988022,   -0.436332
   146,    0.012740,   60.327778,  109.437288,   -4.910951,   -0.197883,    0.000000,    0.000000,   -1.000000,   -5.108834,   -0.436332
   147,    0.012827,   60.327778,  110.615925,   -5.028815,   -0.202271,    0.000000,    0.000000,   -1.000000,   -5.231086,   -0.436332
   148,    0.012914,   60.327778,  111.802683,   -5.147491,   -0.206763,    0.000000,    0.000000,   -1.000000,   -5.354253,   -0.436332
   149,    0.013002,   60.327778,  113.003944,   -5.267617,   -0.211359,    0.000000,    0.000000,   -1.000000,   -5.478976,   -0.436332
   150,    0.013089,   60.327778,  114.219058,   -5.389128,   -0.216062,    0.000000,    0.000000,   -1.000000,   -5.605190,   -0.436332
   151,    0.013176,   60.327778,  115.441007,   -5.511323,   -0.220871,    0.000000,    0.000000,   -1.000000,   -5.732194,   -0.436332
   152,    0.013263,   60.327778,  116.673760,   -5.634598,   -0.225787,    0.000000,    0.000000,   -1.000000,   -5.860386,   -0.436332
   153,    0.013351,   60.327778,  117.920506,   -5.759273,   -0.230813,    0.000000,    0.000000,   -1.000000,   -5.990086,   -0.436332
   154,    0.013438,   60.327778,  119.172686,   -5.884491,   -0.235948,    0.000000,    0.000000,   -1.000000,   -6.120438,   -0.436332
   155,    0.013525,   60.327778,  120.423494,   -6.009572,   -0.241191,    0.000000,    0.000000,   -1.000000,   -6.250763,   -0.436332
   156,    0.013612,   60.327778,  121.684222,   -6.135644,   -0.246545,    0.000000,    0.000000,   -1.000000,   -6.382190,   -0.436332
   157,    0.013700,   60.327778,  122.905246,   -6.257747,   -0.252006,    0.000000,    0.000000,   -1.000000,   -6.509753,   -0.436332
   158,    0.013787,   60.327778,  124.158467,   -6.383069,   -0.257576,    0.000000,    0.000000,   -1.000000,   -6.640645,   -0.436332
   159,    0.013874,   60.327778,  125.419188,   -6.509141,   -0.263255,    0.000000,    0.000000,   -1.000000,   -6.772396,   -0.436332
   160,    0.013961,   60.327778,  126.687044,   -6.635927,   -0.269046,    0.000000,    0.000000,   -1.000000,   -6.904972,   -0.436332
   161,    0.014049,   60.327778,  127.947716,   -6.761994,   -0.274946,    0.000000,    0.000000,   -1.000000,   -7.036940,   -0.436332
   162,    0.014136,   60.327778,  129.150246,   -6.882247,   -0.280952,    0.000000,    0.000000,   -1.000000,   -7.163198,   -0.436332
   163,    0.014223,   60.327778,  130.378128,   -7.005035,   -0.287064,    0.000000,    0.000000,   -1.000000,   -7.292099,   -0.436332
   164,    0.014310,   60.327778,  131.593836,   -7.126606,   -0.293283,    0.000000,    0.000000,   -1.000000,   -7.419889,   -0.436332
   165,    0.014398,   60.327778,  132.786835,   -7.245906,   -0.299605,    0.000000,    0.000000,   -1.000000,   -7.545511,   -0.436332
   166,    0.014485,   60.327778,  133.961303,   -7.363352,   -0.306031,    0.000000,    0.000000,   -1.000000,   -7.669383,   -0.436332
   167,    0.014572,   60.327778,  135.111226,   -7.478345,   -0.312556,    0.000000,    0.000000,   -1.000000,   -7.790901,   -0.436332
   168,    0.014659,   60.327778,  136.223495,   -7.589572,   -0.319179,    0.000000,    0.000000,   -1.000000,   -7.908750,   -0.436332
   169,    0.014747,   60.327778,  137.301645,   -7.697387,   -0.325895,    0.000000,    0.000000,   -1.000000,   -8.023282,   -0.436332
   170,    0.014834,   60.327778,  138.348082,   -7.802030,   -0.332703,    0.000000,    0.000000,   -1.000000,   -8.134734,   -0.436332
   171,    0.014921,   60.327778,  139.347865,   -7.902009,   -0.339598,    0.000000,    0.000000,   -1.000000,   -8.241607,   -0.436332
   172,    0.015009,   60.327778,  140.298013,   -7.997024,   -0.346577,    0.000000,    0.000000,   -1.000000,   -8.343600,   -0.436332
   173,    0.015096,   60.327778,  141.210235,   -8.088246,   -0.353634,    0.000000,    0.000000,   -1.000000,   -8.441880,   -0.436332
   174,    0.015183,   60.327778,  142.080506,   -8.175273,   -0.360768,    0.000000,    0.000000,   -1.000000,   -8.536041,   -0.436332
   175,    0.015270,   60.327778,  142.898571,   -8.257079,   -0.367973,    0.000000,    0.000000,   -1.000000,   -8.625052,   -0.436332
   176,    0.015358,   60.327778,  143.672118,   -8.334434,   -0.375246,    0.000000,    0.000000,   -1.000000,   -8.709680,   -0.436332
   177,    0.015445,   60.327778,  144.403119,   -8.407534,   -0.382582,    0.000000,    0.000000,   -1.000000,   -8.790116,   -0.436332
   178,    0.015532,   60.327778,  145.080535,   -8.475276,   -0.389977,    0.000000,    0.000000,   -1.000000,   -8.865253,   -0.436332
   179,    0.015619,   60.327778,  145.708429,   -8.538065,   -0.397427,    0.000000,    0.000000,   -1.000000,   -8.935493,   -0.436332
   180,    0.015707,   60.327778,  146.295636,   -8.596786,   -0.404929,    0.000000,    0.000000,   -1.000000,   -9.001715,   -0.436332
   181,    0.015794,   60.327778,  146.831210,   -8.650343,   -0.412477,    0.000000,    0.000000,   -1.000000,   -9.062820,   -0.436332
   182,    0.015881,   60.327778,  147.309766,   -8.698199,   -0.420067,    0.000000,    0.000000,   -1.000000,   -9.118266,   -0.436332
   183,    0.015968,   60.327778,  147.743450,   -8.741567,   -0.427695,    0.000000,    0.000000,   -1.000000,   -9.169262,   -0.436332
   184,    0.016056,   60.327778,  148.131527,   -8.780375,   -0.435357,    0.000000,    0.000000,   -1.000000,   -9.215731,   -0.436332
   185,    0.016143,   60.327778,  148.463634,   -8.813586,   -0.443047,    0.000000,    0.000000,   -1.000000,   -9.256633,   -0.436332
   186,    0.016230,   60.327778,  148.749991,   -8.842221,   -0.450763,    0.000000,    0.000000,   -1.000000,   -9.292984,   -0.436332
   187,    0.016317,   60.327778,  149.000849,   -8.867307,   -0.458500,    0.000000,    0.000000,   -1.000000,   -9.325807,   -0.436332
   188,    0.016405,   60.327778,  149.206763,   -8.887899,   -0.466256,    0.000000,    0.000000,   -1.000000,   -9.354154,   -0.436332
   189,    0.016492,   60.327778,  149.368144,   -8.904037,   -0.474025,    0.000000,    0.000000,   -1.000000,   -9.378062,   -0.436332
   190,    0.016579,   60.327778,  149.497738,   -8.916996,   -0.481806,    0.000000,    0.000000,   -1.000000,   -9.398802,   -0.436332
   191,    0.016666,   60.327778,  149.590987,   -8.926321,   -0.489595,    0.000000,    0.000000,   -1.000000,   -9.415916,   -0.436332
   192,    0.016754,   60.327778,  149.641110,   -8.931333,   -0.497389,    0.000000,    0.000000,   -1.000000,   -9.428722,   -0.436332
   193,    0.016841,   60.327778,  149.660237,   -8.933246,   -0.505184,    0.000000,    0.000000,   -1.000000,   -9.438430,   -0.436332
   194,    0.016928,   60.327778,  149.651418,   -8.932364,   -0.512978,    0.000000,    0.000000,   -1.000000,   -9.445342,   -0.436332
   195,    0.017015,   60.327778,  149.602357,   -8.927458,   -0.520768,    0.000000,    0.000000,   -1.000000,   -9.448226,   -0.436332
   196,    0.017103,   60.327778,  149.519068,   -8.919129,   -0.528551,    0.000000,    0.000000,   -1.000000,   -9.447680,   -0.436332
   197,    0.017190,   60.327778,  149.414197,   -8.908642,   -0.536324,    0.000000,    0.000000,   -1.000000,   -9.444966,   -0.436332
   198,    0.017277,   60.327778,  149.279453,   -8.895168,   -0.544086,    0.000000,    0.000000,   -1.000000,   -9.439254,   -0.436332
   199,    0.017365,   60.327778,  149.112169,   -8.878439,   -0.551833,    0.000000,    0.000000,   -1.000000,   -9.430272,   -0.436332
   200,    0.017452,   60.327778,  148.928408,   -8.860063,   -0.559564,    0.000000,    0.000000,   -1.000000,   -9.419627,   -0.436332
   201,    0.017539,   60.327778,  148.731308,   -8.840353,   -0.567278,    0.000000,    0.000000,   -1.000000,   -9.407631,   -0.436332
   202,    0.017626,   60.327778,  148.513874,   -8.818610,   -0.574973,    0.000000,    0.000000,   -1.000000,   -9.393583,   -0.436332
   203,    0.017714,   60.327778,  148.288419,   -8.796064,   -0.582649,    0.000000,    0.000000,   -1.000000,   -9.378713,   -0.436332
   204,    0.017801,   60.327778,  148.065340,   -8.773756,   -0.590305,    0.000000,    0.000000,   -1.000000,   -9.364061,   -0.436332
   205,    0.017888,   60.327778,  147.887212,   -8.755943,   -0.597945,    0.000000,    0.000000,   -1.000000,   -9.353888,   -0.436332
   206,    0.017975,   60.327778,  147.678125,   -8.735035,   -0.605567,    0.000000,    0.000000,   -1.000000,   -9.340602,   -0.436332
