|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -3.064167   |  345.712401  |  55.023999   |  55.021838   |   0.008863   |   0.018175   |
|      1       |  -3.064167   | -345.712401  |  55.023999   |  55.021838   |   0.008863   |   0.018175   |
|      2       |  -3.596001   | -151.478177  |  24.115293   |  24.108501   |   0.023733   |   0.041479   |
|      3       |  -3.596001   |  151.478177  |  24.115293   |  24.108501   |   0.023733   |   0.041479   |
|      4       |  -5.268887   | -1687.889453 |  268.637259  |  268.635950  |   0.003122   |   0.003723   |
|      5       |  -5.268887   | 1687.889453  |  268.637259  |  268.635950  |   0.003122   |   0.003723   |
|      6       |  -5.352065   | 1019.010028  |  162.182720  |  162.180483  |   0.005252   |   0.006166   |
|      7       |  -5.352065   | -1019.010028 |  162.182720  |  162.180483  |   0.005252   |   0.006166   |
|      8       |  -5.976846   |  510.504527  |  81.254887   |  81.249319   |   0.011707   |   0.012308   |
|      9       |  -5.976846   | -510.504527  |  81.254887   |  81.249319   |   0.011707   |   0.012308   |
|      10      |  -6.943138   |  177.206039  |  28.224857   |  28.203217   |   0.039151   |   0.035457   |
|      11      |  -6.943138   | -177.206039  |  28.224857   |  28.203217   |   0.039151   |   0.035457   |
|      12      |  -8.812887   |  -31.787440  |   5.249962   |   5.059128   |   0.267167   |   0.197663   |
|      13      |  -8.812887   |  31.787440   |   5.249962   |   5.059128   |   0.267167   |   0.197663   |
|      14      |  -12.004971  | 1292.354431  |  205.693470  |  205.684596  |   0.009289   |   0.004862   |
|      15      |  -12.004971  | -1292.354431 |  205.693470  |  205.684596  |   0.009289   |   0.004862   |
|      16      | -138.788092  |   0.000000   |  22.088811   |   0.000000   |   1.000000   |     inf      |
|      17      | -164.544040  | -183.771600  |  39.258961   |  29.248159   |   0.667058   |   0.034190   |
|      18      | -164.544040  |  183.771600  |  39.258961   |  29.248159   |   0.667058   |   0.034190   |
|      19      | -195.748358  |   0.000000   |  31.154319   |   0.000000   |   1.000000   |     inf      |
|      20      | -222.282451  |  111.158544  |  39.554313   |  17.691432   |   0.894399   |   0.056525   |
|      21      | -222.282451  | -111.158544  |  39.554313   |  17.691432   |   0.894399   |   0.056525   |
|      22      | -236.504518  |  -72.500749  |  39.369782   |  11.538853   |   0.956085   |   0.086664   |
|      23      | -236.504518  |  72.500749   |  39.369782   |  11.538853   |   0.956085   |   0.086664   |
|      24      | -271.913875  |  160.241376  |  50.232097   |  25.503207   |   0.861530   |   0.039211   |
|      25      | -271.913875  | -160.241376  |  50.232097   |  25.503207   |   0.861530   |   0.039211   |
|      26      | -298.447074  |   0.000000   |  47.499327   |   0.000000   |   1.000000   |     inf      |
|      27      | -376.505536  |  -25.091686  |  60.055639   |   3.993466   |   0.997787   |   0.250409   |
|      28      | -376.505536  |  25.091686   |  60.055639   |   3.993466   |   0.997787   |   0.250409   |
|      29      | -442.108974  |  11.238126   |  70.386557   |   1.788603   |   0.999677   |   0.559095   |
|      30      | -442.108974  |  -11.238126  |  70.386557   |   1.788603   |   0.999677   |   0.559095   |
|      31      | -582.718854  |  -0.000000   |  92.742586   |   0.000000   |   1.000000   |     inf      |
|      32      | -652.548996  |   0.000000   |  103.856398  |   0.000000   |   1.000000   |     inf      |
|      33      | -793.907455  |  -57.357521  |  126.683629  |   9.128733   |   0.997400   |   0.109544   |
|      34      | -793.907455  |  57.357521   |  126.683629  |   9.128733   |   0.997400   |   0.109544   |
|      35      | -1010.168212 |  -0.000000   |  160.773264  |   0.000000   |   1.000000   |     inf      |
|      36      | -1641.699889 |  21.394766   |  261.306839  |   3.405083   |   0.999915   |   0.293679   |
|      37      | -1641.699889 |  -21.394766  |  261.306839  |   3.405083   |   0.999915   |   0.293679   |
|      38      | -1983.197277 |   0.000000   |  315.635650  |   0.000000   |   1.000000   |     inf      |
|      39      | -2675.826011 |  -0.000000   |  425.870937  |   0.000000   |   1.000000   |     inf      |
|      40      | -5566.365638 |  -0.000000   |  885.914606  |   0.000000   |   1.000000   |     inf      |
|      41      | -7645.805802 |   0.000000   | 1216.867787  |   0.000000   |   1.000000   |     inf      |
|      42      | -8365.592285 |  -0.000000   | 1331.425364  |   0.000000   |   1.000000   |     inf      |
|      43      |-12915.919857 | 25635.396053 | 4568.591132  | 4080.000000  |   0.449949   |   0.000245   |
|      44      |-13752.941259 |   0.000000   | 2188.848583  |   0.000000   |   1.000000   |     inf      |
|      45      |-14290.311761 | 19176.834039 | 3806.312745  | 3052.087930  |   0.597527   |   0.000328   |
|      46      |-14290.311761 |-19176.834039 | 3806.312745  | 3052.087930  |   0.597527   |   0.000328   |
|      47      |-14611.983182 |-25635.396053 | 4696.240285  | 4080.000000  |   0.495198   |   0.000245   |
